precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL VERDE-voturi","ALIANȚA USR PLUS-voturi","PARTIDUL OAMENILOR LIBERI-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA MAGHIARĂ DIN TRANSILVANIA-voturi"
28,MUREŞ,"ȘCOALA PRIMARĂ",290,BRÂNCOVENEŞTI,115897,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:26:03",330,324,0,6,0,168,162,0,6,0,157,11,360,192,52,9,9,34,40,2,7,2,1,1,0
28,MUREŞ,"ȘCOALA PRIMARĂ",291,BRÂNCOVENEŞTI,115897,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:21:14",273,264,1,8,0,110,102,0,8,0,96,14,290,180,25,10,3,31,16,5,0,3,1,1,1
28,MUREŞ,"ȘCOALA PRIMARĂ",266,BĂLA,115600,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 16:32:34",139,132,0,7,0,84,77,0,7,0,73,11,150,66,34,0,3,26,5,0,0,2,1,2,0
28,MUREŞ,"ȘCOALA PRIMARĂ",289,BRÂNCOVENEŞTI,115897,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:53:13",1347,1326,1,3,17,574,554,0,3,17,524,50,1460,886,60,357,23,47,3,11,3,12,4,0,4
28,MUREŞ,"ȘCOALĂ PRIMARĂ ABUD",390,GHINDARI,117042,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:40:29",111,100,0,4,7,75,64,0,4,7,64,11,110,35,2,39,0,0,1,0,0,0,0,0,22
28,MUREŞ,"ŞCOALA PRIMARĂ ADRIANU MARE",376,GĂLEŞTI,116867,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 21:59:34",119,107,0,4,8,54,42,0,4,8,49,5,120,66,2,43,0,2,0,1,0,0,0,0,1
28,MUREŞ,"ŞCOALA PRIMARĂ BORDOŞIU",369,FÂNTÂNELE,116796,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:28:12",255,249,0,6,0,103,97,0,6,0,98,5,270,167,3,88,1,1,0,1,0,1,2,0,1
28,MUREŞ,"ŞCOALA PRIMARĂ BOTORCA",150,"MUNICIPIUL TÂRNĂVENI",114925,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:03:18",302,294,0,8,0,109,101,0,8,0,104,5,320,211,9,3,3,60,7,9,3,4,5,1,0
28,MUREŞ,"ŞCOALA PRIMARĂ BUDIU MIC",325,CRĂCIUNEŞTI,116288,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:34:29",352,344,0,8,0,144,136,0,8,0,131,13,380,236,14,68,1,7,6,5,2,1,9,2,16
28,MUREŞ,"ȘCOALA PRIMARĂ CĂCUCIU",276,"BEICA DE JOS",115708,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:17:03",125,120,0,4,1,79,74,0,4,1,74,5,129,50,45,2,1,14,1,4,0,2,2,2,1
28,MUREŞ,"ȘCOALA PRIMARĂ CĂLUGĂRENI",351,EREMITU,116590,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:46:59",462,453,0,8,1,132,123,0,8,1,122,10,500,368,9,104,0,0,1,0,0,0,0,0,8
28,MUREŞ,"SCOALA PRIMARA CASVA",409,GURGHIU,117319,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:20:40",675,664,0,5,6,385,374,0,5,6,343,42,730,345,59,3,13,231,8,0,5,2,8,7,7
28,MUREŞ,"SCOALA PRIMARA CECALACA",236,AŢINTIŞ,115236,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:05:10",321,314,0,7,0,235,228,0,7,0,213,22,350,115,28,97,10,14,1,2,0,55,2,4,0
28,MUREŞ,"ȘCOALA PRIMARĂ CERGHIZEL",207,"ORAŞ UNGHENI",119894,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:07:57",412,391,0,16,5,299,278,0,16,5,267,32,430,131,49,6,85,87,7,4,8,10,6,5,0
28,MUREŞ,"ŞCOALA PRIMARĂ CHIHERU DE SUS",309,"CHIHERU DE JOS",116126,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:42:22",328,312,0,13,3,193,177,0,13,3,174,19,340,147,77,3,6,58,17,8,0,1,2,2,0
28,MUREŞ,"ȘCOALA PRIMARĂ CÎMPU CETĂŢII",352,EREMITU,116590,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:55:45",317,308,2,7,0,152,145,0,7,0,143,9,340,188,2,123,1,1,0,0,0,0,0,0,16
28,MUREŞ,"ŞCOALA PRIMARĂ CINTA",324,CRĂCIUNEŞTI,116288,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:00:34",438,423,0,5,10,333,318,0,5,10,305,28,470,137,4,293,0,1,2,1,0,0,2,1,1
28,MUREŞ,"ȘCOALA PRIMARĂ CLASELE 0-IV ZAU DE CÎMPIE",568,"ZAU DE CÂMPIE",120370,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:29:32",973,944,0,2,27,320,291,0,2,27,298,22,1040,720,65,25,8,178,4,5,1,6,2,4,0
28,MUREŞ,"SCOALA PRIMARA COASTA MARE",491,RÂCIU,118995,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:28:31",258,249,0,6,3,169,160,0,6,3,156,13,270,101,23,3,15,79,5,4,0,1,5,21,0
28,MUREŞ,"ȘCOALA PRIMARĂ CORNEȘTI",220,ADĂMUŞ,115076,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:04:41",991,986,0,5,0,367,362,0,5,0,329,38,1090,723,89,120,13,55,10,22,0,11,3,3,3
28,MUREŞ,"ȘCOALA PRIMARĂ COROI",315,COROISÂNMĂRTIN,116171,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:09:32",101,93,0,6,2,62,54,0,6,2,57,5,109,47,10,3,2,11,2,20,0,8,1,0,0
28,MUREŞ,"SCOALA PRIMARĂ CRĂIEȘTI",221,ADĂMUŞ,115076,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:03:16",894,862,0,7,25,403,371,0,7,25,379,24,950,547,60,258,2,31,5,8,0,2,2,2,9
28,MUREŞ,"ȘCOALA PRIMARĂ CU CLASELE I-IV FÂNAȚTELE MĂDĂRAȘULUI",445,MĂDĂRAŞ,120502,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:08:10",242,234,0,8,0,173,165,0,8,0,143,30,259,86,5,121,2,11,1,0,0,1,0,0,2
28,MUREŞ,"ŞCOALA PRIMARĂ CUIEŞD",475,PĂNET,118691,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:33:31",661,653,0,8,0,236,228,0,8,0,191,45,720,484,39,132,0,6,2,3,0,0,3,3,3
28,MUREŞ,"ŞCOALA PRIMARĂ CUND",245,BAHNEA,115307,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:35:49",185,174,4,7,0,84,75,2,7,0,77,7,190,106,5,35,4,25,2,2,0,1,0,0,3
28,MUREŞ,"ŞCOALA PRIMARĂ DAIA",232,APOLD,115183,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:15:56",561,550,1,4,6,309,301,0,4,4,262,47,600,291,79,6,13,136,7,15,0,1,2,1,2
28,MUREŞ,"ŞCOALA PRIMARĂ DAIA",242,BAHNEA,115307,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:57:51",143,133,0,10,0,75,65,0,10,0,62,13,150,75,6,26,2,21,0,4,0,1,0,2,0
28,MUREŞ,"ȘCOALA PRIMARĂ DĂMIENI",353,EREMITU,116590,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:53:11",188,180,0,8,0,95,87,0,8,0,89,6,200,105,1,72,2,2,0,0,0,1,1,0,10
28,MUREŞ,"ŞCOALA PRIMARĂ ”DEALUL VIILOR”",125,"MUNICIPIUL SIGHIŞOARA",114514,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:15:47",1653,1638,7,7,1,603,594,1,7,1,518,85,1800,1197,101,73,21,156,28,39,14,34,10,34,8
28,MUREŞ,"ŞCOALA PRIMARA DRĂCULEA BANDULUI",256,BAND,115389,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:54:35",113,103,0,10,0,66,56,0,10,0,62,4,110,44,37,7,1,10,2,1,0,1,1,2,0
28,MUREŞ,"ȘCOALA PRIMARĂ DUMBRAVA",553,VĂTAVA,120138,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:07:44",533,505,0,6,22,399,371,0,6,22,350,49,590,191,219,3,9,70,6,26,1,11,1,3,1
28,MUREŞ,"ŞCOALA PRIMARĂ FELEAG",557,VÂNĂTORI,120254,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:45:35",170,166,0,3,1,81,77,0,3,1,75,6,180,99,20,3,4,40,6,0,0,1,0,1,0
28,MUREŞ,"ŞCOALA PRIMARĂ FILEA",347,DEDA,116545,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:03:09",568,539,0,20,9,435,406,0,20,9,396,39,620,185,182,4,10,54,122,6,5,5,2,3,3
28,MUREŞ,"ȘCOALA PRIMARĂ FILPIȘU MIC",294,BREAZA,115851,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:18:31",352,346,0,2,4,236,230,0,2,4,214,22,380,144,13,116,21,45,2,2,0,2,0,8,5
28,MUREŞ,"ŞCOALA PRIMARĂ FIŢCĂU",229,ALUNIŞ,115147,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:51:20",428,399,0,8,21,300,271,0,8,21,293,7,440,140,13,263,0,7,1,2,0,1,0,2,4
28,MUREŞ,"ŞCOALA PRIMARĂ FRUNZENI",439,LUNCA,117998,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:56:37",342,325,0,8,9,209,192,0,8,9,184,25,360,151,85,3,7,73,5,1,0,5,3,1,1
28,MUREŞ,"ŞCOALA PRIMARĂ GĂLĂŢENI, SAT GĂLĂȚENI",479,PĂSĂRENI,118753,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:18:13",573,552,0,2,19,282,262,0,2,18,260,22,606,324,4,244,1,0,0,2,0,0,2,0,7
28,MUREŞ,"ŞCOALA PRIMARĂ GHINEȘTI",463,NEAUA,118511,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:29:40",224,211,3,8,2,145,135,0,8,2,135,10,228,83,4,110,3,3,0,2,1,1,1,1,9
28,MUREŞ,"SCOALA PRIMARA HABIC",483,PETELEA,118799,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:37:17",207,201,0,6,0,137,131,0,6,0,125,12,220,83,32,16,24,30,11,4,0,4,0,3,1
28,MUREŞ,"ȘCOALA PRIMARĂ HETIUR",131,"MUNICIPIUL SIGHIŞOARA",114514,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:35:49",861,851,5,5,0,286,281,0,5,0,253,33,980,694,38,8,9,77,15,19,39,22,11,14,1
28,MUREŞ,"ȘCOALA PRIMARĂ HODOȘA",419,HODOŞA,117505,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:46:08",186,180,1,2,3,122,116,1,2,3,110,12,199,77,3,106,0,1,0,0,0,0,0,0,0
28,MUREŞ,"SCOALA PRIMARĂ IARA DE MUREŞ",404,GORNEŞTI,117177,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:50:29",236,205,0,9,22,134,103,0,9,22,128,6,260,126,11,106,1,2,1,5,0,0,0,0,2
28,MUREŞ,"ȘCOALA PRIMARĂ IHOD",420,HODOŞA,117505,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:17:46",104,98,0,3,3,64,58,0,3,3,58,6,100,36,1,55,1,0,0,0,0,1,0,0,0
28,MUREŞ,"SCOALA PRIMARA ISTIHAZA",237,AŢINTIŞ,115236,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:37:35",166,163,0,2,1,86,83,0,2,1,77,9,181,95,4,60,0,1,1,1,0,5,2,0,3
28,MUREŞ,"ȘCOALA PRIMARĂ IVĂNEȘTI",432,LIVEZENI,117925,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:22:14",379,371,2,6,0,125,119,0,6,0,101,24,402,277,18,41,3,13,3,3,2,5,6,5,2
28,MUREŞ,"SCOALA PRIMARA LARGA",412,GURGHIU,117319,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:56:41",196,187,1,8,0,94,86,0,8,0,81,13,210,116,9,5,1,58,3,1,0,0,1,2,1
28,MUREŞ,"ŞCOALA PRIMARĂ LARGA",187,"ORAŞ SĂRMAŞU",119242,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:49:25",164,149,0,12,3,88,73,0,12,3,83,5,170,82,13,17,9,28,8,1,0,3,0,4,0
28,MUREŞ,"ŞCOALA PRIMARĂ LĂSCUD",469,OGRA,118575,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:53:36",208,202,0,6,0,122,116,0,6,0,108,14,220,98,40,3,10,39,8,5,0,0,2,1,0
28,MUREŞ,"ŞCOALA PRIMARĂ LASLĂU MIC",535,SUPLAC,119661,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:41:29",416,406,0,9,1,143,133,0,9,1,118,25,450,307,59,20,2,29,0,3,0,0,3,1,1
28,MUREŞ,"ŞCOALA PRIMARĂ LECHINCIOARA",541,ŞINCAI,119803,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:31:01",92,82,1,9,0,62,53,0,9,0,58,4,90,28,13,4,7,26,3,1,0,0,1,3,0
28,MUREŞ,"ŞCOALA PRIMARĂ LEPINDEA",241,BAHNEA,115307,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:43:19",140,129,0,11,0,60,49,0,11,0,46,14,140,80,17,3,1,20,1,1,0,1,1,1,0
28,MUREŞ,"ŞCOALA PRIMARĂ LOGIG",440,LUNCA,117998,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:04:45",349,324,0,8,17,225,200,0,8,17,207,18,350,125,133,8,17,38,3,4,0,1,0,1,2
28,MUREŞ,"ŞCOALA PRIMARĂ MĂGHERUŞ",458,NADEŞ,118469,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:14:38",106,98,1,5,2,54,47,0,5,2,47,7,110,56,12,3,1,19,0,3,1,7,0,1,0
28,MUREŞ,"ŞCOALA PRIMARĂ MAIAD",374,GĂLEŞTI,116867,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:01:29",236,231,0,4,1,90,85,0,4,1,84,6,260,170,1,69,2,1,1,1,0,3,0,0,6
28,MUREŞ,"ŞCOALA PRIMARA MĂRĂŞEŞTI",252,BAND,115389,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 13:13:12",270,262,0,7,1,157,149,0,7,1,146,11,290,133,48,16,2,33,24,8,2,3,4,5,1
28,MUREŞ,"ȘCOALA PRIMARĂ MERIȘOR",393,GLODENI,117113,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:05:41",150,135,0,6,9,91,76,0,6,9,82,9,150,59,24,20,3,8,21,2,0,0,2,2,0
28,MUREŞ,"ȘCOALA PRIMARĂ MICA",449,MICA,118209,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:42:33",573,567,0,6,0,305,299,0,6,0,254,51,630,325,30,163,2,14,18,5,4,3,3,4,8
28,MUREŞ,"ȘCOALA PRIMARĂ MIERCUREA NIRAJULUI",174,"ORAŞ MIERCUREA NIRAJULUI",118281,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:00:08",697,673,7,10,7,283,266,0,10,7,276,7,741,458,3,241,0,5,3,1,0,1,0,1,21
28,MUREŞ,"ŞCOALA PRIMARĂ MOIȘA",394,GLODENI,117113,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:15:34",219,193,0,1,25,144,118,0,1,25,125,19,210,66,52,12,2,19,34,1,0,1,4,0,0
28,MUREŞ,"ŞCOALA PRIMARĂ MURENI",558,VÂNĂTORI,120254,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:17:52",287,269,0,6,12,161,143,0,6,12,148,13,300,139,13,91,4,32,1,5,0,1,1,0,0
28,MUREŞ,"ȘCOALA PRIMARĂ NADĂȘA",275,"BEICA DE JOS",115708,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:50:43",188,180,0,6,2,88,80,0,6,2,74,14,201,113,53,0,1,10,1,2,1,2,0,3,1
28,MUREŞ,"ŞCOALA PRIMARĂ NANDRA",284,BICHIŞ,115771,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:23:36",117,115,0,2,0,50,48,0,2,0,42,8,130,80,16,17,0,2,2,2,0,0,0,2,1
28,MUREŞ,"ŞCOALA PRIMARĂ PĂCURENI",395,GLODENI,117113,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:48:42",194,180,0,6,8,126,112,0,6,8,118,8,200,74,3,106,1,3,3,0,0,0,0,0,2
28,MUREŞ,"ȘCOALA PRIMARĂ PĂINGENI",396,GLODENI,117113,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:13:06",343,298,1,6,38,230,185,1,6,38,220,10,330,100,7,167,1,33,5,0,0,2,3,0,2
28,MUREŞ,"ŞCOALA PRIMARĂ PĂUCIŞOARA",380,GĂNEŞTI,116938,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:16:41",219,206,0,9,4,90,77,0,9,4,81,9,230,140,8,52,3,8,2,1,1,1,1,4,0
28,MUREŞ,"ŞCOALA PRIMARA PETEA",255,BAND,115389,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:48:49",164,158,0,6,0,93,87,0,6,0,85,8,180,87,40,4,3,28,2,0,0,1,1,6,0
28,MUREŞ,"ȘCOALA PRIMARĂ PETRILACA DE MUREȘ",399,GORNEŞTI,117177,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:22:11",363,337,0,8,18,195,169,0,8,18,175,12,370,183,10,153,1,3,1,4,0,0,0,0,3
28,MUREŞ,"ŞCOALA PRIMARĂ PIETRŞ",348,DEDA,116545,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:47:59",392,373,0,12,7,260,241,0,12,7,249,11,410,150,123,2,11,52,42,5,1,1,5,7,0
28,MUREŞ,"ȘCOALA PRIMARĂ POIENIȚA",433,LIVEZENI,117925,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:42:14",253,245,0,8,0,100,92,0,8,0,92,8,266,166,8,35,0,18,5,1,4,0,20,0,1
28,MUREŞ,"ŞCOALA PRIMARĂ PORUMBENI",301,"CEUAŞU DE CÂMPIE",115959,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:47:31",472,469,0,3,0,231,228,0,3,0,202,29,520,289,27,113,0,17,14,5,1,1,19,0,5
28,MUREŞ,"ŞCOALA PRIMARĂ PUSTA",542,ŞINCAI,119803,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:16:14",105,95,0,8,2,78,68,0,8,2,68,10,100,22,34,2,3,24,3,0,0,1,1,0,0
28,MUREŞ,"ŞCOALA PRIMARĂ RIGMANI",465,NEAUA,118511,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:13:07",204,199,0,4,1,161,156,0,4,1,150,11,202,41,3,143,0,0,0,0,0,0,0,0,4
28,MUREŞ,"ŞCOALA PRIMARĂ ROUA",371,FÂNTÂNELE,116796,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:10:48",297,290,0,7,0,109,102,0,7,0,91,18,320,211,11,72,2,1,0,4,0,0,0,0,1
28,MUREŞ,"ŞCOALA PRIMARĂ SĂCĂDATU DE JOS",194,"ORAŞ SOVATA",114854,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:18:29",1189,1178,4,5,2,470,463,0,5,2,433,37,1290,820,15,349,5,22,21,5,0,0,6,1,9
28,MUREŞ,"SCOALA PRIMARĂ SĂCĂRENI",360,ERNEI,116652,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:37:16",217,209,0,3,5,59,51,0,3,5,56,3,230,171,0,53,1,1,0,0,0,0,1,0,0
28,MUREŞ,"ŞCOALA PRIMARĂ SĂLCUD",161,"ORAŞ IERNUT",117827,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:34:31",534,524,0,6,4,226,216,0,6,4,191,35,580,354,66,1,17,86,5,3,1,3,5,4,0
28,MUREŞ,"ȘCOALA PRIMARĂ SÂNIȘOR",436,LIVEZENI,117925,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:24:42",212,205,0,6,1,104,97,0,6,1,98,6,250,146,2,74,2,8,4,1,0,6,0,0,1
28,MUREŞ,"SCOALA PRIMARA SAT NEAGRA",443,"LUNCA BRADULUI",118058,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:42:12",374,359,0,8,7,229,214,0,8,7,211,18,390,161,92,10,37,61,2,3,0,1,2,3,0
28,MUREŞ,"ȘCOALA PRIMARĂ SATU NOU",385,"GHEORGHE DOJA",116983,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:01:36",627,570,0,11,46,367,310,0,11,46,359,8,690,323,4,334,2,3,1,0,0,0,2,4,9
28,MUREŞ,"ȘCOALA PRIMARĂ ŞĂUŞA",208,"ORAŞ UNGHENI",119894,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:54:29",235,208,0,21,6,175,148,0,21,6,155,20,230,55,31,2,9,104,3,1,1,1,2,1,0
28,MUREŞ,"ŞCOALA PRIMARĂ SEUCA",381,GĂNEŞTI,116938,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:10:19",945,904,1,7,33,449,409,0,7,33,426,23,1040,591,25,305,29,31,1,13,3,7,1,5,6
28,MUREŞ,"ŞCOALA PRIMARĂ SFÎNTU GHEORGHE",162,"ORAŞ IERNUT",117827,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:50:15",337,327,0,10,0,164,154,0,10,0,149,15,360,196,46,3,13,70,3,4,0,5,1,3,1
28,MUREŞ,"ŞCOALA PRIMARĂ ŞILEA NIRAJULUI",447,MĂGHERANI,118094,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:55:56",343,321,0,4,18,184,162,0,4,18,175,9,350,166,1,169,0,1,2,1,0,0,0,0,1
28,MUREŞ,"ŞCOALA PRIMARĂ ŞINCAI-FÎNAŢE",543,ŞINCAI,119803,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:00:14",184,170,0,8,6,121,107,0,8,6,107,14,190,69,60,4,1,26,4,1,0,4,5,1,1
28,MUREŞ,"ŞCOALA PRIMARĂ SÎNTU",441,LUNCA,117998,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:45:54",278,267,0,4,7,190,179,0,4,7,177,13,300,110,64,4,2,83,1,8,2,7,0,5,1
28,MUREŞ,"ŞCOALA PRIMARĂ ŞOARD",559,VÂNĂTORI,120254,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:34:21",597,592,0,4,1,316,311,0,4,1,271,45,650,334,48,19,73,101,6,4,1,2,4,6,7
28,MUREŞ,"ȘCOALA PRIMARĂ ȘOIMUȘ",313,COROISÂNMĂRTIN,116171,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:29:49",325,320,0,5,0,210,205,0,5,0,193,17,348,138,22,4,3,147,4,8,0,2,2,1,0
28,MUREŞ,"ȘCOALĂ PRIMARĂ SOLOCMA",389,GHINDARI,117042,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:54:18",268,253,0,6,9,139,124,0,6,9,117,22,280,141,3,89,0,1,0,0,0,0,0,0,24
28,MUREŞ,"ȘCOALA PRIMARĂ ȘOMOȘTELNIC",453,MICA,118209,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:36:48",198,191,0,3,4,101,94,0,3,4,82,19,230,129,36,8,3,8,20,4,0,2,0,0,1
28,MUREŞ,"ȘCOALA PRIMARĂ SUPLAC",532,SUPLAC,119661,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:45:44",640,635,0,5,0,292,287,0,5,0,261,31,700,408,25,180,10,30,1,1,1,1,2,6,4
28,MUREŞ,"ŞCOALA PRIMARĂ URISIU DE JOS",310,"CHIHERU DE JOS",116126,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:59:17",259,250,0,8,1,176,167,0,8,1,153,23,280,104,48,1,9,83,3,5,0,3,1,0,0
28,MUREŞ,"ŞCOALA PRIMARĂ VALEA FRĂŢIEI",547,"VALEA LARGĂ",119974,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:20:51",534,520,0,5,9,315,301,0,5,9,262,53,570,255,23,7,39,143,18,13,0,16,0,3,0
28,MUREŞ,"ŞCOALA PRIMARA VALEA MARE",258,BAND,115389,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:46:36",174,168,0,6,0,91,85,0,6,0,88,3,190,99,49,5,1,15,12,1,1,1,2,1,0
28,MUREŞ,"ŞCOALA PRIMARA VALEA RECE",251,BAND,115389,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 13:06:33",221,213,1,7,0,97,90,0,7,0,74,23,240,143,16,6,2,29,13,2,1,0,2,3,0
28,MUREŞ,"ȘCOALA PRIMARĂ ”VASILE FLOREA” VĂLENI",485,POGĂCEAUA,118824,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:46:35",427,412,1,11,3,282,268,0,11,3,228,54,460,178,101,2,17,79,2,3,0,1,5,17,1
28,MUREŞ,"ȘCOALA PRIMARĂ VIDRASĂU",209,"ORAŞ UNGHENI",119894,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 12:28:51",950,906,2,35,7,606,564,0,35,7,537,69,1012,406,100,8,55,312,13,3,3,16,9,15,3
28,MUREŞ,"ŞCOALA PRIMARĂ VIFOROASA",368,FÂNTÂNELE,116796,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:11:49",693,668,0,6,19,278,253,0,6,19,263,15,730,452,1,252,0,1,1,0,0,1,2,0,5
28,MUREŞ,"SCOALA PROFESIONALA BAND",247,BAND,115389,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 13:04:27",808,796,2,10,0,383,372,1,10,0,312,71,863,480,55,174,2,53,14,5,1,1,0,2,5
28,MUREŞ,"SCOALA PROFESIONALA BAND",246,BAND,115389,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:59:25",673,663,0,10,0,368,358,0,10,0,349,19,710,342,58,169,10,64,22,4,4,5,5,5,3
