precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","PARTIDUL ROMÂNIA MARE-voturi","ALIANȚA USR PLUS-voturi","ALIANȚA PENTRU UNITATEA RROMILOR-voturi"
16,DÂMBOVIŢA,"GRĂDINIŢA CU PROGRAM NORMAL VALEA CASELOR",406,"VALEA MARE",69170,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:58:15",604,584,0,20,0,445,425,0,20,0,411,34,640,195,113,11,250,2,16,11,2,1,5,0
16,DÂMBOVIŢA,"GRĂDINIȚA CU PROGRAM NORMAL, VULCANA-PANDELE",431,VULCANA-PANDELE,179640,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:37:18",1220,1214,3,3,0,378,375,0,3,0,354,24,1340,962,101,17,120,9,28,54,3,3,19,0
16,DÂMBOVIŢA,"GRĂDINIŢA DE COPII",424,VOINEŞTI,69526,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:10:13",718,713,0,5,0,466,461,0,5,0,440,26,790,324,176,12,208,3,26,6,5,1,3,0
16,DÂMBOVIŢA,"GRĂDINIȚA DE COPII",173,CIOCĂNEŞTI,101840,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:54:59",384,377,0,7,0,273,266,0,7,0,263,10,410,137,152,6,68,8,24,1,0,1,3,0
16,DÂMBOVIŢA,"GRĂDINIŢA DE COPII GHEBOIENI",389,TĂTĂRANI,68921,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:32:53",1266,1250,1,11,4,642,627,0,11,4,588,54,1380,738,127,23,307,14,67,10,4,33,3,0
16,DÂMBOVIŢA,"GRĂDINIȚA DE COPII VALEA MARE",401,"VALEA LUNGĂ",69063,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:10:23",444,438,1,5,0,234,229,0,5,0,212,17,480,251,58,7,118,5,13,3,1,2,5,0
16,DÂMBOVIŢA,"GRĂDINIȚA DIACONEȘTI NR.9",104,"ORAŞ PUCIOASA",65921,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:46:27",832,828,0,4,0,370,366,0,4,0,341,29,920,550,151,8,109,14,26,3,5,3,22,0
16,DÂMBOVIŢA,"GRADINITA DUMBRAVA",397,ULMI,65501,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:06:20",973,971,1,1,0,508,507,0,1,0,469,39,1068,560,108,3,284,9,23,20,10,1,11,0
16,DÂMBOVIŢA,"GRĂDINIŢA ”DUMBRAVA MINUNATĂ” FIENI",91,"ORAŞ FIENI",65609,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:30:55",603,595,0,6,2,207,199,0,6,2,192,15,660,453,50,9,100,9,7,3,2,0,12,0
16,DÂMBOVIŢA,"GRĂDINIŢA GEANGOEŞTI-DRAGOMIREŞTI",245,DRAGOMIREŞTI,67407,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:28:17",291,287,0,4,0,141,137,0,4,0,128,13,310,169,35,4,71,1,8,8,0,0,1,0
16,DÂMBOVIŢA,"GRADINITA IONESTI",332,PETREŞTI,65752,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:13:08",1494,1489,0,5,0,856,851,0,5,0,798,58,1633,777,547,20,101,4,59,51,1,2,9,4
16,DÂMBOVIŢA,"GRĂDINIŢA MĂGURA",144,BEZDEAD,66330,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:39:03",841,827,0,6,8,362,348,0,6,8,346,16,915,553,246,6,39,7,39,1,3,0,5,0
16,DÂMBOVIŢA,"GRĂDINIŢA MANGA",427,VOINEŞTI,69526,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:09:58",655,647,0,8,0,349,341,0,8,0,316,33,710,361,81,16,168,7,33,5,0,3,2,1
16,DÂMBOVIŢA,"GRADINITA MATRACA",399,ULMI,65501,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:09:45",636,631,2,3,0,367,364,0,3,0,357,10,690,323,59,9,178,9,77,10,4,2,9,0
16,DÂMBOVIŢA,"GRĂDINIȚA MAVRODIN",119,"ORAŞ RĂCARI",68627,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:46:08",820,791,1,15,13,427,399,0,15,13,411,16,870,443,280,9,55,3,43,5,9,3,3,1
16,DÂMBOVIŢA,"GRĂDINIŢA MISLEA",178,COBIA,66580,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:59:44",629,612,0,1,16,406,389,0,1,16,380,26,700,294,87,1,228,4,47,3,5,2,2,1
16,DÂMBOVIŢA,"GRĂDINIȚA MORTENI CENTRU",308,MORTENI,68253,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:58:36",1123,1116,1,6,0,762,756,0,6,0,715,47,1230,468,129,12,526,4,25,10,4,2,3,0
16,DÂMBOVIŢA,"GRĂDINIȚA MORTENI CENTRU",307,MORTENI,68253,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:35:30",1136,1130,0,6,0,794,788,0,6,0,731,63,1246,452,102,16,561,1,36,4,4,4,3,0
16,DÂMBOVIŢA,"GRĂDINIŢA NR. 1 BEZDEAD",142,BEZDEAD,66330,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:27:21",1524,1502,0,4,18,812,790,0,4,18,773,39,1650,838,544,10,149,6,45,3,6,1,8,1
16,DÂMBOVIŢA,"GRĂDINIȚA NR. 1 PUCIOASA",107,"ORAŞ PUCIOASA",65921,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:44:01",872,863,0,8,1,378,369,0,8,1,366,12,950,572,133,6,168,13,11,2,1,4,26,2
16,DÂMBOVIŢA,"GRĂDINIŢA NR. 1 UNGURENI",200,"CORBII MARI",66857,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:06:11",654,644,0,10,0,418,408,0,10,0,385,33,710,292,59,9,274,22,6,3,3,3,4,2
16,DÂMBOVIŢA,"GRĂDINIŢA NR. 1 VISINA",416,VIŞINA,69330,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:44:13",962,947,0,10,5,680,665,0,10,5,615,47,1030,366,221,18,332,4,23,4,0,4,9,0
16,DÂMBOVIŢA,"GRĂDINIȚA NR. 2",3,"MUNICIPIUL TÂRGOVIŞTE",65342,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:27:01",1482,1471,1,10,0,593,583,0,10,0,562,31,1630,1037,144,10,249,13,86,15,5,3,36,1
16,DÂMBOVIŢA,"GRĂDINIȚA NR.2 PUCIOASA",110,"ORAŞ PUCIOASA",65921,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:09:44",1136,1115,1,12,8,516,497,0,12,7,488,28,1230,714,189,7,200,18,15,8,3,2,44,2
16,DÂMBOVIŢA,"GRĂDINIȚA NR. 3 PUCIOASA",111,"ORAŞ PUCIOASA",65921,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:50:13",1126,1118,0,7,1,499,491,0,7,1,473,26,1240,741,148,19,237,15,22,7,0,2,23,0
16,DÂMBOVIŢA,"GRĂDINIȚA PICIOR DE MUNTE",235,DRAGODANA,67327,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:46:44",1421,1397,1,17,6,823,800,0,17,6,770,53,1533,710,181,16,348,10,186,6,3,7,12,1
16,DÂMBOVIŢA,"GRĂDINIŢA PIETROŞIŢA,NR 327 B",337,PIETROŞIŢA,68404,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:27:17",905,899,2,4,0,479,475,0,4,0,449,30,985,506,113,7,225,10,56,8,1,3,26,0
16,DÂMBOVIŢA,"GRĂDINIŢA PIETROŞIŢA,NR.327 B",336,PIETROŞIŢA,68404,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:44:01",892,889,0,2,1,463,460,0,2,1,432,31,970,507,121,14,222,8,34,5,3,3,22,0
16,DÂMBOVIŢA,"GRĂDINIȚA ”PINOCHIO” COSTEȘTI",86,"ORAŞ FIENI",65609,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:54:15",649,641,1,7,0,332,325,0,7,0,311,21,712,380,87,10,176,4,15,3,2,1,13,0
16,DÂMBOVIŢA,"GRĂDINIȚA ”PITICII” BEREVOIEȘTI",87,"ORAŞ FIENI",65609,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:17:41",565,551,1,6,7,290,277,0,6,7,267,23,610,320,67,8,169,4,3,7,3,2,4,0
16,DÂMBOVIŢA,"GRADINITA POTLOGENI DEAL",333,PETREŞTI,65752,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:33:00",160,153,0,7,0,111,104,0,7,0,102,9,171,60,67,2,23,0,3,4,2,0,1,0
16,DÂMBOVIŢA,"GRĂDINIȚA ”PRISEACA”",65,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:57:28",1071,1065,2,4,0,455,451,0,4,0,438,17,1170,715,117,8,243,12,25,13,2,4,12,2
16,DÂMBOVIŢA,"GRĂDINIȚA SĂBIEȘTI",122,"ORAŞ RĂCARI",68627,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:08:01",652,546,0,49,57,431,325,0,49,57,406,25,680,249,317,6,52,5,20,1,3,1,1,0
16,DÂMBOVIŢA,"GRĂDINIŢA TEŢCOIU",295,MĂTĂSARU,68048,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:56:54",1082,1077,0,5,0,589,584,0,5,0,530,42,1193,621,127,48,129,4,188,3,20,6,4,1
16,DÂMBOVIŢA,"GRĂDINȚA LĂCULEȚE",252,GLODENI,67522,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:57:19",705,690,0,9,6,368,353,0,9,6,350,18,770,402,248,5,57,15,13,3,4,1,4,0
16,DÂMBOVIŢA,"GRUP ŞCOLAR INDUSTRIAL ”INGINER AUREL RAINU” FIENI",89,"ORAŞ FIENI",65609,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:59:37",1485,1475,0,3,7,565,555,0,3,7,529,36,1630,1065,150,9,279,10,28,8,3,3,39,0
16,DÂMBOVIŢA,"GRUP ȘCOLAR INDUSTRIAL ”INGINER AUREL RAINU” FIENI",90,"ORAŞ FIENI",65609,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:04:55",1523,1515,0,6,2,673,665,0,6,2,631,42,1670,997,228,22,276,19,37,4,2,6,36,1
16,DÂMBOVIŢA,"GRӐDINIȚA CU PROGRAM NORMAL GURA ȘUȚII,CORPUL B",262,"GURA ŞUŢII",67648,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 17:03:39",1009,978,0,2,29,700,669,0,2,29,645,55,1100,400,156,10,411,6,54,0,5,0,2,1
16,DÂMBOVIŢA,"LICEUL DE ARTE ”BĂLAȘA DOAMNA”",11,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:09:43",1070,1058,0,12,0,366,354,0,12,0,351,15,1170,804,99,10,152,8,22,21,2,3,34,0
16,DÂMBOVIŢA,"LICEUL TEHNOLOGIC ”CONSTANTIN BRÂNCOVEANU”",22,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:03:05",789,784,0,5,0,250,245,0,5,0,239,11,860,610,66,7,118,3,14,11,2,1,16,1
16,DÂMBOVIŢA,"LICEUL TEHNOLOGIC ”CONSTANTIN BRÂNCOVEANU”",20,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:44:30",884,877,0,7,0,269,262,0,7,0,251,18,960,691,67,2,134,12,9,6,3,5,13,0
16,DÂMBOVIŢA,"LICEUL TEHNOLOGIC ”CONSTANTIN BRÂNCOVEANU”",19,"MUNICIPIUL TÂRGOVIŞTE",65342,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:41:46",795,788,0,7,0,247,240,0,7,0,240,7,870,623,64,3,117,8,17,9,3,2,17,0
16,DÂMBOVIŢA,"LICEUL TEHNOLOGIC ”CONSTANTIN BRÂNCOVEANU”",23,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:42:56",720,711,1,8,0,205,197,0,8,0,197,8,780,575,68,3,89,10,9,6,2,3,7,0
16,DÂMBOVIŢA,"LICEUL TEHNOLOGIC ”CONSTANTIN BRÂNCOVEANU”",21,"MUNICIPIUL TÂRGOVIŞTE",65342,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:22:09",1425,1418,1,6,0,475,469,0,6,0,444,31,1560,1085,131,15,224,14,19,16,2,3,18,2
16,DÂMBOVIŢA,"LICEUL TEHNOLOGIC DE PETROL",85,"MUNICIPIUL MORENI",65841,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:52:30",1399,1385,1,11,2,557,544,0,11,2,533,24,1520,963,142,11,148,16,62,123,2,7,20,2
16,DÂMBOVIŢA,"LICEUL TEHNOLOGIC DE TRANSPORTURI AUTO",43,"MUNICIPIUL TÂRGOVIŞTE",65342,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:43:16",1362,1355,1,6,0,502,496,0,6,0,484,18,1510,1008,118,14,234,22,32,12,6,2,43,1
16,DÂMBOVIŢA,"LICEUL TEHNOLOGIC DE TRANSPORTURI AUTO",41,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:56:58",1836,1830,1,5,0,392,387,0,5,0,374,18,2020,1628,130,12,127,13,30,14,5,2,41,0
16,DÂMBOVIŢA,"LICEUL TEHNOLOGIC DE TRANSPORTURI AUTO",40,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:09:00",1531,1522,4,5,0,473,468,0,5,0,460,13,1670,1197,145,9,172,42,36,11,6,4,34,1
16,DÂMBOVIŢA,"LICEUL TEHNOLOGIC DE TRANSPORTURI AUTO",44,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:21:35",1295,1289,0,6,0,427,421,0,6,0,417,10,1410,983,96,6,213,15,32,15,1,2,36,1
16,DÂMBOVIŢA,"LICEUL TEHNOLOGIC DE TRANSPORTURI AUTO",42,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:47:33",1322,1305,4,13,0,495,482,0,13,0,485,10,1450,955,135,8,205,34,28,14,2,3,56,0
16,DÂMBOVIŢA,"LICEUL TEHNOLOGIC ” DOCTOR CONSTANTIN ANGELESCU”",94,"ORAŞ GĂEŞTI",65681,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:33:53",1254,1243,1,9,1,612,602,0,9,1,570,42,1370,758,284,14,155,17,59,7,3,5,24,2
16,DÂMBOVIŢA,"LICEUL TEHNOLOGIC ”NICOLAE CIORĂNESCU”",50,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:32:20",1192,1176,4,11,1,372,360,0,11,1,359,13,1310,938,98,9,170,19,21,11,1,1,29,0
16,DÂMBOVIŢA,"LICEUL TEHNOLOGIC ”NICOLAE CIORĂNESCU”",45,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:09:25",1300,1292,0,7,1,361,353,0,7,1,342,19,1420,1059,95,7,170,11,20,12,1,2,24,0
16,DÂMBOVIŢA,"LICEUL TEHNOLOGIC ”NICOLAE CIORĂNESCU”",46,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:45:51",1165,1155,2,8,0,499,491,0,8,0,487,12,1290,791,162,7,202,22,34,8,3,0,48,1
16,DÂMBOVIŢA,"LICEUL TEHNOLOGIC ”NICOLAE CIORĂNESCU”",47,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:42:07",807,801,0,6,0,271,265,0,6,0,260,11,880,609,81,4,122,6,14,6,3,3,21,0
16,DÂMBOVIŢA,"LICEUL TEHNOLOGIC ”NICOLAE CIORĂNESCU”",48,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:13:06",784,771,1,11,1,268,256,0,11,1,258,10,860,592,83,11,114,10,11,6,2,2,19,0
16,DÂMBOVIŢA,"LICEUL TEHNOLOGIC ”NICOLAE CIORĂNESCU”",49,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:30:54",1429,1418,1,9,1,396,386,0,9,1,377,19,1560,1164,108,6,175,7,20,10,3,8,39,1
16,DÂMBOVIŢA,"LICEUL TEHNOLOGIC ”SPIRU HARET”",9,"MUNICIPIUL TÂRGOVIŞTE",65342,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:12:47",965,957,1,7,0,353,346,0,7,0,334,14,1070,717,84,3,147,22,37,14,2,4,20,1
16,DÂMBOVIŢA,"LICEUL TEHNOLOGIC ”SPIRU HARET”",8,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:58:24",1138,1129,1,8,0,370,362,0,8,0,359,11,1250,880,102,6,154,21,25,16,4,1,28,2
16,DÂMBOVIŢA,"LICEUL TEHNOLOGIC ”SPIRU HARET”",10,"MUNICIPIUL TÂRGOVIŞTE",65342,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:34:59",1251,1244,1,6,0,456,450,0,6,0,438,18,1380,924,133,5,183,17,34,16,5,1,44,0
16,DÂMBOVIŢA,"LICEUL TEHNOLOGIC TĂRTĂŞEŞTI,",387,TĂRTĂŞEŞTI,105534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:31:08",961,949,2,6,4,538,532,0,6,0,499,39,1050,512,106,13,334,9,11,8,1,2,15,0
16,DÂMBOVIŢA,"LICEUL TEHNOLOGIC UDREA BĂLEANU",137,BĂLENI,66198,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:06:44",933,922,1,8,2,528,518,0,8,2,500,28,1020,492,156,20,180,4,129,2,2,1,6,0
16,DÂMBOVIŢA,"LICEUL TEHNOLOGIC UDREA BĂLEANU",136,BĂLENI,66198,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:32:56",1483,1479,0,3,1,879,875,0,3,1,800,79,1623,744,333,15,169,6,256,2,5,6,7,1
16,DÂMBOVIŢA,"LICEUL TEORETIC IANCU .C.VISARION",128,"ORAŞ TITU",66081,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:14:06",1258,1253,4,1,0,577,576,0,1,0,559,18,1380,803,260,9,146,37,87,7,3,1,7,2
16,DÂMBOVIŢA,"LICEUL TEORETIC IANCU .C.VISARION",129,"ORAŞ TITU",66081,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:20:30",1277,1270,2,5,0,724,719,0,5,0,689,30,1400,681,361,11,138,54,98,10,2,3,12,0
16,DÂMBOVIŢA,"LICEUL TEORETIC IANCU C.VISARION",127,"ORAŞ TITU",66081,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:58:39",1135,1131,0,4,0,547,543,0,4,0,522,25,1240,693,257,5,126,33,73,4,0,2,21,1
16,DÂMBOVIŢA,"LICEUL TEORETIC” ION GHICA” RACARI",117,"ORAŞ RĂCARI",68627,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:05:05",871,821,0,13,37,492,442,0,13,37,471,21,900,408,289,8,98,7,43,5,7,4,8,2
16,DÂMBOVIŢA,"LICEUL TEORETIC ”ION GHICA” RĂCARI",116,"ORAŞ RĂCARI",68627,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:13:59",858,816,0,17,25,474,432,0,17,25,447,27,921,447,282,10,95,8,32,2,6,2,9,1
16,DÂMBOVIŢA,"LICEUL TEORETIC ”ION HELIADE RĂDULESCU”",28,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:42:15",1110,1097,3,9,1,414,404,0,9,1,406,8,1230,816,122,12,183,12,30,12,5,1,28,1
16,DÂMBOVIŢA,"LICEUL TEORETIC ”ION HELIADE RĂDULESCU”",27,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:50:02",902,893,1,8,0,325,317,0,8,0,319,6,980,655,103,4,139,5,24,6,5,0,33,0
16,DÂMBOVIŢA,"LICEUL TEORETIC ”ION LUCA CARAGIALE”",84,"MUNICIPIUL MORENI",65841,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:41:04",728,716,3,9,0,292,283,0,9,0,281,11,790,498,85,7,70,13,43,45,3,2,12,1
16,DÂMBOVIŢA,"LICEUL TEORETIC ”PETRU CERCEL”",12,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:14:03",1777,1737,30,10,0,745,735,0,10,0,695,50,1920,1175,210,14,288,28,73,17,7,7,48,3
16,DÂMBOVIŢA,"LICEUL ”VOIEVOUL MIRCEA”",38,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:55:22",1516,1498,8,8,2,498,488,0,8,2,483,15,1650,1152,161,9,188,32,29,17,10,4,32,1
16,DÂMBOVIŢA,"PANAIT PETRE",304,MOROENI,68182,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:42:53",559,487,0,72,0,391,319,0,72,0,374,17,540,149,102,11,184,21,28,5,3,4,14,2
16,DÂMBOVIŢA,"SALA DE FESTIVITĂŢI A PRIMĂRIEI TĂTĂRANI",388,TĂTĂRANI,68921,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:14:24",864,853,0,4,7,524,513,0,4,7,484,40,950,426,92,31,285,6,44,5,0,9,11,1
16,DÂMBOVIŢA,"SALA DE FESTIVITĂŢI FĂGETU",255,"GURA FOII",65707,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:18:05",314,300,0,12,2,240,226,0,12,2,221,19,330,90,79,7,60,5,66,1,0,3,0,0
16,DÂMBOVIŢA,"SALA DE SPORT",83,"MUNICIPIUL MORENI",65841,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:05:02",660,652,0,8,0,285,277,0,8,0,275,10,720,435,66,7,67,30,42,54,1,2,6,0
16,DÂMBOVIŢA,"SALA DE SPORT",82,"MUNICIPIUL MORENI",65841,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:43:29",754,737,0,17,0,325,308,0,17,0,314,11,810,485,99,5,105,13,39,45,2,0,6,0
16,DÂMBOVIŢA,"ŞCOALA BECHINEŞTI",247,FINTA,67470,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:17:09",619,596,0,8,15,393,370,0,8,15,355,38,670,277,183,10,80,11,50,6,0,3,12,0
16,DÂMBOVIŢA,"ȘCOALA ”BUICĂ IONESCU”",251,GLODENI,67522,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:45:05",1154,1146,0,0,8,566,558,0,0,8,528,38,1270,704,345,6,98,36,25,6,2,2,8,0
16,DÂMBOVIŢA,"ȘCOALA ”BUICĂ IONESCU”",250,GLODENI,67522,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:54:40",1585,1576,0,3,6,698,689,0,3,6,654,44,1754,1056,366,15,155,63,30,11,3,4,7,0
16,DÂMBOVIŢA,"ȘCOALA BURDUCA",234,DRAGODANA,67327,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:05:36",1017,992,0,22,3,653,628,0,22,3,626,27,1090,437,364,22,167,3,57,6,2,1,3,1
16,DÂMBOVIŢA,"ȘCOALA COJOCARU",299,MOGOŞANI,68128,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:19:29",665,655,1,8,1,424,414,1,8,1,405,19,720,296,169,7,177,4,37,4,1,3,3,0
16,DÂMBOVIŢA,"ŞCOALA CONŢEŞTI, LOCALITATEA CONŢEŞTI, STRADA GĂRII, NR. 192",190,CONŢEŞTI,66768,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:31:35",449,442,0,7,0,230,223,0,7,0,219,11,500,270,50,2,131,0,25,3,1,1,6,0
16,DÂMBOVIŢA,"ȘCOALA ”CORESI”",39,"MUNICIPIUL TÂRGOVIŞTE",65342,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:32:37",1141,1134,0,7,0,446,439,0,7,0,437,9,1260,814,151,4,192,12,25,16,6,2,28,1
16,DÂMBOVIŢA,"ŞCOALA CU CLASELE I-IV",224,CREVEDIA,102286,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:38:15",403,372,1,30,0,309,279,0,30,0,277,32,410,101,84,8,167,0,9,1,1,3,4,0
16,DÂMBOVIŢA,"ŞCOALA CU CLASELE I - IV ALUNIŞU",205,CORNĂŢELU,66955,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:27:15",260,236,0,23,1,222,198,0,23,1,207,15,280,58,157,2,12,0,35,0,1,0,0,0
16,DÂMBOVIŢA,"ŞCOALA CU CLASELE I - IV BOLOVANI",204,CORNĂŢELU,66955,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:01:11",642,511,0,109,22,503,372,0,109,22,468,35,565,62,232,7,75,0,141,4,0,5,4,0
16,DÂMBOVIŢA,"ŞCOALA CU CLASELE I-IV BOTENI, LOCALITATEA BOTENI, STRADA AEROPORTULUI, NR. 308G",191,CONŢEŞTI,66768,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:55:08",722,718,0,4,0,376,372,0,4,0,354,22,790,414,78,11,196,15,48,1,3,2,0,0
16,DÂMBOVIŢA,"ŞCOALA CU CLASELE I-IV CONŢEŞTI, LOCALITATEA CONŢEŞTI, STRADA PRIMĂRIEI, NR. 444",189,CONŢEŞTI,66768,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:56:19",707,689,2,14,2,384,368,0,14,2,353,31,783,399,68,21,193,23,37,2,4,2,3,0
16,DÂMBOVIŢA,"ŞCOALA CU CLASELE I-IV IAZU",183,COJASCA,66697,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:58:26",764,759,0,5,0,639,634,0,5,0,566,73,840,201,490,24,38,9,2,2,0,0,1,0
