precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL RE:START ROMÂNIA-voturi","ALIANȚA PSD-PPU (sl)-voturi","ALIANȚA USR PLUS-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL REPUBLICAN DIN ROMÂNIA-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL VERDE-voturi","BLOCUL UNITĂȚII NAȚIONALE-voturi","BRÂNCOVAN CRISTIAN TIBERIU-voturi"
37,TIMIŞ,"ANEXA ADMINISTRATIVĂ A FOSTEI UNITĂȚI MILITARE - GIROC",424,GIROC,155314,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:07:05",1996,1965,0,28,3,808,777,0,28,3,792,16,2100,1292,32,19,11,178,12,0,74,358,3,7,5,2,2,53,0,36
37,TIMIŞ,"ANEXA ADMINISTRATIVĂ A FOSTEI UNITĂȚI MILITARE - GIROC",425,GIROC,155314,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:49:36",2015,1989,0,26,0,798,772,0,26,0,791,7,2100,1302,23,10,12,215,4,3,66,351,0,13,6,1,6,47,0,34
37,TIMIŞ,"BAZA DE AGREMENT ŞTRAND",234,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:18:41",1185,1176,1,8,0,467,459,0,8,0,457,10,1400,933,29,23,25,214,21,5,70,49,1,0,4,1,5,4,0,6
37,TIMIŞ,"BIBLIOTECA COMUNALĂ ORȚIȘOARA",487,ORŢIŞOARA,158010,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 13:07:27",949,937,0,7,5,521,509,0,7,5,493,28,1100,579,28,16,135,135,6,12,71,55,3,6,2,0,9,2,2,11
37,TIMIŞ,"BIBLIOTECA COMUNALĂ PESAC",502,PESAC,159507,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:16:56",942,889,4,21,28,504,455,2,21,26,434,70,1000,496,24,20,7,81,5,14,208,37,10,3,0,5,8,3,0,9
37,TIMIŞ,"BIBLIOTECA LOCALĂ ”DIMITRIE ŢICHINDEAL” BECICHERECU MIC",318,"BECICHERECU MIC",155760,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:38:12",1245,1226,2,5,12,550,532,1,5,12,497,53,1400,850,40,33,12,192,1,7,111,80,4,5,1,2,0,4,1,4
37,TIMIŞ,"BIROUL LOCUINŢE/DIRECŢIA CLĂDIRI, TERENURI ŞI DOTĂRI DIVERSE- PRIMĂRIA MUNICIPIULUI TIMIŞOARA",50,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:16:48",788,715,59,13,1,321,306,1,13,1,316,5,800,479,10,9,3,81,21,1,37,129,0,2,0,2,4,8,0,9
37,TIMIŞ,"CĂMIN CULTURAL CRAI NOU",429,GIULVĂZ,157317,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:52:41",350,343,0,7,0,169,162,0,7,0,145,24,402,233,28,8,2,52,2,0,17,23,2,5,1,0,3,0,0,2
37,TIMIŞ,"CĂMIN CULTURAL IVANDA",430,GIULVĂZ,157317,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:41:08",487,483,0,4,0,208,204,0,4,0,188,20,498,290,12,12,4,35,7,7,31,58,3,5,1,2,4,5,0,2
37,TIMIŞ,"CAMIN CULTURAL LUGOJEL",402,GAVOJDIA,157031,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-30 20:52:25",584,561,0,7,16,316,293,0,7,16,303,13,600,284,6,5,8,212,2,1,30,20,1,4,3,2,4,5,0,0
37,TIMIŞ,"CĂMIN CULTURAL RUDNA",431,GIULVĂZ,157317,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:35:05",591,583,1,6,1,214,206,1,6,1,172,42,600,386,36,8,2,42,6,0,50,10,7,4,3,3,0,1,0,0
37,TIMIŞ,"CAMIN CULTURAL UNIP",526,"SACOŞU TURCESC",158449,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:43:27",211,187,0,24,0,125,101,0,24,0,112,13,200,75,4,5,8,53,1,1,15,3,2,6,5,0,1,6,0,2
37,TIMIŞ,"CĂMINUL CULTURAL ALIOS",460,MAŞLOC,157683,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:43:36",708,686,0,3,19,299,277,0,3,19,284,15,700,401,17,21,6,144,5,2,27,7,1,40,0,2,2,9,0,1
37,TIMIŞ,"CĂMINUL CULTURAL BALINŢ",298,BALINŢ,155546,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:49:35",416,394,3,8,11,223,203,1,8,11,196,27,606,383,8,16,10,41,11,1,52,40,7,0,1,2,4,0,0,3
37,TIMIŞ,"CĂMINUL CULTURAL BALOȘEȘTI",566,TOMEŞTI,158895,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 15:20:49",110,108,0,2,0,70,68,0,2,0,62,8,200,130,2,3,1,36,2,0,5,11,0,1,0,0,0,1,0,0
37,TIMIŞ,"CĂMINUL CULTURAL BÂRNA",310,BÂRNA,155957,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:23:49",404,391,0,12,1,200,187,0,12,1,174,26,500,300,6,17,37,30,5,1,69,2,1,1,0,1,4,0,0,0
37,TIMIŞ,"CĂMINUL CULTURAL BAZOŞU NOU",345,BUCOVĂŢ,159516,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:06:22",362,342,0,20,0,279,259,0,20,0,268,11,400,121,6,40,80,63,1,1,32,37,2,1,0,0,3,0,0,2
37,TIMIŞ,"CĂMINUL CULTURAL BEBA VECHE",315,"BEBA VECHE",155724,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:55:16",846,834,1,7,4,464,453,0,7,4,357,107,898,434,20,15,2,74,17,9,179,7,7,4,3,3,11,4,0,2
37,TIMIŞ,"CĂMINUL CULTURAL BERECUŢA",332,BIRDA,159366,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:02:47",156,149,0,6,1,85,78,0,6,1,73,12,200,115,5,3,2,18,0,0,38,3,1,1,0,0,1,0,1,0
37,TIMIŞ,"CĂMINUL CULTURAL BEREGSĂU MARE",536,SĂCĂLAZ,158564,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:21:23",1873,1842,6,21,4,1019,994,0,21,4,980,39,2100,1081,259,38,226,259,12,9,63,46,18,5,0,1,14,8,2,20
37,TIMIŞ,"CĂMINUL CULTURAL BEREGSĂU MIC",537,SĂCĂLAZ,158564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:43:26",785,760,1,19,5,455,431,0,19,5,426,29,900,445,60,13,57,168,10,3,52,35,17,6,0,0,1,2,0,2
37,TIMIŞ,"CĂMINUL CULTURAL BICHIGI",261,"ORAŞ FĂGET",156801,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:59:50",503,491,0,12,0,246,234,0,12,0,222,24,500,254,2,16,16,114,2,1,55,3,1,1,0,2,2,5,0,2
37,TIMIŞ,"CAMINUL CULTURAL BILED",329,BILED,155911,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:46:25",1945,1872,4,11,58,1033,964,0,11,58,937,96,2100,1067,28,80,52,446,9,4,188,75,12,14,2,3,11,6,3,4
37,TIMIŞ,"CĂMINUL CULTURAL BOTINEŞTI",311,BÂRNA,155957,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:28:33",165,157,0,8,0,99,91,0,8,0,66,33,200,101,5,4,1,13,8,0,30,1,2,0,0,0,2,0,0,0
37,TIMIŞ,"CĂMINUL CULTURAL BRĂNEŞTI",262,"ORAŞ FĂGET",156801,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:05:01",394,392,0,2,0,208,206,0,2,0,184,24,500,292,0,9,3,49,2,0,106,10,1,0,1,0,0,2,0,1
37,TIMIŞ,"CĂMINUL CULTURAL BUCOVĂŢ",344,BUCOVĂŢ,159516,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:28:22",1469,1379,5,67,18,991,907,2,67,15,913,78,1500,509,50,84,195,229,21,13,198,76,10,7,2,4,2,6,0,16
37,TIMIŞ,"CĂMINUL CULTURAL BULGĂRUŞ",444,LENAUHEIM,157451,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:47:14",1807,1792,1,14,0,694,680,0,14,0,642,52,2000,1306,203,22,12,160,14,4,47,117,12,8,2,2,21,12,2,4
37,TIMIŞ,"CĂMINUL CULTURAL CADAR",578,TORMAC,159035,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:57:47",234,211,0,16,7,163,140,0,16,7,138,25,300,137,9,6,0,79,6,2,25,5,2,1,1,1,0,0,0,1
37,TIMIŞ,"CĂMINUL CULTURAL CARANI",540,SÂNANDREI,158653,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:19:15",1716,1702,1,8,5,812,799,0,8,5,770,42,1900,1088,33,55,26,341,6,9,96,63,2,13,1,1,6,108,0,10
37,TIMIŞ,"CĂMINUL CULTURAL CĂRPINIŞ",347,CĂRPINIŞ,156213,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:56:54",1701,1683,0,12,6,740,722,0,12,6,672,68,1800,1060,39,24,28,212,14,29,168,90,7,3,2,3,10,7,1,35
37,TIMIŞ,"CĂMINUL CULTURAL CHECEA",353,CHECEA,159375,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:10:58",1676,1673,0,0,3,589,586,0,0,3,498,91,1900,1311,16,25,3,389,2,2,25,8,2,16,2,0,4,1,0,3
37,TIMIŞ,"CĂMINUL CULTURAL CHEGLEVICI",383,"DUDEŞTII VECHI",156712,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:00:36",556,544,1,6,5,212,200,1,6,5,194,18,600,388,14,3,5,109,9,0,9,28,3,2,0,1,8,3,0,0
37,TIMIŞ,"CĂMINUL CULTURAL CHEREŞTUR",316,"BEBA VECHE",155724,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:37:12",421,409,0,9,3,245,233,0,9,3,213,32,500,255,12,10,1,43,53,1,78,8,2,0,0,0,5,0,0,0
37,TIMIŞ,"CĂMINUL CULTURAL CIREŞU",368,CRICIOVA,156534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:53:09",308,281,0,17,10,255,228,0,17,10,234,21,300,45,11,13,18,106,0,0,76,4,2,0,0,0,2,1,0,1
37,TIMIŞ,"CĂMINUL CULTURAL CLICIOVA",325,BETHAUSEN,155840,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 15:52:01",348,339,0,8,1,243,234,0,8,1,198,45,399,156,4,18,4,110,2,0,40,8,2,0,0,2,5,2,0,1
37,TIMIŞ,"CĂMINUL CULTURAL COMLOŞU MARE",358,"COMLOŞU MARE",156437,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:21:02",1467,1442,0,11,14,765,740,0,11,14,553,212,1600,835,56,40,6,150,21,5,209,19,17,9,0,2,9,3,2,5
37,TIMIŞ,"CĂMINUL CULTURAL COŞAVA",371,CURTEA,156589,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:22:22",475,456,0,16,3,309,290,0,16,3,281,28,500,191,28,9,11,42,1,1,25,12,1,4,141,3,0,2,0,1
37,TIMIŞ,"CĂMINUL CULTURAL COŞTEIU",361,COŞTEIU,156473,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:42:54",681,639,5,27,10,422,385,0,27,10,393,29,700,278,19,26,40,137,12,0,128,16,3,1,0,2,6,2,1,0
37,TIMIŞ,"CĂMINUL CULTURAL COŞTEIU DE SUS",456,MARGINA,157585,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:35:13",174,169,0,5,0,91,86,0,5,0,80,11,200,109,6,6,0,26,0,1,26,12,1,0,0,0,2,0,0,0
37,TIMIŞ,"CĂMINUL CULTURAL CRALOVĂŢ",573,"TOPOLOVĂŢU MARE",158966,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:40:37",100,83,1,15,1,45,29,0,15,1,41,4,100,55,1,2,0,28,0,0,6,2,0,1,0,0,0,0,0,1
37,TIMIŞ,"CĂMINUL CULTURAL CRIVOBARA",551,SECAŞ,158608,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:02:55",146,68,0,77,1,130,52,0,77,1,119,11,200,70,8,5,0,76,0,0,19,7,2,1,0,1,0,0,0,0
37,TIMIŞ,"CĂMINUL CULTURAL CURTEA",370,CURTEA,156589,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:35:10",560,519,3,31,7,433,395,0,31,7,396,37,600,167,72,20,47,163,2,2,51,13,3,4,5,0,6,2,1,5
37,TIMIŞ,"CĂMINUL CULTURAL DRĂGSINEŞTI",395,FÂRDEA,156927,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:47:32",422,374,2,31,15,340,295,0,31,14,296,44,400,60,19,14,5,76,4,10,139,12,0,2,2,3,1,3,1,5
37,TIMIŞ,"CĂMINUL CULTURAL DRINOVA",312,BÂRNA,155957,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:13:18",159,154,0,5,0,113,108,0,5,0,105,8,200,87,3,7,3,22,3,3,58,0,1,0,0,0,4,1,0,0
37,TIMIŞ,"CĂMINUL CULTURAL DUBEŞTI",483,"OHABA LUNGĂ",157969,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:15:14",183,157,0,21,5,183,157,0,21,5,154,29,200,17,18,11,10,50,4,0,28,17,2,1,10,1,0,1,0,1
37,TIMIŞ,"CĂMINUL CULTURAL FÂRDEA",394,FÂRDEA,156927,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:10:53",605,535,2,33,35,440,371,1,33,35,385,55,600,160,83,35,11,127,6,1,101,8,3,0,1,2,3,1,0,3
37,TIMIŞ,"CĂMINUL CULTURAL FIBIŞ",397,FIBIŞ,159393,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:40:34",1451,1416,2,10,23,929,896,0,10,23,805,124,1600,671,81,32,6,408,12,13,90,77,6,14,28,0,16,7,3,12
37,TIMIŞ,"CĂMINUL CULTURAL GAD",405,GHILAD,159400,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:55:50",128,120,0,8,0,53,45,0,8,0,48,5,200,147,5,3,3,16,1,0,1,16,1,1,0,1,0,0,0,0
37,TIMIŞ,"CĂMINUL CULTURAL GHERMAN",439,"JAMU MARE",157362,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:42:56",193,185,1,7,0,109,102,0,7,0,101,8,200,91,4,3,3,58,0,0,11,21,0,0,0,0,1,0,0,0
37,TIMIŞ,"CĂMINUL CULTURAL GHIRODA",408,GHIRODA,155289,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:49:40",1321,1276,13,16,16,713,681,0,16,16,684,29,1400,687,149,21,7,269,21,7,51,72,4,18,1,1,3,50,1,9
37,TIMIŞ,"CĂMINUL CULTURAL GIARMATA - VII",409,GHIRODA,155289,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:08:17",1706,1679,4,21,2,917,892,2,21,2,867,50,2000,1083,91,19,26,462,11,9,65,117,2,3,4,3,4,34,0,17
37,TIMIŞ,"CĂMINUL CULTURAL GIROC",420,GIROC,155314,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:08:27",1846,1828,0,17,1,904,886,0,17,1,873,31,2100,1196,39,37,27,286,10,2,158,189,2,34,7,0,8,52,0,22
37,TIMIŞ,"CĂMINUL CULTURAL GIROC",421,GIROC,155314,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:51:02",2097,2009,61,24,3,872,843,2,24,3,857,15,2100,1228,41,22,26,195,14,3,93,313,6,28,12,1,7,65,0,31
37,TIMIŞ,"CĂMINUL CULTURAL GLADNA ROMÂNĂ",396,FÂRDEA,156927,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:10:39",343,315,0,18,10,343,315,0,18,10,308,35,500,157,19,16,4,83,6,1,139,31,2,0,1,2,1,2,0,1
37,TIMIŞ,"CĂMINUL CULTURAL GRABAŢ",445,LENAUHEIM,157451,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:13:26",1774,1744,0,19,11,697,667,0,19,11,613,84,1900,1203,54,35,7,322,11,8,16,124,5,6,7,1,11,5,0,1
37,TIMIŞ,"CĂMINUL CULTURAL GROŞI",457,MARGINA,157585,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:56:11",80,69,0,10,1,43,32,0,10,1,41,2,100,57,3,1,3,7,0,0,20,5,1,0,1,0,0,0,0,0
37,TIMIŞ,"CĂMINUL CULTURAL HERENDEŞTI",595,"VICTOR VLAD DELAMARINA",159259,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:34:14",392,374,3,8,7,228,212,1,8,7,220,8,400,172,13,13,2,69,0,1,75,9,4,15,11,0,2,1,2,3
37,TIMIŞ,"CĂMINUL CULTURAL HONORICI",596,"VICTOR VLAD DELAMARINA",159259,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:47:31",262,251,0,10,1,182,171,0,10,1,157,25,300,118,12,8,5,92,2,0,25,2,0,6,1,0,1,3,0,0
37,TIMIŞ,"CĂMINUL CULTURAL IECEA MICĂ",348,CĂRPINIŞ,156213,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:40:37",1027,1009,2,7,9,412,396,0,7,9,382,30,1200,788,8,13,3,157,3,3,148,17,4,4,2,3,4,4,0,9
37,TIMIŞ,"CĂMINUL CULTURAL IERŞNIC",484,"OHABA LUNGĂ",157969,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:11:57",187,120,1,57,9,187,120,1,57,9,151,17,203,33,4,4,2,84,1,0,37,1,0,14,0,1,2,1,0,0
37,TIMIŞ,"CĂMINUL CULTURAL IOHANISFELD",492,OTELEC,159525,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:44:27",859,843,1,10,5,416,401,0,10,5,370,46,900,484,197,12,10,88,10,1,22,11,7,2,0,2,3,4,1,0
37,TIMIŞ,"CĂMINUL CULTURAL JENA",401,GAVOJDIA,157031,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:39:52",438,414,1,11,12,265,242,0,11,12,248,17,500,235,29,7,43,110,4,1,37,7,2,2,0,0,2,1,0,3
37,TIMIŞ,"CĂMINUL CULTURAL JUREŞTI",313,BÂRNA,155957,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:41:09",188,183,0,5,0,112,107,0,5,0,91,21,200,88,6,5,8,23,1,2,38,2,0,1,0,1,3,1,0,0
37,TIMIŞ,"CĂMINUL CULTURAL LĂPUŞNIC",308,BARA,155662,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:10:03",122,39,0,83,0,110,27,0,83,0,103,7,150,40,1,3,1,31,5,1,53,2,1,0,0,0,0,3,0,2
37,TIMIŞ,"CĂMINUL CULTURAL LENAUHEIM",443,LENAUHEIM,157451,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:04:10",1605,1563,3,7,32,690,651,0,7,32,634,56,1700,1010,51,17,31,172,11,7,55,262,6,6,2,1,7,5,1,0
37,TIMIŞ,"CĂMINUL CULTURAL LIEBLING",446,LIEBLING,157497,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:37:56",1533,1484,6,14,29,771,722,6,14,29,662,109,1700,929,25,42,14,292,10,9,85,116,8,8,25,4,15,5,4,0
37,TIMIŞ,"CĂMINUL CULTURAL LUNCANII DE JOS",567,TOMEŞTI,158895,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:52:12",288,282,0,6,0,210,204,0,6,0,182,28,300,90,8,9,2,130,2,1,21,3,2,0,0,0,3,1,0,0
37,TIMIŞ,"CĂMINUL CULTURAL MĂGURI",238,"MUNICIPIUL LUGOJ",155350,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:06:33",777,768,0,9,0,215,206,0,9,0,188,27,800,585,29,14,24,58,8,3,22,8,7,0,3,4,6,0,0,2
37,TIMIŞ,"CĂMINUL CULTURAL MARGINA",454,MARGINA,157585,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:59:53",957,939,1,12,5,578,561,0,12,5,543,35,1000,422,45,28,12,158,13,5,153,94,11,4,4,0,7,3,1,5
37,TIMIŞ,"CAMINUL CULTURAL NERAU",563,"TEREMIA MARE",158859,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:07:22",914,901,2,8,3,435,423,1,8,3,357,78,1000,565,24,12,70,177,2,1,9,10,6,3,0,0,35,1,2,5
37,TIMIŞ,"CAMINUL CULTURAL NR. 673, SARAVALE",528,SARAVALE,159455,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:13:45",910,871,0,4,35,525,486,0,4,35,470,55,1000,475,36,49,28,103,10,6,152,42,12,7,1,3,15,5,0,1
37,TIMIŞ,"CĂMINUL CULTURAL OHABA LUNGĂ",482,"OHABA LUNGĂ",157969,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:08:47",459,301,0,154,4,397,239,0,154,4,362,35,547,150,22,11,37,125,13,3,108,27,3,5,3,0,2,2,0,1
37,TIMIŞ,"CĂMINUL CULTURAL OHABA ROMÂNĂ",485,"OHABA LUNGĂ",157969,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:05:29",220,175,0,29,16,178,133,0,29,16,167,11,200,22,6,1,12,71,2,1,23,33,0,13,0,0,3,2,0,0
37,TIMIŞ,"CĂMINUL CULTURAL OLOŞAG",559,ŞTIUCA,158804,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 18:53:16",300,282,6,12,0,161,149,0,12,0,148,13,302,141,7,4,16,84,0,0,23,2,2,2,1,0,0,5,0,2
37,TIMIŞ,"CĂMINUL CULTURAL OPATIŢA",255,"ORAŞ DETA",155458,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:16:28",594,578,1,7,8,309,294,0,7,8,288,21,600,291,13,27,7,140,4,2,30,18,3,27,3,1,4,1,8,0
37,TIMIŞ,"CĂMINUL CULTURAL PĂDURENI",597,"VICTOR VLAD DELAMARINA",159259,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:41:05",153,140,1,11,1,91,79,0,11,1,79,12,200,109,2,4,12,31,1,0,22,1,3,2,0,0,0,0,0,1
37,TIMIŞ,"CĂMINUL CULTURAL PANIOVA",411,GHIZELA,157193,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:01:39",214,180,0,22,12,149,115,0,22,12,144,5,300,151,6,8,1,123,1,0,0,0,1,0,0,0,2,0,0,2
37,TIMIŞ,"CĂMINUL CULTURAL PARŢA",493,PARŢA,159437,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:21:10",1985,1933,2,12,38,1213,1162,1,12,38,1088,125,2100,887,34,23,31,441,19,6,264,213,17,7,2,5,5,7,1,13
37,TIMIŞ,"CĂMINUL CULTURAL PĂRU",364,COŞTEIU,156473,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:04:38",223,195,0,26,2,154,126,0,26,2,143,11,200,46,7,13,8,56,9,0,38,1,6,1,0,0,1,2,0,1
37,TIMIŞ,"CĂMINUL CULTURAL PECIU NOU",496,"PECIU NOU",158065,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:14:11",1508,1476,0,27,5,695,663,0,27,5,643,52,1700,1005,34,14,15,267,7,9,103,125,8,10,1,1,11,21,0,17
37,TIMIŞ,"CĂMINUL CULTURAL POGĂNEŞTI",314,BÂRNA,155957,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:41:05",275,271,0,4,0,154,150,0,4,0,122,32,300,146,2,8,24,21,9,1,37,4,4,1,1,2,5,0,1,2
37,TIMIŞ,"CĂMINUL CULTURAL POVÂRGINA",266,"ORAŞ FĂGET",156801,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:40:37",136,127,0,9,0,67,58,0,9,0,58,9,200,133,7,4,3,31,1,1,6,2,2,0,0,0,1,0,0,0
37,TIMIŞ,"CĂMINUL CULTURAL PUSTINIŞ",586,UIVAR,159142,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:55:09",593,581,0,2,10,361,349,0,2,10,332,29,700,339,22,7,195,19,10,1,50,8,9,3,2,0,2,2,1,1
37,TIMIŞ,"CĂMINUL CULTURAL RĂDMĂNEŞTI",309,BARA,155662,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:54:13",72,49,0,23,0,55,32,0,23,0,49,6,68,13,5,4,0,11,1,1,26,0,0,0,1,0,0,0,0,0
37,TIMIŞ,"CĂMINUL CULTURAL RĂUŢI",587,UIVAR,159142,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:06:33",510,504,0,4,2,284,278,0,4,2,260,24,500,216,95,8,13,75,19,0,21,15,2,5,0,0,3,3,0,1
37,TIMIŞ,"CĂMINUL CULTURAL REMETEA-LUNCĂ",464,MĂNĂŞTIUR,157736,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:23:24",355,329,0,11,15,250,224,0,11,15,237,13,400,150,34,16,8,42,28,3,80,8,3,8,0,2,2,1,0,2
37,TIMIŞ,"CĂMINUL CULTURAL REMETEA MICĂ",461,MAŞLOC,157683,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:04:33",463,450,0,6,7,209,196,0,6,7,198,11,500,291,8,8,6,136,2,1,21,4,2,3,1,2,2,0,1,1
37,TIMIŞ,"CĂMINUL CULTURAL ROMÂNEŞTI",568,TOMEŞTI,158895,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:59:31",413,406,0,7,0,239,232,0,7,0,210,29,400,161,19,12,1,108,3,3,45,5,1,3,2,2,2,0,0,4
37,TIMIŞ,"CĂMINUL CULTURAL ROVINIŢA MARE",378,DENTA,156669,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:23:56",314,300,0,10,4,209,195,0,10,4,192,17,300,91,10,10,8,68,16,1,58,8,5,2,0,0,2,1,0,3
37,TIMIŞ,"CĂMINUL CULTURAL SĂCĂLAZ",535,SĂCĂLAZ,158564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:29:15",1956,1925,0,28,3,918,887,0,28,3,865,53,2101,1183,71,62,161,208,6,7,137,111,11,34,6,2,14,11,4,20
37,TIMIŞ,"CĂMINUL CULTURAL SĂCENI",581,"TRAIAN VUIA",159071,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:05:00",188,173,3,9,3,123,111,0,9,3,114,9,200,77,19,9,1,37,8,2,20,16,0,0,0,1,0,1,0,0
