precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","ALIANȚA USR PLUS-voturi","PARTIDUL SOCIALIST ROMÂN-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL REPUBLICAN DIN ROMÂNIA-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL FORTA NATIONALA-voturi","PARTIDUL VERDE-voturi","FANCSALI ERNŐ-voturi"
13,CLUJ,"ŞCOALA GENERALĂ",530,MĂRIŞEL,58534,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 12:02:43",1035,1015,0,6,14,774,754,0,6,14,714,60,1116,342,44,14,2,493,52,53,38,1,3,0,13,1,0,0,0
13,CLUJ,"ŞCOALA GENERALĂ",531,MĂRIŞEL,58534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:58:00",146,139,0,7,0,108,101,0,7,0,101,7,151,43,5,1,0,50,4,37,1,0,0,0,1,2,0,0,0
13,CLUJ,"ŞCOALA GENERALĂ",535,MICA,55160,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:38:11",906,890,0,11,5,449,433,0,11,5,413,36,979,530,30,47,74,211,5,9,29,0,0,0,0,1,0,3,4
13,CLUJ,"ŞCOALA GENERALĂ",536,"MIHAI VITEAZU",55277,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:20:23",1573,1547,8,15,3,668,650,0,15,3,644,24,1703,1035,94,94,182,176,18,5,35,1,18,0,1,19,1,0,0
13,CLUJ,"ŞCOALA GENERALĂ",537,"MIHAI VITEAZU",55277,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:01:18",471,463,2,6,0,218,212,0,6,0,210,8,512,294,20,84,39,33,8,0,8,0,3,0,1,12,0,2,0
13,CLUJ,"ŞCOALA GENERALĂ",507,"JICHIŞU DE JOS",55106,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:17:16",191,177,0,10,4,158,144,0,10,4,142,16,192,34,15,7,0,100,8,2,3,0,1,0,1,2,1,1,1
13,CLUJ,"ŞCOALA GENERALĂ",542,"MINTIU GHERLII",58552,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:10:00",759,753,2,4,0,331,326,1,4,0,288,43,829,498,95,6,1,152,4,5,6,1,5,2,2,0,2,7,0
13,CLUJ,"ŞCOALA GENERALĂ",543,"MINTIU GHERLII",58552,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:47:47",592,586,0,6,0,295,289,0,6,0,273,22,644,349,78,11,0,156,4,6,9,1,2,0,0,1,1,4,0
13,CLUJ,"ŞCOALA GENERALĂ",545,"MINTIU GHERLII",58552,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:56:45",206,194,0,12,0,92,80,0,12,0,81,11,216,124,8,5,0,57,5,0,1,0,0,0,1,0,1,3,0
13,CLUJ,"ŞCOALA GENERALĂ",546,"MINTIU GHERLII",58552,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:29:40",226,219,0,7,0,112,105,0,7,0,94,18,244,132,15,4,0,62,8,0,3,0,0,0,0,0,0,0,2
13,CLUJ,"ŞCOALA GENERALĂ",549,MOCIU,58623,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:15:50",221,208,0,13,0,148,135,0,13,0,126,22,231,83,16,5,4,66,25,2,1,1,1,1,1,1,0,2,0
13,CLUJ,"ŞCOALA GENERALĂ",572,"PETREŞTII DE JOS",58918,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:21:19",153,110,0,43,0,112,69,0,43,0,101,11,121,9,43,6,2,33,1,5,1,0,0,0,0,4,0,6,0
13,CLUJ,"ŞCOALA GENERALĂ",573,"PETREŞTII DE JOS",58918,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:09:07",190,177,0,13,0,127,114,0,13,0,121,6,190,63,21,6,1,69,2,5,0,0,0,0,0,1,0,16,0
13,CLUJ,"SCOALA GENERALA AGHIRESU",290,AGHIREŞU,55473,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:12:52",1058,1051,0,7,0,325,318,0,7,0,289,36,1177,852,43,5,8,204,6,6,3,1,0,3,4,0,1,5,0
13,CLUJ,"SCOALA GENERALA AGHIRESU-FABRICI",292,AGHIREŞU,55473,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:03:56",1380,1376,0,4,0,558,554,0,4,0,521,37,1506,948,63,25,26,314,26,5,26,0,6,1,2,1,0,21,5
13,CLUJ,"SCOALA GENERALA AVRAM IANCU DEJ",214,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:09:57",1517,1510,2,5,0,431,426,0,5,0,420,11,1666,1235,75,30,20,181,24,26,50,0,6,0,2,1,0,5,0
13,CLUJ,"SCOALA GENERALA AVRAM IANCU DEJ",213,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:02:17",1416,1406,0,10,0,335,325,0,10,0,316,19,1551,1216,62,23,28,130,16,13,27,0,4,0,2,4,0,4,3
13,CLUJ,"SCOALA GENERALA AVRAM IANCU DEJ - CORP B",223,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:47:19",1389,1378,1,10,0,386,376,0,10,0,376,10,1553,1167,51,17,18,185,16,25,46,1,7,0,2,0,1,7,0
13,CLUJ,"SCOALA GENERALA AVRAM IANCU DEJ - CORP B",222,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:06:26",1343,1335,0,8,0,358,350,0,8,0,347,11,1523,1165,61,24,22,154,10,20,38,2,5,0,2,4,0,4,1
13,CLUJ,"SCOALA GENERALA BAGARA",294,AGHIREŞU,55473,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:52:30",334,319,0,13,2,162,147,0,13,2,148,14,354,192,7,2,102,20,6,2,2,0,0,0,0,1,0,4,2
13,CLUJ,"ŞCOALA GENERALĂ BĂIŞOARA",330,BĂIŞOARA,55918,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:11:19",820,781,0,14,25,560,521,0,14,25,530,30,913,353,117,26,3,181,35,9,52,3,8,81,1,2,1,11,0
13,CLUJ,"SCOALA GENERALA BOBÎLNA",343,BOBÂLNA,56096,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:24:32",337,274,0,52,11,251,188,0,52,11,227,24,316,65,58,35,0,35,6,90,0,0,1,0,0,2,0,0,0
13,CLUJ,"SCOALA GENERALĂ CĂIANU VAMĂ",361,CĂIANU,56354,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:15:31",487,477,0,9,1,316,306,0,9,1,299,17,523,207,83,20,6,145,5,3,0,0,1,2,0,1,1,32,0
13,CLUJ,"SCOALA GENERALA CIUMĂFAIA",357,BORŞA,56265,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:40:57",138,131,0,6,1,78,71,0,6,1,70,8,147,69,11,2,1,53,0,2,1,0,0,0,0,0,0,0,0
13,CLUJ,"SCOALA GENERALA DANCU",295,AGHIREŞU,55473,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:36:44",66,54,0,12,0,30,18,0,12,0,27,3,60,30,4,2,2,10,3,1,2,0,0,0,0,2,0,1,0
13,CLUJ,"SCOALA GENERALA INUCU",297,AGHIREŞU,55473,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:38:49",279,256,0,10,13,158,135,0,10,13,146,12,283,125,7,3,119,10,3,1,1,0,0,0,0,0,0,1,1
13,CLUJ,"SCOALĂ GENERALĂ IULIU HAȚIEGANU PANTICEU",565,PANTICEU,58856,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:18:18",623,522,0,84,17,447,346,0,84,17,424,23,546,99,49,7,3,168,3,7,181,2,0,1,2,1,0,0,0
13,CLUJ,"SCOALA GENERALA MAIA",344,BOBÂLNA,56096,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:29:33",188,178,0,6,4,118,108,0,6,4,108,10,204,86,50,8,2,19,5,16,2,0,0,0,0,0,0,6,0
13,CLUJ,"ȘCOALA GENERALĂ MIHĂIEȘTI",623,SÂNPAUL,59586,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:53:01",222,213,0,9,0,128,119,0,9,0,116,12,234,106,10,17,0,45,13,7,19,0,0,0,1,3,0,1,0
13,CLUJ,"SCOALA GENERALA NR.1 DEJ",204,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:51:00",1311,1289,8,12,2,463,448,1,12,2,447,16,1461,998,57,32,43,186,30,20,55,0,2,0,4,2,4,12,0
13,CLUJ,"SCOALA GENERALA NR. 5 DEJ",215,"MUNICIPIUL DEJ",55008,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 09:58:24",1727,1714,4,9,0,520,511,0,9,0,504,16,1889,1369,73,22,35,226,21,32,73,2,3,0,1,2,1,11,2
13,CLUJ,"SCOALA GENERALA NR.5 DEJ",217,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:33:57",1373,1366,0,6,1,408,401,0,6,1,400,8,1566,1158,71,32,19,166,22,34,40,2,3,0,2,2,1,6,0
13,CLUJ,"SCOALA GENERALA NR.5 DEJ",216,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:57:34",1478,1466,3,8,1,420,411,0,8,1,405,15,1656,1236,71,26,20,175,24,27,44,0,1,1,1,4,0,11,0
13,CLUJ,"SCOALA GENERALA OCNA DEJ",225,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:17:54",1076,1072,0,4,0,415,411,0,4,0,375,40,1197,782,46,47,23,195,19,15,11,1,8,1,1,1,0,5,2
13,CLUJ,"SCOALA GENERALA OCNA DEJ",224,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:51:58",1030,1020,2,8,0,403,395,0,8,0,383,20,1127,724,48,23,16,225,12,21,24,0,6,0,1,1,0,6,0
13,CLUJ,"SCOALA GENERALA OSORHEL",345,BOBÂLNA,56096,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:38:15",111,105,0,6,0,74,68,0,6,0,63,11,120,46,16,14,0,7,2,18,4,1,0,0,0,0,1,0,0
13,CLUJ,"ŞCOALA GENERALĂ PINTIC",228,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:02:40",192,184,0,8,0,69,61,0,8,0,57,12,207,138,15,10,1,22,3,1,1,0,1,0,2,0,0,1,0
13,CLUJ,"SCOALA GENERALA RAZBUNENI",347,BOBÂLNA,56096,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:43:20",212,188,0,21,3,152,128,0,21,3,138,14,210,58,81,1,1,29,2,17,2,1,0,0,2,1,0,1,0
13,CLUJ,"SCOALA GENERALA TICU",300,AGHIREŞU,55473,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:37:06",61,48,0,13,0,35,22,0,13,0,29,6,56,21,4,2,2,11,2,2,2,0,0,0,0,0,0,4,0
13,CLUJ,"SCOALA GENERALA TICU-COLONIE",301,AGHIREŞU,55473,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:35:43",136,124,1,11,0,57,46,0,11,0,51,6,139,82,4,1,1,34,3,2,2,0,0,0,0,2,0,2,0
13,CLUJ,"SCOALA GENERALA VÎLCELELE",349,BOBÂLNA,56096,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:03:44",82,79,0,3,0,45,42,0,3,0,43,2,90,45,11,7,0,11,1,13,0,0,0,0,0,0,0,0,0
13,CLUJ,"ŞCOALA GEN. SĂLIŞCA",393,CÂŢCĂU,57314,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:43:58",499,449,1,34,15,399,349,1,34,15,377,22,511,112,71,5,4,275,3,7,9,0,0,0,0,1,0,2,0
13,CLUJ,"SCOALA GIMNAZ. CHIUIESTI",403,CHIUIEŞTI,57083,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:05:38",1213,1188,0,11,14,770,745,0,11,14,707,63,1347,577,126,25,2,472,32,7,6,0,15,1,4,2,15,0,0
13,CLUJ,"SCOALA GIMNAZIALA",412,CIURILA,57225,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:41:33",309,278,1,25,5,179,149,0,25,5,167,12,278,99,17,0,0,126,2,0,9,0,11,0,0,1,0,1,0
13,CLUJ,"SCOALA GIMNAZIALA",411,CIURILA,57225,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:53:58",252,235,0,15,2,155,138,0,15,2,144,11,242,87,29,10,2,60,4,1,6,1,23,8,0,0,0,0,0
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”ANDREI ŞAGUNA”",260,"MUNICIPIUL TURDA",55259,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:08:28",1053,1040,1,12,0,372,359,1,12,0,366,6,1161,789,41,22,24,156,12,8,48,1,11,1,13,18,3,4,4
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”ANDREI ŞAGUNA”",259,"MUNICIPIUL TURDA",55259,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:03:36",962,949,0,12,1,358,345,0,12,1,350,8,1063,705,51,22,26,145,15,15,48,1,3,0,4,13,2,4,1
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”ANDREI ŞAGUNA”",258,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:01:50",1234,1222,0,12,0,403,391,0,12,0,388,15,1380,977,65,33,13,180,10,4,44,0,9,0,10,10,3,7,0
13,CLUJ,"ŞCOALA GIMNAZIALA ”AUREL MUNTEANU” VALEA DRĂGANULUI",584,POIENI,59041,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:42:52",1295,1268,0,25,2,777,750,0,25,2,734,43,1396,619,135,22,2,454,35,10,31,3,12,1,1,9,0,18,1
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”AVRAM IANCU”",261,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:34:03",986,978,2,6,0,337,331,0,6,0,325,12,1090,753,48,26,3,137,21,9,53,1,6,1,4,7,2,7,0
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”AVRAM IANCU”",263,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:46:27",1127,1119,0,8,0,403,395,0,8,0,385,18,1249,846,45,42,16,154,20,17,51,3,7,3,10,9,0,7,1
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”AVRAM IANCU”",264,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:32:40",1226,1218,0,8,0,393,385,0,8,0,379,14,1367,974,73,31,11,166,18,10,35,1,5,0,12,6,4,5,2
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”AVRAM IANCU”",262,"MUNICIPIUL TURDA",55259,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:58:54",1155,1139,2,13,1,416,402,0,13,1,399,17,1258,842,79,38,14,138,21,7,52,0,14,0,7,17,6,6,0
13,CLUJ,"ȘCOALA GIMNAZIALĂ ”AVRAM IANCU”",195,"MUNICIPIUL CÂMPIA TURZII",55357,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:12:07",1195,1177,4,7,7,476,462,0,7,7,461,15,1320,844,68,19,62,189,12,61,24,3,4,1,1,6,0,11,0
13,CLUJ,"ȘCOALA GIMNAZIALĂ ”AVRAM IANCU”",194,"MUNICIPIUL CÂMPIA TURZII",55357,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:05:00",1235,1219,1,7,8,454,439,0,7,8,428,26,1363,909,88,20,46,177,3,49,30,0,1,2,2,5,0,4,1
13,CLUJ,"ȘCOALA GIMNAZIALĂ ”AVRAM IANCU”",193,"MUNICIPIUL CÂMPIA TURZII",55357,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:04:15",1185,1171,6,7,1,484,476,0,7,1,473,11,1315,831,111,5,15,237,18,39,35,1,1,0,1,5,1,4,0
13,CLUJ,"SCOALA GIMNAZIALA BATIN",646,UNGURAŞ,59880,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:48:28",557,534,0,8,15,351,328,0,8,15,289,62,595,244,87,4,20,158,5,3,6,0,2,1,1,1,0,1,0
13,CLUJ,"SCOALA GIMNAZIALA CÎŢCĂU",391,CÂŢCĂU,57314,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:17:31",1339,1210,1,62,66,884,756,0,62,66,831,53,1332,448,238,16,4,528,8,8,15,1,4,1,1,3,0,4,0
13,CLUJ,"ȘCOALA GIMNAZIALĂ COJOCNA SALA NR.4",415,COJOCNA,57350,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:55:36",1046,1002,2,30,12,644,602,0,30,12,534,110,1134,490,76,35,140,170,22,6,30,1,5,2,7,5,2,7,26
13,CLUJ,"ȘCOALA GIMNAZIALĂ COJOCNA SALA NR.7",416,COJOCNA,57350,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 08:30:43",887,867,0,12,8,562,542,0,12,8,488,73,978,417,83,76,60,186,15,9,28,0,5,0,6,6,0,11,3
13,CLUJ,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII",593,RIŞCA,59238,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:19:50",834,761,3,64,6,594,523,1,64,6,535,59,839,245,163,38,0,271,22,11,19,2,0,0,5,2,0,2,0
13,CLUJ,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII ”GELU ROMÂNUL”",433,DĂBÂCA,57546,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:32:13",594,500,1,68,25,422,330,0,68,24,388,34,585,163,159,19,3,190,3,4,6,1,0,0,0,0,0,3,0
13,CLUJ,"SCOALA GIMNAZIALA CU CLASELE V-VII IARA",489,IARA,58008,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:30:53",902,878,0,22,2,504,480,0,22,2,456,48,859,355,185,22,6,152,73,4,5,1,3,0,1,3,0,1,0
13,CLUJ,"ȘCOALA GIMNAZIALA CU CLASELE V-VIII IARA",488,IARA,58008,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:52:36",781,755,1,25,0,427,401,1,25,0,406,21,817,390,147,11,8,148,56,8,7,1,6,0,0,6,0,8,0
13,CLUJ,"SCOALA GIMNAZIALA CUZDRIOARA",430,CUZDRIOARA,55062,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:48:24",905,884,0,3,18,533,512,0,3,18,494,39,999,466,100,24,10,211,11,105,14,3,5,0,8,2,0,1,0
13,CLUJ,"SCOALA GIMNAZIALA CUZDRIOARA",431,CUZDRIOARA,55062,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:43:06",841,830,1,7,3,435,425,0,7,3,409,26,914,479,60,13,9,209,16,66,25,1,5,0,0,1,1,3,0
13,CLUJ,"ȘCOALA GIMNAZIALĂ ”GEORGE BARIȚIU”",514,JUCU,58259,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:35:03",989,966,5,16,2,568,550,0,16,2,541,27,1073,505,164,9,3,278,9,3,63,1,1,1,4,1,0,4,0
13,CLUJ,"ȘCOALA GIMNAZIALĂ ”GHEORGHE ȘINCAI” FLOREȘTI",452,FLOREŞTI,57706,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:56:40",1869,1811,17,41,0,815,773,1,41,0,789,26,1977,1162,38,50,57,359,14,14,206,0,13,10,2,3,0,19,4
13,CLUJ,"ȘCOALA GIMNAZIALĂ ”GHEORGHE ȘINCAI” FLOREȘTI",451,FLOREŞTI,57706,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:17:39",1013,983,12,18,0,478,460,0,18,0,467,11,1078,600,49,43,33,223,12,14,74,2,1,7,1,1,0,5,2
13,CLUJ,"ȘCOALA GIMNAZIALĂ ”GHEORGHE ȘINCAI” FLOREȘTI",450,FLOREŞTI,57706,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:29:06",1762,1724,17,21,0,690,667,2,21,0,680,10,1916,1226,33,27,43,326,16,18,186,2,6,1,1,1,1,16,3
13,CLUJ,"ȘCOALA GIMNAZIALĂ ”GHEORGHE ȘINCAI” FLOREȘTI-GRĂDINIȚA",463,FLOREŞTI,57706,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:20:43",2047,2004,19,24,0,709,685,0,24,0,702,7,2184,1475,28,39,33,285,13,11,256,0,7,4,0,3,1,22,0
13,CLUJ,"ȘCOALA GIMNAZIALĂ ”GHEORGHE ȘINCAI” FLOREȘTI-GRĂDINIȚA",464,FLOREŞTI,57706,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:32:10",1746,1707,11,27,1,758,729,1,27,1,741,17,2850,2092,36,27,35,394,23,5,175,0,8,11,2,3,0,20,2
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”HOREA CLOŞCA ŞI CRIŞAN”",279,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:02:30",1181,1174,0,7,0,400,393,0,7,0,392,8,1308,908,64,36,27,177,18,4,44,1,2,1,4,8,3,3,0
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”HOREA CLOŞCA ŞI CRIŞAN”",275,"MUNICIPIUL TURDA",55259,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:11:23",1378,1373,0,5,0,477,472,0,5,0,460,17,1530,1053,70,78,19,208,12,10,29,0,8,1,6,10,1,5,3
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”HOREA CLOŞCA ŞI CRIŞAN”",274,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:42:21",1357,1347,3,7,0,426,418,1,7,0,411,15,1522,1096,45,46,18,190,11,10,53,0,4,2,12,6,3,9,2
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”HOREA CLOŞCA ŞI CRIŞAN”",276,"MUNICIPIUL TURDA",55259,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:43:11",1374,1363,1,10,0,450,440,0,10,0,433,17,1525,1075,78,33,6,223,15,13,33,1,8,1,9,7,0,5,1
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”HOREA CLOŞCA ŞI CRIŞAN”",277,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:48:04",1306,1296,3,7,0,397,390,0,7,0,375,22,1448,1051,63,40,13,168,20,7,39,1,8,1,2,7,1,2,3
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”HOREA CLOŞCA ŞI CRIŞAN”",278,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:24:38",1200,1188,1,11,0,401,390,0,11,0,387,14,1325,924,58,41,10,185,6,9,43,0,11,1,7,5,4,7,0
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”HOREA CLOŞCA ŞI CRIŞAN”",280,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:31:13",1352,1337,1,10,4,395,387,0,6,2,379,16,1498,1103,51,31,18,192,10,2,41,1,6,0,6,13,2,6,0
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”ION OPRIŞ”",266,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:17:55",1016,1005,2,9,0,370,361,0,9,0,367,3,1141,771,65,41,14,151,10,6,47,0,7,1,6,10,1,6,2
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”ION OPRIŞ”",267,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:35:37",1308,1296,1,11,0,413,402,0,11,0,401,12,1455,1042,77,30,25,188,7,7,41,2,9,0,5,3,2,3,2
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”ION OPRIŞ”",265,"MUNICIPIUL TURDA",55259,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:02:49",1223,1211,2,10,0,423,413,0,10,0,407,16,1338,915,63,29,6,167,12,14,87,1,5,0,4,7,5,5,2
13,CLUJ,"ŞCOALA GIMNAZIALĂ LIA MANOLIU CORNEŞTI",424,CORNEŞTI,57449,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:17:56",195,175,0,13,7,125,105,0,13,7,114,11,199,74,17,25,3,65,1,2,0,0,0,0,0,0,0,1,0
13,CLUJ,"ȘCOALA GIMNAZIALĂ ”MIHAI VITEAZU”",200,"MUNICIPIUL CÂMPIA TURZII",55357,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:22:58",1514,1507,0,6,1,581,574,0,6,1,549,32,1686,1105,137,25,17,231,19,79,15,2,4,3,3,4,2,8,0
13,CLUJ,"ȘCOALA GIMNAZIALĂ ”MIHAI VITEAZU”",202,"MUNICIPIUL CÂMPIA TURZII",55357,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:53:19",1167,1157,4,4,2,384,378,0,4,2,364,20,1294,910,111,6,9,168,6,42,6,0,4,0,2,7,0,3,0
13,CLUJ,"ȘCOALA GIMNAZIALĂ ”MIHAI VITEAZU”",199,"MUNICIPIUL CÂMPIA TURZII",55357,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:34:29",1103,1093,0,10,0,421,411,0,10,0,392,29,1207,786,83,19,12,201,17,26,15,2,5,0,2,7,0,3,0
13,CLUJ,"ȘCOALA GIMNAZIALĂ ”MIHAI VITEAZU”",201,"MUNICIPIUL CÂMPIA TURZII",55357,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 08:58:22",1383,1377,0,6,0,529,523,0,6,0,501,28,1541,1012,105,19,25,217,27,47,39,3,4,4,2,1,1,6,1
13,CLUJ,"SCOALA GIMNAZIALA MUNTELE-RECE",520,MĂGURI-RĂCĂTĂU,58357,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 09:14:06",439,432,0,5,2,220,213,0,5,2,200,20,476,256,62,6,1,76,7,7,7,1,7,2,1,1,0,19,3
13,CLUJ,"SCOALA GIMNAZIALA NR. 1",236,"MUNICIPIUL GHERLA",55384,6,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 08:59:57",1219,1206,1,10,2,498,486,0,10,2,480,18,1333,835,75,7,97,207,11,4,54,1,2,1,3,4,1,9,4
