precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL NAȚIUNEA ROMÂNĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL DREPTĂȚII-voturi","ALIANȚA USR PLUS-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi"
3,ARGEŞ,"ŞCOALA CEPARI - UNGURENI",287,CEPARI,15313,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:33:51",294,282,0,3,9,191,179,0,3,9,178,13,300,109,61,82,3,0,23,0,1,3,0,5,0,0
3,ARGEŞ,"ŞCOALA CHIŢEŞTI",236,BOGAŢI,14584,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:57:06",222,213,0,9,0,128,119,0,9,0,121,7,235,103,60,49,0,0,2,0,3,1,1,5,0,0
3,ARGEŞ,"SCOALA CIOCANESTI",273,CĂLINEŞTI,15108,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:31:37",786,778,2,6,0,372,366,0,6,0,357,15,800,428,135,76,3,12,42,3,5,15,0,66,0,0
3,ARGEŞ,"ŞCOALA CIOCANU",329,DÂMBOVICIOARA,16329,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:06:55",78,60,0,11,7,58,40,0,11,7,56,2,66,8,34,11,0,1,4,1,1,0,0,4,0,0
3,ARGEŞ,"SCOALA CIRSTIENI",272,CĂLINEŞTI,15108,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:00:05",1536,1528,0,8,0,702,694,0,8,0,612,90,1600,898,435,85,2,10,50,12,6,4,1,3,0,4
3,ARGEŞ,"ŞCOALA CIULNIŢA",357,LEORDENI,16757,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:02:53",921,903,0,10,8,554,537,0,10,7,515,39,965,411,274,83,1,6,103,11,9,5,2,6,3,12
3,ARGEŞ,"ŞCOALA COLŢU",500,UNGHENI,19560,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:20:17",617,570,0,47,0,403,356,0,47,0,384,19,600,197,340,19,8,0,1,3,2,0,0,10,0,1
3,ARGEŞ,"ŞCOALA CONŢEŞTI NR.1",325,DAVIDEŞTI,16285,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:03:48",673,660,0,9,4,467,454,0,9,4,447,20,730,263,218,149,10,7,16,6,0,3,1,37,0,0
3,ARGEŞ,"ŞCOALA COTU",496,UDA,19392,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:06:25",205,196,0,6,3,155,146,0,6,3,136,19,230,75,45,84,0,1,1,2,1,0,0,1,1,0
3,ARGEŞ,"ȘCOALA CU CLASELE I-IV BÎRSEȘTII DE JOS",489,TIGVENI,19249,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:45:51",1000,996,0,4,0,547,543,0,4,0,507,40,1160,613,130,281,1,14,48,7,3,0,1,19,2,1
3,ARGEŞ,"ŞCOALA CU CLASELE I-IV CĂTUNAŞI",421,"POIANA LACULUI",18028,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:11:15",410,397,0,10,3,269,256,0,10,3,260,9,443,174,110,123,0,3,8,3,1,0,0,12,0,0
3,ARGEŞ,"ŞCOALA CU CLASELE I-IV CIOCĂNĂI",398,MOŞOAIA,17496,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:47:07",548,541,0,7,0,298,291,0,7,0,281,17,600,302,60,97,0,9,24,7,6,41,0,14,1,22
3,ARGEŞ,"ŞCOALA CU CLASELE I-IV DEALUL VIILOR",424,"POIANA LACULUI",18028,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:40:40",312,308,0,4,0,220,216,0,4,0,213,7,338,118,47,142,1,2,10,2,1,0,1,6,0,1
3,ARGEŞ,"ŞCOALA CU CLASELE I-IV DEDULEŞTI",394,MORĂREŞTI,17423,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:29:43",628,602,0,8,18,431,405,0,8,18,387,44,645,214,164,42,7,42,14,2,10,95,2,7,2,0
3,ARGEŞ,"ŞCOALA CU CLASELE I-IV DINCULEŞTI",420,"POIANA LACULUI",18028,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:39:09",290,285,0,5,0,194,189,0,5,0,185,9,315,121,64,86,0,5,7,1,2,0,0,17,2,1
3,ARGEŞ,"ŞCOALA CU CLASELE I-IV FURDUEŞTI",439,RĂTEŞTI,18331,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:53:03",428,427,0,1,0,224,223,0,1,0,210,14,460,236,128,41,1,6,16,4,4,0,1,8,1,0
3,ARGEŞ,"ŞCOALA CU CLASELE I-IV GĂRDINEŞTI",427,"POIANA LACULUI",18028,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:16:38",381,373,0,8,0,262,254,0,8,0,245,17,413,151,126,66,1,7,19,0,1,0,0,24,0,1
3,ARGEŞ,"ŞCOALA CU CLASELE I-IV GOLEŞTI-PRIBOAIA",223,BĂLILEŞTI,14272,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:32:13",566,560,0,6,0,300,294,0,6,0,283,17,596,296,188,47,4,14,13,4,1,0,0,7,2,3
3,ARGEŞ,"ŞCOALA CU CLASELE I-IV MAVRODOLU",442,RĂTEŞTI,18331,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:03:18",131,127,0,4,0,68,64,0,4,0,63,5,140,72,33,14,0,3,5,0,4,0,0,4,0,0
3,ARGEŞ,"ŞCOALA CU CLASELE I-IV METOFU",423,"POIANA LACULUI",18028,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:09:32",289,281,0,7,1,212,204,0,7,1,193,19,316,104,42,118,1,4,17,4,1,1,0,2,0,3
3,ARGEŞ,"ŞCOALA CU CLASELE I-IV NEJLOVELU",440,RĂTEŞTI,18331,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:03:25",402,397,0,5,0,177,172,0,5,0,159,18,438,261,92,29,0,3,20,7,2,1,0,3,0,2
3,ARGEŞ,"ŞCOALA CU CLASELE I-IV PĂTULENI",441,RĂTEŞTI,18331,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:58:03",772,765,0,7,0,483,476,0,7,0,455,28,848,365,322,76,0,7,30,5,6,1,0,4,2,2
3,ARGEŞ,"ŞCOALA CU CLASELE I-IV SMEURA",397,MOŞOAIA,17496,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:32:05",1387,1364,4,14,5,820,806,0,9,5,774,46,1500,680,151,359,9,30,52,9,9,58,3,88,2,4
3,ARGEŞ,"ȘCOALA CU CLASELE I-IV ȚIȚEȘTI",493,ŢIŢEŞTI,19338,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:49:01",1012,1004,0,8,0,602,594,0,8,0,576,26,1100,498,212,336,3,4,8,2,1,0,1,8,0,1
3,ARGEŞ,"ȘCOALA CU CLASELE I-IV VALEA MĂNĂSTIRII",494,ŢIŢEŞTI,19338,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:46:35",797,797,0,0,0,385,385,0,0,0,359,26,850,465,157,191,1,0,1,2,2,1,0,1,1,2
3,ARGEŞ,"ȘCOALA CU CLASELE I-IV VALEA STÂNII",492,ŢIŢEŞTI,19338,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:14:07",870,856,0,9,5,543,529,0,9,5,522,21,950,407,232,256,0,6,13,3,3,1,0,8,0,0
3,ARGEŞ,"ŞCOALA CU CLASELE I-IV VĂLENI",456,SĂLĂTRUCU,18554,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:49:43",543,535,2,0,6,283,276,1,0,6,244,39,600,317,173,47,1,3,10,1,3,1,0,3,0,2
3,ARGEŞ,"ŞCOALA CU CLASELE I-IV VLĂDEŞTI",490,TIGVENI,19249,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:16:30",200,197,0,3,0,123,120,0,3,0,104,19,210,87,36,20,2,7,32,2,3,0,0,0,0,2
3,ARGEŞ,"ŞCOALA CU CLASELE I-VIII BÂRLA",226,BÂRLA,14450,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:35:54",851,763,0,81,7,638,550,0,81,7,586,52,800,162,364,161,27,8,13,2,4,1,0,3,2,1
3,ARGEŞ,"ŞCOALA CU CLASELE I-VIII DEAGURILE",445,RECEA,18411,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:25:33",756,738,0,8,10,414,396,0,8,10,378,36,800,386,235,67,8,39,10,6,5,0,0,3,0,5
3,ARGEŞ,"ŞCOALA CU CLASELE I-VIII HINŢEŞTI",396,MOŞOAIA,17496,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:44:17",1032,1022,0,9,1,605,595,0,9,1,576,29,1101,496,204,190,2,28,24,4,5,52,2,61,1,3
3,ARGEŞ,"ŞCOALA CU CLASELE I-VIII POIANA LACULUI",419,"POIANA LACULUI",18028,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:57:59",1456,1434,1,18,3,846,824,1,18,3,811,35,1603,757,394,271,3,14,48,6,5,5,2,61,0,2
3,ARGEŞ,"ŞCOALA CU CLASELE I-VIII SĂMARA",422,"POIANA LACULUI",18028,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 15:53:58",759,752,0,5,2,505,498,0,5,2,475,29,829,325,134,268,3,5,8,5,1,1,0,47,1,2
3,ARGEŞ,"ŞCOALA CU CLASELE I-VIII ŞTEFAN CEL MARE",479,"ŞTEFAN CEL MARE",19114,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:08:47",692,688,0,2,2,464,460,0,2,2,419,45,800,336,260,108,2,5,3,4,7,0,0,29,0,1
3,ARGEŞ,"ŞCOALA CU CLASELE I-VIII ŞTEFAN CEL MARE",480,"ŞTEFAN CEL MARE",19114,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:01:29",825,823,0,2,0,548,546,0,2,0,508,40,835,287,326,102,3,11,10,6,7,3,2,36,1,1
3,ARGEŞ,"ŞCOALA CU CLASELE I-VIII UNGHENI",499,UNGHENI,19560,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:57:26",589,578,0,11,0,327,316,0,11,0,285,42,600,273,189,76,3,7,2,2,0,1,0,3,0,2
3,ARGEŞ,"ŞCOALA DAVIDEŞTI",323,DAVIDEŞTI,16285,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:24:30",485,481,0,2,2,334,330,0,2,2,302,32,538,204,108,125,10,11,21,6,0,1,0,18,1,1
3,ARGEŞ,"ŞCOALA DÎRMĂNEŞTI",331,DÂRMĂNEŞTI,16365,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:47:43",1036,1032,0,4,0,562,558,0,4,0,543,19,1196,634,392,74,8,25,21,3,2,1,0,16,1,0
3,ARGEŞ,"ŞCOALA DUMBRĂVEŞTI",342,DRĂGANU,16506,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:49:24",411,399,2,9,1,254,244,0,9,1,246,8,450,196,142,66,2,3,3,1,1,1,0,8,1,18
3,ARGEŞ,"ŞCOALA FATA",515,VEDEA,19793,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:49:35",471,437,0,6,28,263,231,0,6,26,238,25,500,237,132,39,4,5,12,4,5,20,0,14,0,3
3,ARGEŞ,"ŞCOALA FRĂTICI",517,VEDEA,19793,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:16:00",356,338,0,13,5,224,206,0,13,5,201,23,366,142,119,29,6,6,7,3,4,3,0,19,1,4
3,ARGEŞ,"ŞCOALA GĂMĂCEŞTI",232,BEREVOEŞTI,14405,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 18:32:11",872,848,0,24,0,629,605,0,24,0,484,145,933,304,334,85,1,0,48,7,3,0,0,3,0,3
3,ARGEŞ,"ŞCOALAGEN CU CLS. I-VIII STRÎMBENI",268,CĂLDĂRARU,15064,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:34:30",694,677,0,3,14,390,373,0,3,14,356,34,700,310,207,97,4,2,29,8,3,1,0,3,0,2
3,ARGEŞ,"ŞCOALA GENERALĂ ARGEŞELU",375,MĂRĂCINENI,13365,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:41:45",1759,1723,19,12,5,1037,1019,1,12,5,985,52,2082,1045,606,232,7,14,22,9,9,8,4,70,1,3
3,ARGEŞ,"ŞCOALA GENERALĂ BASCOV, CLĂDIREA NOUĂ",206,BASCOV,13187,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:28:31",1320,1303,1,12,4,603,587,0,12,4,578,25,1434,831,150,230,7,50,23,2,8,14,3,85,0,6
3,ARGEŞ,"ŞCOALA GENERALĂ BASCOV, CLĂDIREA VECHE",205,BASCOV,13187,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:57:44",1948,1929,9,10,0,920,909,1,10,0,896,24,2135,1215,314,284,15,30,52,7,5,11,2,163,4,9
3,ARGEŞ,"ȘCOALA GENERALĂ BORLEȘTI",377,MERIŞANI,17101,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:46:36",482,476,0,6,0,293,287,0,6,0,286,7,550,257,134,112,0,2,7,2,0,2,0,25,0,2
3,ARGEŞ,"ŞCOALA GENERALĂ BROŞTENI",141,"ORAŞ COSTEŞTI",13668,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:04:43",687,674,2,11,0,356,343,2,11,0,334,22,742,386,129,77,0,17,9,3,3,23,0,15,0,58
3,ARGEŞ,"ŞCOALA GENERALĂ BUDEASA MARE",252,BUDEASA,14851,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:41:30",1099,1085,5,9,0,588,577,2,9,0,547,41,1200,612,330,108,7,2,24,3,2,9,0,50,3,9
3,ARGEŞ,"ŞCOALA GENERALĂ BUDEASA MICĂ",253,BUDEASA,14851,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:08:01",746,735,3,8,0,481,473,0,8,0,452,29,800,319,315,73,3,11,10,2,4,5,1,24,3,1
3,ARGEŞ,"ŞCOALA GENERALĂ CALOTEŞTI",255,BUDEASA,14851,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:08:42",828,820,0,8,0,519,511,0,8,0,481,38,890,371,389,54,1,3,8,4,1,2,0,16,1,2
3,ARGEŞ,"ȘCOALA GENERALĂ ”CONSTANTIN BRÂNCOVEANU”",170,"ORAŞ ŞTEFĂNEŞTI",13392,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:45:58",1226,1216,0,9,1,630,620,0,9,1,563,67,1400,770,218,119,7,29,60,22,14,31,3,51,0,9
3,ARGEŞ,"ŞCOALA GENERALĂ ”CONSTANTIN BRÂNCOVEANU” VALEA MARE",171,"ORAŞ ŞTEFĂNEŞTI",13392,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:13:18",1731,1722,5,4,0,765,761,0,4,0,736,29,1800,1035,253,172,7,62,83,4,10,14,7,113,4,7
3,ARGEŞ,"ŞCOALA GENERALĂ COSTEŞTI - VÎLSAN",404,MUŞĂTEŞTI,17619,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:57:27",554,543,0,7,4,279,268,0,7,4,262,17,630,351,145,67,0,14,11,2,0,1,0,20,1,1
3,ARGEŞ,"ŞCOALAGENERALĂ CU CLASELE I-IV GĂNEŞTI",418,PIETROŞANI,17851,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:35:51",510,507,0,3,0,307,304,0,3,0,288,19,560,253,170,66,6,22,15,2,2,0,0,3,1,1
3,ARGEŞ,"ŞCOALA GENERALĂ CU CLASELE I-IV RETEVOIEŞTI",417,PIETROŞANI,17851,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:27:26",1358,1351,0,3,4,698,691,0,3,4,628,68,1500,802,317,139,8,55,34,4,9,1,2,55,1,3
3,ARGEŞ,"ŞCOALA GENERALĂ CU CLASELE I-VIII MORĂREŞTI",393,MORĂREŞTI,17423,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:05:00",895,877,2,15,1,609,593,0,15,1,548,61,967,358,249,113,6,52,20,6,7,68,4,14,2,7
3,ARGEŞ,"ŞCOALA GENERALĂ DEALU BRADULUI",457,SĂPATA,18581,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:11:31",161,143,1,8,9,107,89,1,8,9,101,6,172,65,64,23,0,5,4,0,0,0,0,3,0,2
3,ARGEŞ,"ŞCOALA GENERALĂ GĂLĂŞEŞTI",254,BUDEASA,14851,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:52:44",807,802,1,4,0,503,499,0,4,0,491,12,900,397,317,98,2,3,19,2,3,17,2,26,1,1
3,ARGEŞ,"ŞCOALA GENERALĂ GLÎMBOCU",208,BASCOV,13187,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:30:07",804,794,4,6,0,479,473,0,6,0,457,22,874,395,169,120,5,7,46,7,3,2,0,95,2,1
3,ARGEŞ,"ŞCOALA GENERALĂ I-IV CÂNDEȘTI, STRADA MAGISTRAT SORIN MOISESCU, NR.182",195,"ALBEŞTII DE MUSCEL",13891,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:42:52",363,337,0,16,10,287,261,0,16,10,268,19,364,77,77,167,3,11,3,0,3,0,0,3,1,0
3,ARGEŞ,"ŞCOALA GENERALĂ I-IV IOANICEŞTI",429,"POIENARII DE ARGEŞ",17913,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:56:28",186,184,0,1,1,125,123,0,1,1,87,38,200,75,18,35,3,5,7,3,1,6,0,8,1,0
3,ARGEŞ,"ŞCOALA GENERALĂ LEŞILE",487,TEIU,19212,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:56:46",160,153,0,6,1,105,98,0,6,1,96,9,176,71,75,16,0,0,0,0,1,0,0,2,0,2
3,ARGEŞ,"ŞCOALA GENERALĂ LIVEZENI",468,STÂLPENI,18778,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:02:00",1208,1199,0,4,5,708,699,0,4,5,670,38,1300,592,330,154,5,10,97,9,8,2,5,41,2,7
3,ARGEŞ,"ŞCOALA GENERALĂ MICA",210,BASCOV,13187,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:53:58",505,500,0,5,0,336,331,0,5,0,322,14,550,214,188,50,4,3,20,7,3,1,1,38,1,6
3,ARGEŞ,"ŞCOALA GENERALĂ MIŞEI",401,MOZĂCENI,17575,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:59:09",500,491,0,9,0,336,327,0,9,0,311,25,600,264,84,205,1,10,2,4,2,0,1,1,0,1
3,ARGEŞ,"ȘCOALA GENERALĂ NOAPTEȘ",135,"MUNICIPIUL CURTEA DE ARGEŞ",13622,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:12:35",742,729,2,10,1,284,271,2,10,1,271,13,800,516,110,87,5,11,14,5,6,4,1,25,1,2
3,ARGEŞ,"ŞCOALA GENERALĂ NR.1",374,MĂRĂCINENI,13365,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:14:43",1506,1496,0,6,4,898,888,0,6,4,866,32,1600,702,459,241,7,10,23,5,6,3,3,105,2,2
3,ARGEŞ,"ŞCOALA GENERALĂ NR.1",373,MĂRĂCINENI,13365,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:13:50",1200,1192,2,4,2,718,712,0,4,2,689,29,1200,482,356,221,11,10,10,4,0,8,2,63,3,1
3,ARGEŞ,"ŞCOALA GENERALA NR. 1 RECEA",444,RECEA,18411,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:38:43",1467,1430,1,26,10,873,837,0,26,10,785,88,1591,718,444,131,10,111,17,12,20,1,1,15,3,20
3,ARGEŞ,"ŞCOALA GENERALĂ NR.1 ŞTEFĂNEŞTI, CORP C (GRĂDINIŢĂ)",175,"ORAŞ ŞTEFĂNEŞTI",13392,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:43:25",995,978,1,14,2,543,527,0,14,2,500,43,1078,535,211,93,5,53,24,12,7,16,4,47,7,21
3,ARGEŞ,"ŞCOALA GENERALĂ NR.2 - CLASA NR. 1",451,RUCĂR,18527,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:07:35",1034,1015,0,3,16,685,666,0,3,16,625,60,1145,460,298,181,13,5,60,8,5,10,2,38,1,4
3,ARGEŞ,"ȘCOALA GENERALĂ NR.3 ”SFÂNTUL APOSTOL ANDREI”",134,"MUNICIPIUL CURTEA DE ARGEŞ",13622,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:51:00",1383,1374,2,7,0,530,523,0,7,0,510,20,1500,970,213,138,11,26,23,14,8,17,2,56,2,0
3,ARGEŞ,"ŞCOALA GENERALĂ NR.4 ”APA SĂRATĂ”",112,"MUNICIPIUL CÂMPULUNG",13490,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:18:52",748,737,0,11,0,322,311,0,11,0,305,17,800,478,91,85,8,3,3,5,3,2,0,98,4,3
3,ARGEŞ,"ŞCOALA GENERALĂ NR. 5",97,"MUNICIPIUL CÂMPULUNG",13490,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:54:02",1153,1132,1,20,0,519,499,0,20,0,499,20,1200,681,103,156,10,6,23,4,4,4,2,180,4,3
3,ARGEŞ,"ȘCOALA GENERALĂ NR.5 ”ARMAND CĂLINESCU” (I)",129,"MUNICIPIUL CURTEA DE ARGEŞ",13622,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:14:03",1371,1359,0,12,0,475,463,0,12,0,462,13,1400,925,198,141,4,12,23,3,8,9,3,59,2,0
3,ARGEŞ,"ȘCOALA GENERALĂ NR 5 ”ARMAND CĂLINESCU” (II)",130,"MUNICIPIUL CURTEA DE ARGEŞ",13622,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:51:12",1036,1021,4,11,0,343,332,0,11,0,329,14,1000,657,125,87,3,18,30,7,2,6,0,50,0,1
3,ARGEŞ,"ŞCOALA GENERALĂ PÎRVU ROŞU",143,"ORAŞ COSTEŞTI",13668,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:50:45",502,491,0,11,0,282,271,0,11,0,263,19,541,259,93,116,1,6,9,2,4,7,0,8,0,17
3,ARGEŞ,"ŞCOALA GENERALĂ PODU BROŞTENI",142,"ORAŞ COSTEŞTI",13668,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:27:44",542,523,0,19,0,249,230,0,19,0,231,18,576,327,63,43,6,7,4,3,7,8,0,18,0,72
3,ARGEŞ,"ŞCOALA GENERALĂ SCHIAU",207,BASCOV,13187,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 12:02:03",1507,1495,0,7,5,718,706,0,7,5,697,21,1645,927,279,249,7,31,11,9,5,10,2,91,0,3
3,ARGEŞ,"ŞCOALA GENERALĂ STÎRCI",144,"ORAŞ COSTEŞTI",13668,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:27:46",198,191,0,7,0,105,98,0,7,0,101,4,215,110,50,7,0,1,4,2,0,8,1,20,0,8
3,ARGEŞ,"ŞCOALA GENERALĂ STROEŞTI",405,MUŞĂTEŞTI,17619,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:04:18",867,844,0,4,19,528,505,0,4,19,497,31,922,394,224,189,3,10,45,4,1,1,1,12,1,6
3,ARGEŞ,"ŞCOALA GENERALĂ ŢIGĂNEŞTI - CENTRU",188,"ORAŞ TOPOLOVENI",13757,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:54:13",683,673,0,10,0,397,387,0,10,0,383,14,750,353,261,61,1,2,6,1,4,27,2,16,0,2
3,ARGEŞ,"ȘCOALA GENERALĂ VALEA SASULUI",131,"MUNICIPIUL CURTEA DE ARGEŞ",13622,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:46:25",867,861,0,5,1,384,378,0,5,1,372,12,1112,728,160,92,6,12,23,10,5,10,3,50,0,1
3,ARGEŞ,"ŞCOALA GENERALĂ VALEA URSULUI",209,BASCOV,13187,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 11:51:35",1575,1568,2,5,0,744,739,0,5,0,738,6,1725,981,373,209,6,6,36,9,5,0,1,78,1,14
3,ARGEŞ,"SCOALA GENERALA VRANESTI",270,CĂLINEŞTI,15108,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 13:01:45",1635,1630,1,3,1,894,890,0,3,1,825,69,1800,906,415,140,2,29,75,13,6,34,7,103,0,1
3,ARGEŞ,"ŞCOALA GENERALĂ ZORILE",140,"ORAŞ COSTEŞTI",13668,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:59:37",847,838,0,8,1,432,423,0,8,1,405,27,925,493,251,59,4,4,10,3,0,42,1,22,1,8
3,ARGEŞ,"ŞCOALA GEN. I-IV FUREŞTI",335,DOBREŞTI,16427,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:04:23",719,705,0,9,5,500,486,0,9,5,461,39,790,290,236,173,2,13,16,1,1,6,1,11,0,1
3,ARGEŞ,"ŞCOALA GEN.NR.2 CLASELE I-IV",464,SLOBOZIA,18741,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:01:02",1897,1884,0,5,8,1122,1109,0,5,8,1006,116,2000,878,572,299,4,46,4,17,5,0,0,57,1,1
3,ARGEŞ,"ŞCOALA GEN. VALEA BĂDENILOR",473,STOENEŞTI,18858,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:14:27",621,610,0,11,0,393,382,0,11,0,352,41,670,277,240,81,1,1,1,3,2,3,1,18,1,0
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”ADRIAN PĂUNESCU” (FOSTĂ ŞCOALA NR. 15 )",27,"MUNICIPIUL PITEŞTI",13169,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:25:57",1711,1693,0,18,0,590,572,0,18,0,563,27,1900,1310,213,145,13,41,13,8,5,21,3,86,2,13
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ ”ADRIAN PĂUNESCU” (FOSTĂ ŞCOALA NR. 15 )",28,"MUNICIPIUL PITEŞTI",13169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:15:33",1756,1748,0,8,0,546,538,0,8,0,523,23,1900,1354,216,110,11,35,19,2,9,10,2,101,3,5
