precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL POPULAR MAGHIAR DIN TRANSILVANIA-voturi","ALIANȚA USR PLUS-voturi"
5,BIHOR,"CĂMINUL CULTURAL",342,"COCIUBA MARE",28763,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:35:12",803,731,0,40,32,610,539,0,40,31,577,33,800,190,353,10,0,11,183,6,10,0,4
5,BIHOR,"CĂMINUL CULTURAL",301,CĂBEŞTI,28077,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:27:19",245,232,0,11,2,194,181,0,11,2,184,10,263,69,97,2,1,3,72,5,2,0,2
5,BIHOR,"CĂMINUL CULTURAL",300,CĂBEŞTI,28077,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:18:52",155,143,0,12,0,104,92,0,12,0,98,6,160,56,58,2,0,1,22,4,9,1,1
5,BIHOR,"CĂMINUL CULTURAL",298,CĂBEŞTI,28077,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:13:17",780,744,1,30,5,609,573,1,30,5,563,46,819,210,330,12,4,7,182,4,10,0,14
5,BIHOR,"CĂMINUL CULTURAL",283,BUDUREASA,27846,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:26:11",150,134,0,11,5,125,109,0,11,5,121,4,144,19,72,2,0,3,40,1,3,0,0
5,BIHOR,"CĂMINUL CULTURAL",282,BUDUREASA,27846,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:30:34",169,158,0,10,1,169,158,0,10,1,160,9,226,57,86,2,0,0,67,2,1,0,2
5,BIHOR,"CĂMINUL CULTURAL",281,BUDUREASA,27846,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:52:49",181,173,1,7,0,147,140,0,7,0,140,7,189,42,101,0,1,0,38,0,0,0,0
5,BIHOR,"CĂMINUL CULTURAL",280,BUDUREASA,27846,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:21:44",349,331,0,11,7,269,251,0,11,7,245,24,362,93,142,3,2,2,84,3,1,0,8
5,BIHOR,"CĂMINUL CULTURAL",278,BUDUREASA,27846,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:41:22",896,858,1,22,15,697,660,0,22,15,647,50,937,240,393,23,3,9,189,7,9,0,14
5,BIHOR,"CĂMINUL CULTURAL",271,BRATCA,27686,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:43:42",365,354,0,8,3,248,237,0,8,3,231,17,397,149,165,1,3,9,45,2,6,0,0
5,BIHOR,"CĂMINUL CULTURAL",270,BRATCA,27686,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:39:20",369,356,0,4,9,243,230,0,4,9,223,20,403,160,158,2,0,15,38,0,5,1,4
5,BIHOR,"CĂMINUL CULTURAL",269,BRATCA,27686,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:16:30",477,466,0,9,2,366,355,0,9,2,336,30,517,151,237,2,0,43,35,5,14,0,0
5,BIHOR,"CĂMINUL CULTURAL",268,BRATCA,27686,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:05:46",433,428,1,4,0,304,300,0,4,0,272,32,475,171,129,4,2,62,70,2,2,1,0
5,BIHOR,"CĂMINUL CULTURAL",267,BRATCA,27686,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:39:32",1059,1047,0,10,2,697,685,0,10,2,664,33,1170,473,480,0,2,63,104,5,7,1,2
5,BIHOR,"CĂMINUL CULTURAL",239,"AVRAM IANCU",27285,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:23:52",170,161,0,8,1,77,68,0,8,1,71,6,178,101,45,11,0,2,7,1,3,0,2
5,BIHOR,"CĂMINUL CULTURAL",216,"ORAŞ VAŞCĂU",27007,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:03:59",204,183,0,17,4,139,118,0,17,4,131,8,202,63,94,0,0,2,28,2,2,0,3
5,BIHOR,"CĂMINUL CULTURAL",217,"ORAŞ VAŞCĂU",27007,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:37:16",161,100,0,18,43,121,60,0,18,43,116,5,141,20,96,1,1,4,12,2,0,0,0
5,BIHOR,"CĂMINUL CULTURAL",215,"ORAŞ VAŞCĂU",27007,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:48:33",128,108,1,16,3,95,76,0,16,3,84,11,121,26,55,2,0,2,10,3,8,0,4
5,BIHOR,"CĂMINUL CULTURAL",214,"ORAŞ VAŞCĂU",27007,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:54:35",208,188,0,14,6,166,146,0,14,6,155,11,213,47,115,1,1,9,23,4,0,0,2
5,BIHOR,"CĂMINUL CULTURAL ALMAŞU MARE",242,BALC,27329,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:20:54",665,621,0,31,13,417,373,0,31,13,376,41,680,263,236,8,0,4,118,1,0,3,6
5,BIHOR,"CĂMINUL CULTURAL ALMAŞU MIC",243,BALC,27329,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:12:41",307,291,0,14,2,212,196,0,14,2,195,17,322,110,117,4,0,6,55,3,2,0,8
5,BIHOR,"CĂMINUL CULTURAL AUŞEU",235,AUŞEU,27212,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:38:44",790,752,0,15,23,503,465,0,15,23,479,24,859,356,351,3,7,1,88,16,8,0,5
5,BIHOR,"CĂMINUL CULTURAL BĂIŢA",190,"ORAŞ NUCET",26920,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:03:14",601,510,0,56,35,438,347,0,56,35,420,18,561,123,230,10,0,11,144,9,4,0,12
5,BIHOR,"CĂMINUL CULTURAL BALC",241,BALC,27329,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:28:56",1061,1029,0,17,15,625,593,0,17,15,580,45,1141,516,295,175,2,3,73,4,4,15,9
5,BIHOR,"CĂMINUL CULTURAL BOTEAN",425,INEU,29724,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:53:19",527,516,3,8,0,258,250,0,8,0,242,16,573,315,134,4,0,1,96,2,1,0,4
5,BIHOR,"CĂMINUL CULTURAL BRIHENI",442,LUNCA,29948,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 17:06:13",260,233,0,18,9,234,207,0,18,9,203,4,275,41,178,6,0,2,9,3,3,0,2
5,BIHOR,"CĂMINUL CULTURAL CĂUAȘD",637,TULCA,31841,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:01:18",394,377,0,8,9,284,267,0,8,9,270,14,413,129,203,5,1,2,31,18,5,0,5
5,BIHOR,"CĂMINUL CULTURAL CHIȘLAZ",333,CHIŞLAZ,28530,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:31:33",429,391,1,26,11,257,220,0,26,11,238,19,431,174,171,5,0,9,16,7,9,0,21
5,BIHOR,"CĂMINUL CULTURAL CÎMPANI",311,CÂMPANI,28709,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:14:02",721,692,1,24,4,510,482,0,24,4,493,17,770,260,280,6,0,18,142,8,34,0,5
5,BIHOR,"CĂMINUL CULTURAL CIUMEGHIU",339,CIUMEGHIU,28665,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:54:48",1561,1514,3,42,2,1089,1043,2,42,2,973,116,1666,577,682,22,1,21,233,4,2,0,8
5,BIHOR,"CĂMINUL CULTURAL CORNIŞEŞTI",378,DOBREŞTI,29154,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:42:06",170,159,0,7,4,111,100,0,7,4,104,7,176,65,49,1,0,2,33,3,9,0,7
5,BIHOR,"CĂMINUL CULTURAL CORNIȚEL",258,BOROD,27560,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:35:58",419,404,0,15,0,291,276,0,15,0,279,12,451,160,158,3,0,1,100,12,3,0,2
5,BIHOR,"CĂMINUL CULTURAL CRESTUR",227,ABRĂMUŢ,27169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:43:47",365,351,1,7,6,194,181,0,7,6,175,19,398,204,28,128,0,1,10,1,3,4,0
5,BIHOR,"CĂMINUL CULTURAL CRINCEŞTI",377,DOBREŞTI,29154,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:53:17",352,335,0,12,5,197,180,0,12,5,182,15,374,177,127,0,0,3,43,2,3,0,4
5,BIHOR,"CĂMINUL CULTURAL DOBREŞTI",374,DOBREŞTI,29154,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:25:41",1547,1510,0,32,5,883,846,0,32,5,799,84,1679,796,443,15,1,14,135,91,64,1,35
5,BIHOR,"CĂMINUL CULTURAL FÂȘCA",652,VÂRCIOROG,32090,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:12:30",350,344,0,6,0,271,265,0,6,0,264,7,380,109,245,4,0,0,10,4,0,0,1
5,BIHOR,"CAMINUL CULTURAL FENERIȘ",487,POCOLA,30416,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:14:10",312,290,1,19,2,240,218,1,19,2,231,9,320,80,145,1,0,1,76,1,5,0,2
5,BIHOR,"CĂMINUL CULTURAL GHIDA",245,BALC,27329,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:30:34",149,127,0,18,4,89,67,0,18,4,79,10,145,56,55,2,0,3,14,4,0,1,0
5,BIHOR,"CĂMINUL CULTURAL HIDIŞEL",376,DOBREŞTI,29154,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:11:00",565,532,0,23,10,372,339,0,23,10,354,18,599,227,266,7,0,4,46,13,8,1,9
5,BIHOR,"CĂMINUL CULTURAL HOTĂREL",443,LUNCA,29948,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:56:05",230,222,0,5,3,163,155,0,5,3,161,2,257,94,126,1,0,0,28,5,1,0,0
5,BIHOR,"CĂMINUL CULTURAL HUSASĂU DE CRIȘ",426,INEU,29724,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:05:36",1013,1002,1,10,0,589,579,0,10,0,555,34,1101,512,300,8,2,0,215,13,7,0,10
5,BIHOR,"CĂMINUL CULTURAL INEU",424,INEU,29724,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:18:16",1164,1155,1,8,0,602,594,0,8,0,439,163,1264,662,142,26,15,2,242,5,2,0,5
5,BIHOR,"CĂMINUL CULTURAL INEU",423,INEU,29724,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:15:51",886,868,0,18,0,472,454,0,18,0,452,20,959,487,243,72,2,2,115,6,3,5,4
5,BIHOR,"CĂMINUL CULTURAL LUGAȘU DE JOS",438,"LUGAŞU DE JOS",29902,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:18:19",1376,1323,1,14,38,965,912,1,14,38,825,140,1431,466,455,200,18,9,113,5,22,1,2
5,BIHOR,"CĂMINUL CULTURAL LUGAȘU DE SUS",439,"LUGAŞU DE JOS",29902,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:25:56",676,649,1,9,17,510,484,0,9,17,448,62,733,223,293,65,24,15,41,1,4,3,2
5,BIHOR,"CĂMINUL CULTURAL LUNCA",441,LUNCA,29948,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:05:00",783,736,3,30,14,516,472,0,30,14,506,10,842,326,381,4,1,12,59,25,19,0,5
5,BIHOR,"CĂMINUL CULTURAL LUNCASPRIE",375,DOBREŞTI,29154,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:29:16",783,751,1,19,12,495,464,0,19,12,462,33,844,349,392,2,0,5,43,6,11,0,3
5,BIHOR,"CĂMINUL CULTURAL MIȘCA",335,CHIŞLAZ,28530,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:23:19",832,771,0,23,38,613,552,0,23,38,592,21,840,227,21,553,0,1,6,3,0,7,1
5,BIHOR,"CAMINUL CULTURAL PACALESTI",390,DRĂGĂNEŞTI,29243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:05:53",177,163,0,12,2,142,128,0,12,2,138,4,180,38,70,3,1,2,50,8,1,1,2
5,BIHOR,"CAMINUL CULTURAL PANTASESTI",386,DRĂGĂNEŞTI,29243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:50:41",123,114,0,5,4,94,85,0,5,4,91,3,125,27,48,1,0,2,27,11,2,0,0
5,BIHOR,"CĂMINUL CULTURAL PĂULEȘTI",275,BRUSTURI,27757,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:02:57",273,239,3,29,2,175,144,0,29,2,162,13,262,87,65,3,3,2,69,4,16,0,0
5,BIHOR,"CĂMINUL CULTURAL PICLEU",276,BRUSTURI,27757,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:45:06",766,714,0,43,9,507,455,0,43,9,469,38,785,278,248,6,9,6,187,5,3,0,5
5,BIHOR,"CAMINUL CULTURAL POCOLA",486,POCOLA,30416,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:49:35",479,441,0,25,13,364,326,0,25,13,348,16,483,119,189,3,0,1,139,7,5,1,3
5,BIHOR,"CĂMINUL CULTURAL ROŞIA",523,ROŞIA,30844,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:59:36",540,513,0,21,6,431,404,0,21,6,411,20,564,133,239,4,0,1,144,7,7,1,8
5,BIHOR,"CĂMINUL CULTURAL SĂLDĂBAGIU DE BARCĂU",244,BALC,27329,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:10:41",475,435,0,32,8,305,265,0,32,8,278,27,476,171,207,4,1,2,44,3,2,1,14
5,BIHOR,"CĂMINUL CULTURAL SÂNLAZĂR",338,CHIŞLAZ,28530,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:22:20",354,332,0,16,6,207,185,0,16,6,195,12,362,155,122,12,0,2,33,3,4,0,19
5,BIHOR,"CĂMINUL CULTURAL SEGHIŞTE",444,LUNCA,29948,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 17:13:55",451,429,1,12,9,339,318,0,12,9,332,7,510,171,285,1,2,5,23,6,3,0,7
5,BIHOR,"CAMINUL CULTURAL SIRBESTI",445,LUNCA,29948,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:09:15",213,191,0,16,6,170,148,0,16,6,167,3,237,67,124,3,0,2,29,7,0,0,2
5,BIHOR,"CĂMINUL CULTURAL ŞOIMUŞ",517,REMETEA,30719,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:10:44",110,101,0,9,0,70,61,0,9,0,69,1,110,40,44,1,0,0,21,1,1,0,1
5,BIHOR,"CĂMINUL CULTURAL ŞUŞTIU",446,LUNCA,29948,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 17:20:03",370,347,0,17,6,289,266,0,17,6,288,1,404,115,234,3,1,9,27,0,2,0,12
5,BIHOR,"CAMINUL CULTURAL TIGANESTI",389,DRĂGĂNEŞTI,29243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:15:07",133,121,0,8,4,93,81,0,8,4,85,8,133,40,46,1,0,3,29,2,2,0,2
5,BIHOR,"CĂMINUL CULTURAL TOPA DE SUS",380,DOBREŞTI,29154,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:03:51",478,471,0,4,3,303,296,0,4,3,285,18,534,231,147,4,0,4,108,5,8,0,9
5,BIHOR,"CĂMINUL CULTURAL TOPEŞTI",395,DRĂGEŞTI,29341,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:42:28",190,171,0,16,3,157,138,0,16,3,152,5,194,37,99,1,0,23,16,4,8,0,1
5,BIHOR,"CĂMINUL CULTURAL TULCA",635,TULCA,31841,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:18:56",1592,1542,3,11,36,1132,1084,1,11,36,1074,58,1720,588,602,17,5,2,388,11,7,0,42
5,BIHOR,"CĂMINUL CULTURAL URVIND",440,"LUGAŞU DE JOS",29902,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:51:00",834,773,1,15,45,584,524,0,15,45,549,35,822,238,97,409,15,1,10,1,1,13,2
5,BIHOR,"CĂMINUL CULTURAL VALEA DE JOS",520,RIENI,30773,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:09:19",509,459,0,34,16,381,331,0,34,16,368,13,510,129,266,6,0,15,66,5,7,0,3
5,BIHOR,"CASA DE CULTURĂ",213,"ORAŞ VAŞCĂU",27007,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:19:22",1398,1306,7,47,38,966,883,0,47,36,923,43,1430,464,654,8,0,30,164,22,11,0,34
5,BIHOR,"CASA DE CULTURĂ MARGHITA",159,"MUNICIPIUL MARGHITA",26877,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:41:32",1222,1209,0,12,1,487,474,0,12,1,477,10,1377,890,224,170,11,3,42,2,4,10,11
5,BIHOR,"CASA DE CULTURĂ „MIRON POMPILIU” ŞTEI",201,"ORAŞ ŞTEI",26840,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:45:27",1080,1046,1,33,0,560,527,0,33,0,551,9,1229,669,408,4,1,19,81,9,15,0,14
5,BIHOR,"CASA DE CULTURĂ ZILAHY LAJOS",170,"MUNICIPIUL SALONTA",26975,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 15:06:31",1470,1431,12,18,9,540,512,1,18,9,525,6,1582,1042,126,331,2,1,43,6,0,5,11
5,BIHOR,"CASA DE NUNTĂ",546,SÂNIOB,28610,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:33:56",1118,1033,1,50,34,834,749,1,50,34,774,60,1175,341,175,474,2,1,4,8,5,102,3
5,BIHOR,"CASĂ PAROHIALĂ PAROHIA GRECO CATOLICĂ",570,SÂRBI,31128,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:16:56",75,46,0,27,2,63,34,0,27,2,62,1,68,5,46,2,1,1,9,3,0,0,0
5,BIHOR,"CASA ROTH",605,TARCEA,31565,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:23:35",762,756,0,6,0,423,417,0,6,0,361,62,836,413,33,234,1,1,15,6,1,70,0
5,BIHOR,"CASA SFÂNTUL ANTON",175,"MUNICIPIUL SALONTA",26975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:03:53",477,468,0,8,1,259,250,0,8,1,254,5,520,261,57,166,1,0,15,3,2,6,4
5,BIHOR,"CENTRUL CULTURAL MULTIFUNCTIONAL",619,TILEAGD,31716,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:06:27",1890,1870,1,8,11,739,720,0,8,11,687,41,2053,1314,405,119,3,29,57,30,28,11,5
5,BIHOR,"CENTRUL DE AFACERI",316,CEFA,28246,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 11:29:23",1046,1005,1,7,33,629,589,0,7,33,603,26,1110,481,457,13,2,3,116,2,6,2,2
5,BIHOR,"CENTRUL DE INFORMARE TURISTICĂ BRATCA",266,BRATCA,27686,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:30:35",1168,1143,0,14,11,833,808,0,14,11,775,58,1295,462,498,13,2,62,177,9,10,0,4
5,BIHOR,"CENTRUL DE ÎNGRIJIRE DE ZI",97,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:23:30",1325,1306,7,12,0,476,464,0,12,0,465,11,1453,977,322,45,6,5,47,2,6,17,15
5,BIHOR,"CENTRUL DE ÎNGRIJIRE DE ZI",98,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:48:45",1172,1158,0,14,0,422,408,0,14,0,418,4,1331,909,286,55,3,3,29,4,12,23,3
5,BIHOR,"CENTRUL MULTIFUNCȚIONAL",185,"ORAŞ ALEŞD",26699,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:02:31",1096,1085,1,10,0,653,643,0,10,0,429,224,1202,549,162,65,16,3,114,5,46,3,15
5,BIHOR,"CENTRU ŞCOLAR PENTRU EDUCAŢIE INCLUZIVĂ ”ORIZONT”",99,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:18:27",1377,1362,2,13,0,417,404,0,13,0,411,6,1523,1106,258,72,0,1,46,3,6,13,12
5,BIHOR,"CLĂDIREA ANEXĂ A SEDIULUI PRIMĂRIEI RIENI",518,RIENI,30773,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:38:34",460,431,1,7,21,320,292,0,7,21,319,1,483,163,256,5,1,13,25,6,3,0,10
5,BIHOR,"CLĂDIREA MUZEULUI",199,"ORAŞ SĂCUENI",30915,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:22:47",1485,1461,2,15,7,754,732,0,15,7,699,55,1644,890,138,396,2,5,119,2,4,33,0
5,BIHOR,"CLĂDIRE MULTIFUNCȚIONALĂ RÂPA",631,TINCA,31789,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:58:53",470,434,0,24,12,279,243,0,24,12,264,15,495,216,183,5,0,12,39,3,10,1,11
5,BIHOR,"CLUBUL COPIILOR",160,"MUNICIPIUL MARGHITA",26877,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:16:13",1279,1265,2,11,1,462,450,0,11,1,451,11,1431,969,230,138,7,5,46,2,5,12,6
5,BIHOR,"CLUBUL TINERETULUI",200,"ORAŞ SĂCUENI",30915,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:50:55",764,733,0,8,23,539,508,0,8,23,514,25,847,308,21,446,5,1,22,0,5,14,0
5,BIHOR,"COLEGIUL ECONOMIC ” PARTENIE COSMA ”",1,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:17:56",918,857,35,26,0,360,334,0,26,0,355,5,930,570,215,47,1,8,29,9,9,14,23
5,BIHOR,"COLEGIUL NAŢIONAL ”EMANUIL GOJDU”",125,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:51:51",815,762,43,10,0,271,261,0,10,0,266,5,878,607,171,35,0,1,21,2,7,14,15
5,BIHOR,"COLEGIUL NAŢIONAL ”EMANUIL GOJDU”",126,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:49:51",781,754,18,9,0,333,324,0,9,0,329,4,868,535,198,42,0,3,43,4,6,11,22
5,BIHOR,"COLEGIUL NAŢIONAL ”IOSIF VULCAN”",131,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:13:28",987,922,52,12,1,325,311,1,12,1,320,5,1053,728,157,70,4,3,38,5,6,19,18
5,BIHOR,"COLEGIUL NAŢIONAL ”IOSIF VULCAN”",130,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:18:36",826,804,6,16,0,294,278,0,16,0,288,6,891,597,158,62,1,4,14,5,7,28,9
5,BIHOR,"COLEGIUL NAȚIONAL ”IOSIF VULCAN”",133,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:37:08",1314,1293,6,15,0,567,552,0,15,0,559,8,1439,872,431,28,2,3,56,4,11,11,13
5,BIHOR,"COLEGIUL NAȚIONAL ”IOSIF VULCAN”",132,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:40:06",1737,1705,20,12,0,677,665,0,12,0,670,7,1949,1272,492,55,3,5,45,4,16,15,35
5,BIHOR,"COLEGIUL NAȚIONAL ”IOSIF VULCAN”",135,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:38:29",1065,1051,7,7,0,384,377,0,7,0,380,4,1167,780,287,22,1,2,28,4,9,12,15
5,BIHOR,"COLEGIUL NAȚIONAL ”IOSIF VULCAN”",134,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:36:26",1086,1081,1,4,0,428,424,0,4,0,426,2,1252,824,299,35,0,13,41,2,10,4,22
5,BIHOR,"COLEGIUL NAŢIONAL ”MIHAI EMINESCU”",121,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:58:04",1134,1109,14,11,0,406,394,1,11,0,401,5,1259,853,212,90,1,4,34,5,7,29,19
5,BIHOR,"COLEGIUL NAŢIONAL ”OCTAVIAN GOGA”",154,"MUNICIPIUL MARGHITA",26877,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:54:40",1497,1468,6,4,19,705,682,0,4,19,682,23,1660,955,308,255,3,1,82,12,9,4,8
5,BIHOR,"COLEGIUL NAŢIONAL ”OCTAVIAN GOGA”",158,"MUNICIPIUL MARGHITA",26877,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:15:18",1312,1299,2,7,4,550,539,0,7,4,531,19,1463,913,307,122,1,3,69,4,9,10,6
5,BIHOR,"COLEGIUL NAŢIONAL ”OCTAVIAN GOGA”",157,"MUNICIPIUL MARGHITA",26877,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:26:31",1170,1155,2,6,7,534,519,2,6,7,524,10,1311,777,300,142,4,1,62,2,3,5,5
5,BIHOR,"COLEGIUL NAŢIONAL ”OCTAVIAN GOGA”",156,"MUNICIPIUL MARGHITA",26877,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:46:55",1263,1250,1,9,3,523,511,0,9,3,505,18,1409,886,280,121,10,8,55,5,5,16,5
5,BIHOR,"COLEGIUL NAŢIONAL ”OCTAVIAN GOGA”",155,"MUNICIPIUL MARGHITA",26877,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:14:02",1466,1435,1,6,24,675,645,0,6,24,648,27,1644,969,365,170,7,5,66,9,15,6,5
5,BIHOR,"COLEGIUL NAȚIONAL ”ONISIFOR GHIBU”",25,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:29:29",1800,1789,0,11,0,554,543,0,11,0,552,2,1979,1425,397,54,1,5,52,3,7,15,18
5,BIHOR,"COLEGIUL NAȚIONAL ”ONISIFOR GHIBU”",27,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:27:05",1479,1469,1,9,0,517,508,0,9,0,513,4,1630,1113,379,40,1,6,50,1,8,10,18
