precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL ÎMPREUNĂ PENTRU MOLDOVA-voturi","PARTIDUL VERDE-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","PARTIDUL RE:START ROMÂNIA-voturi","ALIANȚA USR PLUS-voturi"
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”PETRU PONI”",17,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:51:31",1271,1256,5,10,0,468,458,0,10,0,451,16,1400,932,17,148,8,63,22,6,0,9,21,3,8,146
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”PETRU PONI”",18,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:53:57",1184,1163,6,15,0,400,385,0,15,0,393,7,1300,900,9,89,8,79,37,5,1,10,11,3,7,134
24,IAŞI,"ŞCOALA GIMNAZIALĂ PETRU RAREŞ-CORP GRĂDINIŢĂ CU PROGRAM PRELUNGIT",288,"ORAŞ HÂRLĂU",95355,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:53:26",1986,1980,0,6,0,544,538,0,6,0,524,20,2200,1656,66,153,16,144,87,9,1,2,6,3,2,35
24,IAŞI,"ŞCOALA GIMNAZIALĂ PETRU RAREŞ - CORP NOU",289,"ORAŞ HÂRLĂU",95355,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:36:56",1892,1884,0,8,0,692,684,0,8,0,554,138,2098,1406,49,142,13,198,99,7,2,3,4,10,4,23
24,IAŞI,"ŞCOALA GIMNAZIALĂ PETRU RAREŞ - CORP VECHI",287,"ORAŞ HÂRLĂU",95355,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:54:19",1927,1915,0,12,0,517,505,0,12,0,493,24,2100,1583,44,174,12,142,65,3,1,6,5,4,1,36
24,IAŞI,"ȘCOALA GIMNAZIALĂ PICIORU LUPULUI",375,CIUREA,96254,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:56:13",491,482,0,8,1,202,193,0,8,1,178,23,499,298,6,42,7,83,8,6,0,0,1,4,2,19
24,IAŞI,"SCOALA GIMNAZIALA PIETROSU",676,TĂTĂRUŞI,99478,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:55:19",1160,1146,0,5,9,543,529,0,5,9,486,57,1300,757,16,81,2,349,11,6,0,0,4,11,2,4
24,IAŞI,"ŞCOALA GIMNAZIALĂ PÎRCOVACI - CORP GRADINIŢĂ",290,"ORAŞ HÂRLĂU",95355,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:06:22",1489,1486,0,3,0,807,804,0,3,0,697,110,1600,793,54,291,6,288,20,9,1,7,0,11,4,6
24,IAŞI,"ŞCOALA GIMNAZIALĂ PÎRCOVACI - CORP ŞCOALĂ",291,"ORAŞ HÂRLĂU",95355,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:46:30",1331,1322,0,8,1,644,635,0,8,1,588,56,1500,856,26,296,3,208,14,12,1,9,3,6,3,7
24,IAŞI,"SCOALA GIMNAZIALA POCREACA",632,"SCHITU DUCA",98827,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:52:20",337,328,0,3,6,208,199,0,3,6,160,48,400,192,1,78,6,18,7,2,1,0,1,36,1,9
24,IAŞI,"SCOALA GIMNAZIALĂ POIANA MĂNĂSTIRII",696,ŢIBANA,99673,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:47:07",364,360,0,4,0,163,159,0,4,0,131,32,400,237,6,30,7,65,10,2,0,0,3,3,0,5
24,IAŞI,"SCOALA GIMNAZIALA POIENI",630,"SCHITU DUCA",98827,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:06:35",700,692,0,8,0,380,372,0,8,0,333,42,700,325,14,114,7,53,20,7,0,3,6,42,0,67
24,IAŞI,"SCOALA GIMNAZIALA POPRICANI",579,POPRICANI,98505,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:00:22",1316,1286,2,8,20,746,718,0,8,20,684,62,1400,654,32,388,9,128,23,12,2,11,16,5,2,56
24,IAŞI,"SCOALA GIMNAZIALA POPRICANI",580,POPRICANI,98505,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:06:06",1213,1183,1,8,21,675,646,0,8,21,619,56,1300,625,37,342,6,118,29,8,1,4,6,3,5,60
24,IAŞI,"SCOALA GIMNAZIALA POPRICANI",581,POPRICANI,98505,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:38:57",388,379,0,2,7,236,227,0,2,7,218,18,400,164,3,101,2,42,3,5,0,1,1,3,0,57
24,IAŞI,"ȘCOALA GIMNAZIALĂ PROFESOR MIHAI DUMITRIU",730,"VALEA LUPULUI",100353,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:06:16",1684,1675,4,2,3,763,758,0,2,3,732,31,1900,1137,47,287,11,130,32,13,0,5,13,2,6,186
24,IAŞI,"ȘCOALA GIMNAZIALA ”PROF.MIHAI DUMITRIU”",729,"VALEA LUPULUI",100353,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:06:51",1875,1861,1,13,0,783,770,0,13,0,756,27,2000,1217,40,255,8,118,28,17,2,3,23,0,5,257
24,IAŞI,"ȘCOALA GIMNAZIALĂ”PROF.MIHAI DUMITRIU”",726,"VALEA LUPULUI",100353,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:37:07",1697,1679,5,12,1,766,753,0,12,1,739,27,1800,1034,54,297,5,82,25,10,0,9,13,8,0,236
24,IAŞI,"ȘCOALA GIMNAZIALĂ”PROF.MIHAI DUMITRIU”",728,"VALEA LUPULUI",100353,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:14:07",1792,1767,6,16,3,880,861,0,16,3,859,21,1900,1020,49,284,6,81,35,12,0,3,21,0,4,364
24,IAŞI,"ȘCOALA GIMNAZIALĂ”PROF.MIHAI DUMITRIU”",727,"VALEA LUPULUI",100353,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:29:30",1726,1698,2,22,4,870,844,0,22,4,843,27,1900,1030,47,329,8,108,37,7,2,8,28,5,8,256
24,IAŞI,"ȘCOALA GIMNAZIALĂ RĂSBOIENI",706,ŢIBĂNEŞTI,99780,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:26:10",772,761,1,10,0,375,364,1,10,0,348,27,800,425,7,207,2,72,29,4,1,0,2,15,0,9
24,IAŞI,"SCOALA GIMNAZIALA REDIU",605,REDIU,95239,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:26:02",1391,1366,2,15,8,570,547,0,15,8,548,22,1500,930,34,120,2,63,122,1,2,11,8,2,4,179
24,IAŞI,"SCOALA GIMNAZIALA REDIU",604,REDIU,95239,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 19:47:09",1881,1859,7,14,1,794,779,0,14,1,758,36,2000,1206,40,148,7,110,192,18,2,14,13,4,2,208
24,IAŞI,"ŞCOALA GIMNAZIALĂ REDIU-CLĂDIRE GRĂDINIŢA REDIU",617,RUGINOASA,98774,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:40:57",992,979,1,4,8,476,464,0,4,8,410,66,1100,624,25,115,16,150,53,3,1,0,11,10,12,14
24,IAŞI,"ŞCOALA GIMNAZIALĂ RUGINOASA",614,RUGINOASA,98774,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:45:31",693,681,0,5,7,362,350,0,5,7,328,34,700,338,18,134,5,134,14,7,0,0,3,4,2,7
24,IAŞI,"ŞCOALA GIMNAZIALĂ RUGINOASA",613,RUGINOASA,98774,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:52:40",857,854,0,1,2,480,477,0,1,2,440,40,900,420,21,181,11,180,21,5,2,0,4,5,4,6
24,IAŞI,"ŞCOALA GIMNAZIALĂ RUNCU",700,ŢIBANA,99673,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:59:10",425,420,0,3,2,216,211,0,3,2,189,27,500,284,10,98,7,41,21,2,1,0,3,4,0,2
24,IAŞI,"ȘCOALA GIMNAZIALĂ - SAT SÎRCA",328,BĂLŢAŢI,95792,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:39:37",905,877,0,9,19,514,486,0,9,19,465,49,1002,488,5,213,6,176,32,1,0,0,5,8,2,17
24,IAŞI,"SCOALA GIMNAZIALA SATU NOU",634,"SCHITU DUCA",98827,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:37:42",432,426,1,5,0,224,219,0,5,0,192,6,400,176,2,94,4,37,38,2,0,0,1,4,0,10
24,IAŞI,"ȘCOALA GIMNAZIALĂ - SAT VALEA OILOR",329,BĂLŢAŢI,95792,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:51:21",576,538,15,8,15,347,309,15,8,15,278,45,600,259,28,95,2,142,4,0,0,0,1,4,0,2
24,IAŞI,"SCOALA GIMNAZIALA SCHEIA",312,"ALEXANDRU I. CUZA",95612,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:22:40",1064,1056,0,3,5,511,503,0,3,5,462,49,1200,689,26,261,5,117,29,7,0,0,0,7,0,10
24,IAŞI,"SCOALA GIMNAZIALA SIPOTE",668,ŞIPOTE,99370,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:45:01",694,690,0,4,0,316,312,0,4,0,273,43,800,484,4,84,2,106,37,7,2,0,11,5,10,5
24,IAŞI,"SCOALA GIMNAZIALA SLOBOZIA",423,DELENI,96815,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:41:03",948,943,1,4,0,308,304,0,4,0,266,42,1000,692,7,191,3,33,9,4,1,0,3,6,0,9
24,IAŞI,"ŞCOALA GIMNAZIALĂ SLOBOZIA DEAL",755,VOINEŞTI,100219,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:18:34",838,829,0,9,0,413,404,0,9,0,325,83,901,493,11,148,2,136,18,0,0,0,2,6,1,1
24,IAŞI,"ŞCOALA GIMNAZIALĂ SLOBOZIA DEAL",756,VOINEŞTI,100219,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:03:44",810,805,0,5,0,353,348,0,5,0,261,92,900,547,5,80,3,128,29,0,0,0,7,7,1,1
24,IAŞI,"SCOALA GIMNAZIALA SOCI",546,MIROSLOVEŞTI,98051,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:41:02",1073,1045,0,6,22,665,637,0,6,22,611,54,1099,434,35,249,5,245,4,7,0,0,43,10,2,11
24,IAŞI,"SCOALA GIMNAZIALA SPINENI",316,ANDRIEŞENI,95667,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:14:19",797,787,0,2,8,384,374,0,2,8,338,46,900,516,32,100,30,53,66,5,0,1,11,4,0,36
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ŞTEFAN BÂRSĂNESCU”",21,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:42:18",821,808,2,11,0,229,218,0,11,0,223,6,900,671,8,76,3,45,10,3,2,4,9,4,2,57
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ŞTEFAN BÂRSĂNESCU”",23,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:53:07",1250,1245,0,5,0,140,135,0,5,0,135,5,1400,1260,5,47,2,32,8,0,1,3,8,0,1,28
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ŞTEFAN BÂRSĂNESCU”",22,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:01:25",974,959,4,11,0,305,294,0,11,0,297,8,1100,795,8,94,4,47,24,4,7,2,16,1,3,87
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ŞTEFAN BÂRSĂNESCU”",20,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:45:15",1108,1093,8,7,0,361,354,0,7,0,350,11,1200,839,10,91,9,48,31,5,1,8,10,3,8,126
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ŞTEFAN BÂRSĂNESCU”",19,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:06:12",1228,1212,1,15,0,460,445,0,15,0,450,10,1400,940,18,121,4,57,31,4,9,6,14,6,4,176
24,IAŞI,"ŞCOALA GIMNAZIALA STORNEŞTI",646,SINEŞTI,99058,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:26:50",386,366,0,6,14,386,366,0,6,14,324,62,900,514,4,248,0,27,17,0,9,0,2,3,8,6
24,IAŞI,"SCOALA GIMNAZIALA STRUNGA",656,STRUNGA,99209,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:39:54",490,484,0,2,4,250,244,0,2,4,223,27,500,250,5,100,3,79,22,1,0,0,5,5,2,1
24,IAŞI,"ȘCOALA GIMNAZIALĂ TANSA",672,TANSA,99441,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:26:34",1632,1551,3,18,60,672,593,1,18,60,579,93,1700,1028,15,288,5,178,58,8,1,0,5,11,1,9
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”TITU MAIORESCU”",235,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:48:47",782,772,0,10,0,225,215,0,10,0,220,5,900,675,6,55,6,40,13,4,1,15,8,2,0,70
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”TITU MAIORESCU”",237,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:43:04",1256,1246,2,8,0,270,262,0,8,0,258,6,1400,1136,8,86,1,43,6,7,0,5,12,2,5,83
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”TITU MAIORESCU”",236,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:32:50",780,772,1,7,0,236,229,0,7,0,228,8,900,664,4,85,3,34,15,5,1,4,9,1,2,65
24,IAŞI,"SCOALA GIMNAZIALA TOPILE",733,"VALEA SEACĂ",99968,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:06:33",1875,1848,1,3,23,995,969,0,3,23,884,111,2000,1005,411,119,15,134,122,16,1,0,11,9,4,42
24,IAŞI,"SCOALA GIMNAZIALĂ ȚUȚORA",718,ŢUŢORA,99922,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:45:38",996,967,1,2,26,516,488,0,2,26,435,81,1000,484,17,66,3,173,14,9,1,2,114,5,5,26
24,IAŞI,"ȘCOALA GIMNAZIALĂ UDA - CORP A",675,TĂTĂRUŞI,99478,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 19:44:33",1272,1247,0,0,25,543,521,0,0,22,470,73,1400,857,16,49,6,349,16,13,1,0,8,7,2,3
24,IAŞI,"SCOALA GIMNAZIALA URSITA",531,MIRONEASA,97875,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:05:46",493,488,0,4,1,287,282,0,4,1,267,20,600,313,3,191,3,24,39,2,0,1,1,2,0,1
24,IAŞI,"SCOALA GIMNAZIALA URSOAIA",610,ROMÂNEŞTI,98738,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:07:42",358,344,0,2,12,199,185,0,2,12,182,17,399,200,10,92,3,58,12,0,0,0,3,0,0,4
24,IAŞI,"SCOALA GIMNAZIALA VALEA SEACA",731,"VALEA SEACĂ",99968,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:15:22",1652,1645,0,7,0,805,798,0,7,0,716,82,1800,1002,103,214,12,110,64,33,2,1,10,8,0,159
24,IAŞI,"ŞCOALA GIMNAZIALA VASILE ALECSANDRI MIRCESTI",525,MIRCEŞTI,97811,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:03:14",1266,1260,0,6,0,569,563,0,6,0,512,57,1400,831,15,179,14,75,20,14,1,1,29,6,4,154
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VASILE CONTA”",247,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:58:43",1388,1377,0,11,0,431,420,0,11,0,423,8,1500,1069,11,113,9,67,25,12,6,7,27,6,5,135
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VASILE CONTA”",249,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:31:06",1476,1471,0,5,0,476,471,0,5,0,451,25,1600,1124,10,137,6,82,24,5,1,14,31,1,3,137
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VASILE CONTA”",246,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:58:01",1365,1350,3,12,0,442,430,0,12,0,434,8,1500,1058,15,153,9,81,13,0,0,9,17,5,11,121
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VASILE CONTA”",248,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:15:51",397,389,0,8,0,397,389,0,8,0,388,9,1600,1203,19,115,5,56,20,7,0,11,20,3,5,127
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VERONICA MICLE”",196,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:50:59",1696,1638,6,9,43,679,628,0,9,42,670,9,1800,1121,41,200,25,77,40,8,7,14,32,8,12,206
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VERONICA MICLE”",194,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:02:46",1599,1590,2,5,2,615,608,0,5,2,597,18,1800,1185,31,179,34,65,38,14,1,17,20,5,6,187
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VERONICA MICLE”",193,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:10:48",1913,1888,11,14,0,712,698,0,14,0,702,10,2100,1388,18,217,2,49,27,11,3,13,19,1,7,335
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VERONICA MICLE”",195,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:18:51",1770,1709,8,12,41,664,611,0,12,41,645,8,1900,1247,15,211,19,81,31,19,1,9,23,2,9,225
24,IAŞI,"SCOALA GIMNAZIALA VERSENI",547,MIROSLOVEŞTI,98051,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:05:20",959,929,1,14,15,555,525,1,14,15,494,61,1100,544,3,184,4,235,4,7,1,0,48,6,0,2
24,IAŞI,"SCOALA GIMNAZIALA VINATORI",585,POPRICANI,98505,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:51:07",840,828,0,3,9,413,401,0,3,9,384,29,900,487,15,210,9,63,20,14,0,4,3,3,2,41
24,IAŞI,"SCOALA GIMNAZIALA VINATORI",584,POPRICANI,98505,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:03:15",1290,1270,1,2,17,686,667,0,2,17,633,53,1400,714,21,272,9,115,27,14,2,3,8,7,4,151
24,IAŞI,"SCOALA GIMNAZIALA ZMEU",523,LUNGANI,97722,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:39:15",1413,1383,0,17,13,898,868,0,17,13,756,142,1500,602,8,113,6,589,13,2,1,0,4,20,0,0
24,IAŞI,"SCOALA GISTESTI",279,"MUNICIPIUL PAŞCANI",95391,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:25:33",1068,1057,0,11,0,429,418,0,11,0,399,30,1057,628,30,154,11,161,5,4,0,0,19,4,1,10
24,IAŞI,"ȘCOALA GROPNIŢA",466,GROPNIŢA,97321,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:38:35",348,339,0,4,5,205,196,0,4,5,187,18,400,195,6,124,2,27,11,3,0,0,5,1,1,7
24,IAŞI,"ŞCOALA HĂBĂŞEŞTI",659,STRUNGA,99209,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:05:28",330,316,1,4,9,161,148,0,4,9,144,17,408,246,5,52,3,58,19,0,0,0,0,7,0,0
24,IAŞI,"ŞCOALA HĂRMĂNEŞTII NOI",479,HĂRMĂNEŞTI,100326,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:54:59",723,713,0,6,4,383,373,0,6,4,346,37,800,417,22,246,2,41,26,1,0,0,1,3,2,2
24,IAŞI,"ŞCOALA HENCI",298,"ORAŞ PODU ILOAIEI",98373,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:59:39",477,466,0,6,5,227,216,0,6,5,206,21,500,273,3,132,3,38,5,6,0,5,1,5,1,7
24,IAŞI,"SCOALA HODORA",396,COTNARI,96478,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:53:28",1295,1292,0,3,0,582,579,0,3,0,482,100,1400,818,14,223,6,162,24,5,0,0,5,5,3,35
24,IAŞI,"SCOALA HOLBOCA",485,HOLBOCA,95159,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:48:01",1551,1538,5,7,1,771,763,0,7,1,724,47,1700,929,63,462,3,76,23,17,3,6,10,1,2,58
24,IAŞI,"SCOALA HOLBOCA",486,HOLBOCA,95159,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:46:16",1542,1528,0,12,2,794,780,0,12,2,747,47,1600,806,57,449,10,113,11,18,0,11,13,5,4,56
24,IAŞI,"ŞCOALA HOLM",299,"ORAŞ PODU ILOAIEI",98373,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:30:40",254,247,0,6,1,131,124,0,6,1,119,12,300,169,2,83,3,11,12,1,0,0,3,0,0,4
24,IAŞI,"ŞCOALA HOMIŢA",408,CRISTEŞTI,96637,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:48:26",291,283,0,8,0,161,153,0,8,0,147,14,303,141,21,56,1,58,3,2,0,0,0,3,0,3
24,IAŞI,"SCOALA HORODISTEA",397,COTNARI,96478,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:42:58",465,458,0,7,0,216,209,0,7,0,180,36,500,284,8,65,0,63,21,2,3,1,3,3,2,9
24,IAŞI,"ŞCOALA ICUŞENI",744,VICTORIA,100004,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:58:14",401,385,0,7,9,211,195,0,7,9,167,28,400,205,3,108,0,35,11,2,0,0,2,4,1,1
24,IAŞI,"ŞCOALA ICUȘENI",745,VICTORIA,100004,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:54:14",441,421,0,5,15,228,208,0,5,15,194,34,500,272,10,95,1,48,28,5,0,0,0,1,2,4
24,IAŞI,"SCOALA ION CREANGA",258,"MUNICIPIUL PAŞCANI",95391,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:55:47",1344,1333,1,10,0,538,528,0,10,0,501,37,1500,962,39,206,15,102,50,13,1,2,12,5,2,54
24,IAŞI,"SCOALA IZVOARELE",596,RĂCHITENI,100335,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:02:31",1178,1155,0,10,13,543,521,0,10,12,478,65,1300,757,7,113,7,271,37,15,1,0,0,11,4,12
24,IAŞI,"ŞCOALA LITENI",342,BELCEŞTI,95872,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:10:24",1095,1084,0,7,4,532,521,0,7,4,417,115,1200,668,39,124,8,206,14,3,0,0,4,11,0,8
24,IAŞI,"SCOALA LUNCA",282,"MUNICIPIUL PAŞCANI",95391,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:08:40",1058,1040,0,7,11,566,548,0,7,11,518,46,1200,636,19,78,3,370,13,9,0,0,6,8,2,10
24,IAŞI,"SCOALA LUNCA",281,"MUNICIPIUL PAŞCANI",95391,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:46:52",1111,1101,0,5,5,519,509,0,5,5,461,58,1200,681,16,68,1,343,7,4,1,0,3,4,1,13
24,IAŞI,"SCOALA LUPARIA",401,COTNARI,96478,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:50:29",282,276,0,6,0,136,130,0,6,0,123,13,300,164,10,38,2,50,6,5,0,2,1,1,0,8
24,IAŞI,"ŞCOALA MUNTENI",340,BELCEŞTI,95872,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:55:04",825,824,0,1,0,348,347,0,1,0,288,60,900,552,18,124,5,92,16,3,2,0,3,2,2,21
24,IAŞI,"SCOALA NOUA RACHITENI",595,RĂCHITENI,100335,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:26:10",1586,1552,0,2,32,740,706,0,2,32,686,54,1600,860,15,477,4,104,40,7,0,0,0,5,0,34
24,IAŞI,"SCOALA NR. 2 SPINOASA",442,ERBICENI,97009,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:24:52",248,245,0,3,0,123,120,0,3,0,106,17,300,177,3,44,1,34,7,2,0,6,4,1,2,2
24,IAŞI,"SCOALA NR. 2 SPRANCEANA",443,ERBICENI,97009,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:05:04",321,314,1,6,0,144,137,1,6,0,126,18,400,256,6,42,2,57,6,1,1,4,2,0,0,5
24,IAŞI,"SCOALA NR.3 IORDACHI CANTACUZINO",260,"MUNICIPIUL PAŞCANI",95391,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:36:22",1460,1452,0,6,2,542,534,0,6,2,525,17,1600,1058,39,229,12,137,28,5,0,5,15,4,4,47
24,IAŞI,"SCOALA NR.3 IORDACHI CANTACUZINO",261,"MUNICIPIUL PAŞCANI",95391,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:19:12",1206,1199,1,5,1,431,424,1,5,1,415,16,1300,869,37,179,9,104,19,9,0,1,12,2,3,40
24,IAŞI,"ŞCOALA OSOI",381,COMARNA,96370,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:42:22",1573,1552,0,9,12,752,731,0,9,12,695,57,1700,948,31,272,9,166,82,12,2,2,14,7,3,95
24,IAŞI,"ŞCOALA PIETRIŞ",430,DOLHEŞTI,96904,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:18:35",807,786,0,4,17,445,424,0,4,17,383,62,900,455,7,135,7,180,13,2,0,1,2,5,0,31
24,IAŞI,"SCOALA PODOLENII DE JOS",404,COZMEŞTI,96593,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:53:05",264,260,0,4,0,145,141,0,4,0,130,15,300,155,0,51,2,34,26,2,2,0,7,2,0,4
