precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANTA ELECTORALA PSD+ALDE DOLJ-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL VERDE-voturi","PARTIDUL ALTERNATIVA PENTRU DEMNITATE NATIONALĂ-voturi","ALIANȚA USR PLUS-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi"
17,DOLJ,"LICEUL TEHNOLOGIC AUTO",163,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:11:29",1578,1561,2,15,0,563,548,0,15,0,543,19,1800,1238,23,12,160,147,73,7,5,107,1,5,3
17,DOLJ,"LICEUL TEHNOLOGIC AUTO",164,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:02:37",1398,1379,7,12,0,488,476,0,12,0,478,10,1500,1012,21,9,146,128,45,6,7,111,1,3,1
17,DOLJ,"LICEUL TEHNOLOGIC C.N. PLOPSOR",440,PLENIŢA,73709,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:40:38",1080,1027,0,33,20,654,601,0,33,20,538,116,1200,546,53,44,122,140,24,91,4,50,4,6,0
17,DOLJ,"LICEUL TEHNOLOGIC ”CONSTANTIN IANCULESCU”",293,CÂRCEA,74859,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:45:52",942,871,9,45,17,578,515,1,45,17,549,29,1100,522,26,16,173,234,21,5,1,65,6,0,2
17,DOLJ,"LICEUL TEHNOLOGIC DE TRANSPORTURI AUTO",38,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:46:45",1775,1763,0,12,0,628,616,0,12,0,600,28,2000,1372,34,21,147,187,127,7,3,51,14,6,3
17,DOLJ,"LICEUL TEHNOLOGIC DE TRANSPORTURI AUTO",35,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:43:12",1853,1839,1,10,3,599,586,0,10,3,550,36,2100,1514,26,26,128,167,94,6,4,65,13,17,4
17,DOLJ,"LICEUL TEHNOLOGIC DE TRANSPORTURI AUTO",36,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:35:27",1836,1822,3,10,1,574,563,0,10,1,533,41,2100,1526,34,21,117,189,77,6,2,67,9,9,2
17,DOLJ,"LICEUL TEHNOLOGIC DE TRANSPORTURI AUTO",37,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:58:04",1599,1586,3,10,0,498,487,1,10,0,436,46,1800,1313,25,18,130,131,61,5,5,38,10,9,4
17,DOLJ,"LICEUL TEHNOLOGIC DE TRANSPORTURI AUTO, (FOSTA ȘCOALĂ CU CLASELE I-VIII NR.25 FĂCĂI)",39,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:42:29",1215,1197,1,11,6,372,355,0,11,6,345,27,1400,1028,25,18,109,84,70,3,2,19,4,9,2
17,DOLJ,"LICEUL TEHNOLOGIC DIMITRIE FILIŞANU",214,"ORAŞ FILIAŞI",70414,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:02:58",1575,1558,0,14,3,787,770,0,14,3,670,117,1800,1013,33,26,76,453,25,8,3,18,22,2,4
17,DOLJ,"LICEUL TEHNOLOGIC ”GEORGE BIBESCU”",99,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:03:14",1275,1263,0,12,0,403,391,0,12,0,386,17,1300,897,20,10,90,144,49,2,2,61,2,4,2
17,DOLJ,"LICEUL TEHNOLOGIC ”GEORGE BIBESCU”",100,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:10:04",1173,1156,0,17,0,359,342,0,17,0,351,8,1200,841,35,13,77,109,58,5,3,46,3,2,0
17,DOLJ,"LICEUL TEHNOLOGIC HORIA VINTILĂ",221,"ORAŞ ŞEGARCEA",70502,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:32:42",1661,1630,0,23,8,1035,1004,0,23,8,954,81,1800,765,132,10,271,495,5,7,10,10,10,4,0
17,DOLJ,"LICEUL TEHNOLOGIC ”ING. IONETE AURELIAN”",395,"MALU MARE",73068,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:39:25",1023,948,1,53,21,648,574,0,53,21,569,79,1200,552,29,12,235,204,14,5,9,43,12,3,3
17,DOLJ,"LICEUL TEHNOLOGIC ŞTEFAN ANGHEL",185,"MUNICIPIUL BĂILEŞTI",70316,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:54:09",634,626,0,8,0,244,236,0,8,0,238,6,700,456,9,28,91,60,4,2,0,36,2,4,2
17,DOLJ,"LICEUL TEHNOLOGIC TRANSPORTURI CĂI FERATE",124,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:36:19",1029,1004,0,14,11,435,410,0,14,11,428,7,1100,665,35,5,128,126,31,6,1,90,1,2,3
17,DOLJ,"LICEUL TEHNOLOGIC TRANSPORTURI CĂI FERATE",123,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:47:51",919,895,10,14,0,309,295,0,14,0,306,3,900,591,17,14,111,74,17,4,2,62,3,1,1
17,DOLJ,"LICEUL TEHNOLOGIC UCECOM „SPIRU HARET”",23,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:20:32",1595,1582,1,11,1,623,611,0,11,1,600,23,1900,1277,27,23,158,188,81,8,0,103,5,4,3
17,DOLJ,"LICEUL TEORETIC BECHET",200,"ORAŞ BECHET",70879,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 17:21:57",1395,1342,0,26,27,734,681,0,26,27,643,91,1500,766,9,29,202,305,79,0,1,9,9,0,0
17,DOLJ,"LICEUL TEORETIC CONSTANTIN BRANCOVEANU",207,"ORAŞ DĂBULENI",72007,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:47:38",1145,1122,1,5,17,669,647,0,5,17,611,58,1300,631,50,37,180,285,17,2,1,23,9,7,0
17,DOLJ,"LICEUL TEORETIC CONSTANTIN BRANCOVEANU (FOSTA SCOALA NR. 3, INTRARE ELEVI)",208,"ORAŞ DĂBULENI",72007,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:25:01",1312,1292,0,8,12,795,775,0,8,12,730,65,1500,705,90,26,204,353,14,4,1,13,18,6,1
17,DOLJ,"LICEUL TEORETIC CONSTANTIN BRANCOVEANU (FOSTA SCOALA NR. 3, INTRARE PROFESORI)",209,"ORAŞ DĂBULENI",72007,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:36:22",1282,1248,0,8,26,761,727,0,8,26,691,70,1400,639,60,24,229,329,18,5,0,10,8,6,2
17,DOLJ,"LICEUL TEORETIC ”HENRI COANDĂ”",21,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:21:44",1406,1387,4,15,0,487,472,0,15,0,470,17,1600,1113,21,13,127,142,47,7,5,98,3,6,1
17,DOLJ,"LICEUL TEORETIC ”HENRI COANDĂ”",22,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:20:22",1502,1485,2,15,0,548,533,0,15,0,533,15,1700,1152,24,20,156,135,64,7,5,103,6,5,8
17,DOLJ,"LICEUL TEORETIC ”HENRI COANDĂ”",20,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:58:00",1573,1561,0,12,0,515,503,0,12,0,500,15,1800,1278,20,11,141,136,74,8,3,94,3,4,6
17,DOLJ,"LICEUL TEORETIC INDEPENDENTA",194,"MUNICIPIUL CALAFAT",70352,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 15:53:44",1807,1790,1,13,3,908,892,0,13,3,855,53,2000,1092,49,143,309,273,14,10,0,43,7,6,1
17,DOLJ,"LICEUL TEORETIC ”TRAIAN VUIA”",6,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 14:30:33",1239,1223,1,15,0,498,483,0,15,0,483,15,1300,802,21,8,161,136,36,3,2,105,4,5,2
17,DOLJ,"LICEUL TEORETIC ”TRAIAN VUIA”",7,"MUNICIPIUL CRAIOVA",69900,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:24:52",1041,1031,0,10,0,399,389,0,10,0,390,9,1100,701,25,12,98,125,44,3,2,72,5,0,4
17,DOLJ,"LICEUL TEORETIC ”TUDOR ARGHEZI”",154,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:58:21",1275,1264,2,9,0,457,448,0,9,0,442,15,1300,843,20,18,113,136,46,1,2,94,4,7,1
17,DOLJ,"LICEUL TEORETIC ”TUDOR ARGHEZI”",156,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:56:38",1343,1327,4,12,0,497,485,0,12,0,485,12,1500,1003,22,15,134,156,45,5,1,88,5,9,5
17,DOLJ,"LICEUL TEORETIC ”TUDOR ARGHEZI”",155,"MUNICIPIUL CRAIOVA",69900,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:04:17",1357,1342,2,13,0,501,488,0,13,0,490,11,1400,899,19,22,141,195,38,4,2,57,5,7,0
17,DOLJ,"LICEUL ”VOLTAIRE”",24,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:54:57",1821,1806,1,14,0,603,589,0,14,0,574,29,2000,1397,37,18,145,195,77,1,2,86,7,1,5
17,DOLJ,"LICEUL ”VOLTAIRE”",25,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:57:08",1643,1629,0,14,0,472,458,0,14,0,460,12,2000,1528,22,19,114,144,90,5,4,45,5,5,7
17,DOLJ,"LOCAL PRIMĂRIE",390,LIPOVU,72953,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:34:13",904,853,0,29,22,484,433,0,29,22,441,43,1000,516,74,10,150,178,22,4,0,0,3,0,0
17,DOLJ,"PRIMARIA CRAIOVA- DIRECŢIA DE ASISTENŢĂ ŞI PROTECŢIE SOCIALĂ",3,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 13:48:11",1349,1322,14,11,2,500,487,0,11,2,488,12,1403,900,16,13,150,123,66,3,3,97,7,7,3
17,DOLJ,"PRIMĂRIA MĂCEŞU DE JOS",399,"MĂCEŞU DE JOS",72980,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:29:52",873,775,0,83,15,661,563,0,83,15,602,59,900,239,49,20,146,367,6,7,1,0,5,1,0
17,DOLJ,"PRIMĂRIA MUNICIPIULUI CRAIOVA DIRECŢIA DE ASISTENŢĂ ŞI PROTECŢIE SOCIALĂ",167,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:32:54",1456,1440,7,9,0,528,517,2,9,0,509,19,1500,972,17,15,136,142,69,9,4,94,11,4,8
17,DOLJ,"PRIMĂRIA MUNICIPIULUI CRAIOVA-DIRECŢIA DE ASISTENŢĂ ŞI PROTECŢIE SOCIALĂ",168,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:23:51",1407,1391,3,13,0,528,515,0,13,0,501,27,1500,972,37,30,129,150,75,8,4,55,6,4,3
17,DOLJ,"PRIMĂRIA MUNICIPIULUI CRAIOVA, (FOSTA ŞCOALA CU CLASELE I-VIII NR.35 „I.D. SÎRBU”)",150,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:09:37",1044,1036,0,8,0,387,379,0,8,0,377,10,1100,713,24,22,100,107,48,3,7,63,0,3,0
17,DOLJ,"PRIMĂRIA MUNICIPIULUI CRAIOVA, (FOSTA ŞCOALA CU CLASELE I-VIII NR.35 „I.D. SÎRBU”)",151,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:01:40",1214,1202,0,12,0,469,457,0,12,0,462,7,1300,831,27,10,142,153,51,2,3,68,2,2,2
17,DOLJ,"PRIMĂRIA MUNICIPIULUI CRAIOVA, (FOSTA ŞCOALA CU CLASELE I-VIII NR.35 „I.D. SÎRBU”)”",149,"MUNICIPIUL CRAIOVA",69900,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:58:43",1066,1051,2,13,0,395,382,0,13,0,385,10,1200,805,18,13,108,128,37,3,2,60,2,10,4
17,DOLJ,"PRIMĂRIA ORAŞULUI FILIAŞI",215,"ORAŞ FILIAŞI",70414,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:08:37",1704,1681,2,12,9,822,801,0,12,9,781,41,1900,1078,41,34,133,493,20,4,6,32,9,4,5
17,DOLJ,"PRIMĂRIA PODARI",447,PODARI,70110,2,PROV,PRCNCT,CJ,CJ_SV,"2020-10-01 19:29:06",1404,1394,0,8,2,780,770,0,8,2,747,31,1500,722,70,18,152,380,34,2,3,52,13,21,2
17,DOLJ,"PRIMARIA VECHE",364,GIUBEGA,72506,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 14:04:08",907,843,2,53,9,626,564,0,53,9,542,84,900,274,25,14,232,219,29,5,1,10,4,2,1
17,DOLJ,"PUNCT INFORMARE, PRIMĂRIA BULZEŞTI",277,BULZEŞTI,71340,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:25:59",511,458,0,16,37,342,289,0,16,37,303,39,600,258,9,14,224,45,3,1,1,1,4,0,1
17,DOLJ,"PUNCTUL TERMIC NR.1 LĂPUȘ (LÂNGĂ BL.23 - BLD. DECEBAL NR.66B)",165,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:16:40",1194,1180,2,12,0,456,444,0,12,0,437,19,1300,844,32,15,105,133,57,6,4,73,6,4,2
17,DOLJ,"PUNCTUL TERMIC NR.2 LĂPUȘ (LÂNGĂ BL. 59 - BLD. DECEBAL NR.55B)",166,"MUNICIPIUL CRAIOVA",69900,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 18:49:37",1540,1525,0,14,1,648,633,0,14,1,620,28,1600,920,42,22,166,190,86,3,1,98,4,7,1
17,DOLJ,"RAT S.R.L.",74,"MUNICIPIUL CRAIOVA",69900,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:15:43",1645,1631,3,11,0,507,496,0,11,0,488,19,1800,1293,33,16,130,145,66,5,4,73,3,8,5
17,DOLJ,"SALA DE SEDINȚĂ A CONSILIULUI LOCAL",516,"VALEA STANCIULUI",74581,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 13:54:05",1188,1164,0,24,0,766,742,0,24,0,648,118,1300,534,94,16,276,238,3,6,3,1,10,1,0
17,DOLJ,"SALA DE SEDINȚE A CONSILIULUI LOCAL BRALOȘTIȚA",253,BRALOŞTIŢA,71126,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 14:48:36",625,616,0,6,3,399,390,0,6,3,336,63,701,302,35,12,132,132,3,4,3,6,3,4,2
17,DOLJ,"SALA DE SPORT",463,RAST,73905,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:50:43",1211,1203,1,7,0,684,677,0,7,0,575,109,1400,716,15,29,252,181,2,5,0,74,8,5,4
17,DOLJ,"SC. GENERALA NR. 1 CALAFAT",193,"MUNICIPIUL CALAFAT",70352,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:12:21",1508,1475,5,9,19,744,715,1,9,19,714,30,1700,956,29,102,265,248,9,8,2,31,6,11,3
17,DOLJ,"SC. GENERALA NR. 2 CALAFAT",196,"MUNICIPIUL CALAFAT",70352,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:18:28",1805,1789,1,15,0,765,750,0,15,0,703,62,2000,1235,34,146,231,232,13,9,2,29,3,4,0
17,DOLJ,"SC.GENERALA NR. 2 CALAFAT",197,"MUNICIPIUL CALAFAT",70352,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:42:01",1613,1601,1,9,2,688,677,0,9,2,650,38,1800,1112,27,111,254,198,15,7,0,27,5,6,0
17,DOLJ,"ŞC.GIMNAZIALĂ PREDEŞTI",458,PREDEŞTI,73772,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:33:20",1775,1657,0,118,0,1146,1028,0,118,0,1083,63,2000,854,30,15,755,231,23,1,1,14,7,5,1
17,DOLJ,"ȘCOALA BĂRBOI",377,GRECEŞTI,72819,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:25:11",305,271,0,12,22,210,176,0,12,22,179,31,400,190,27,33,48,63,0,2,1,1,3,0,1
17,DOLJ,"ŞCOALA BÎLTA",217,"ORAŞ FILIAŞI",70414,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:28:58",916,906,0,6,4,557,547,0,6,4,476,81,1100,543,17,22,83,309,5,4,0,20,9,5,2
17,DOLJ,"ŞCOALA BREASTA",268,BREASTA,71260,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:13:18",994,943,0,47,4,658,607,0,47,4,624,34,1000,342,13,9,283,258,10,8,2,15,17,9,0
17,DOLJ,"ŞCOALA BREASTA",267,BREASTA,71260,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 11:35:52",1236,1199,0,35,2,739,702,0,35,2,672,67,1300,561,28,13,348,242,8,5,0,13,10,4,1
17,DOLJ,"ȘCOALA BUSU",379,GRECEŞTI,72819,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:18:39",539,492,0,12,35,417,370,0,12,35,366,51,600,183,14,15,104,218,0,1,0,4,9,1,0
17,DOLJ,"ȘCOALA CĂCIULĂTEȘTI",336,DOBREŞTI,72098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:41:08",409,397,0,7,5,234,222,0,7,5,209,25,500,266,96,4,39,63,0,0,1,0,4,1,1
17,DOLJ,"SCOALA CLASELE I-IV",384,IZVOARE,72882,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:43:57",293,255,0,27,11,207,169,0,27,11,188,19,400,193,3,2,82,93,1,1,0,0,1,5,0
17,DOLJ,"SCOALA CLASELE I-IV MAGLAVIT",393,MAGLAVIT,73031,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:19:43",1081,1026,2,33,20,601,549,0,33,19,515,84,1200,601,18,68,231,163,5,19,0,4,4,3,0
17,DOLJ,"ȘCOALA CLASELE I-IV ȚĂRȚĂL",507,TESLUI,74411,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:10:10",292,278,0,14,0,205,191,0,14,0,191,14,400,195,9,3,40,117,2,2,2,1,14,1,0
17,DOLJ,"SCOALA CLS I-IV MOGOSESTI SALA",374,GOIEŞTI,72677,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 17:21:15",524,506,0,12,6,355,337,0,12,6,315,40,600,245,9,14,106,131,27,3,2,14,6,1,2
17,DOLJ,"SCOALA CU CALSELE I-VIII LOCAL B POIANA",441,PLENIŢA,73709,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:15:08",994,946,0,21,27,606,558,0,21,27,476,130,1000,394,88,46,111,113,24,34,9,33,8,8,2
17,DOLJ,"SCOALA CU CLASELE I-IV",520,"VALEA STANCIULUI",74581,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 14:19:29",587,555,0,32,0,385,353,0,32,0,289,96,600,215,23,20,80,137,4,6,1,6,5,5,2
17,DOLJ,"ŞCOALA CU CLASELE I-IV",369,GOGOŞU,72604,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:22:59",193,138,0,52,3,166,111,0,52,3,148,18,201,35,20,2,76,45,1,0,1,0,2,1,0
17,DOLJ,"ŞCOALA CU CLASELE I-IV",370,GOGOŞU,72604,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:19:06",183,140,0,39,4,154,111,0,39,4,148,6,300,146,20,0,110,17,1,0,0,0,0,0,0
17,DOLJ,"ȘCOALA CU CLASELE I-IV",321,"COŢOFENII DIN FAŢĂ",74875,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 15:14:53",268,259,0,7,2,202,193,0,7,2,193,9,300,98,9,9,59,98,6,1,1,4,2,1,3
17,DOLJ,"SCOALA CU CLASELE I-IV BAŞCOV",491,SOPOT,74242,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:12:06",296,287,0,5,4,201,192,0,5,4,172,29,400,199,7,29,96,21,3,0,0,3,3,1,9
17,DOLJ,"SCOALA CU CLASELE I-IV BOOVENI",345,DRĂNIC,72221,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:42:36",299,290,0,6,3,250,241,0,6,3,223,27,400,150,21,4,43,146,3,2,1,0,3,0,0
17,DOLJ,"ŞCOALA CU CLASELE I-IV BUCOVICIOR",526,VELA,74616,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:41:45",351,313,0,25,13,236,198,0,25,13,181,55,400,164,22,8,23,106,2,1,1,10,6,2,0
17,DOLJ,"ŞCOALA CU CLASELE I-IV CĂCIULATU",503,TERPEZIŢA,74359,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:16:06",302,245,0,41,16,285,228,0,41,16,206,79,400,115,10,28,71,88,2,0,0,2,5,0,0
17,DOLJ,"ȘCOALA CU CLASELE I-IV CIOROIU NOU",310,CIOROIAŞI,71812,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:48:41",440,391,0,37,12,310,261,0,37,12,263,47,500,190,10,21,82,134,2,2,2,2,7,0,1
17,DOLJ,"SCOALA CU CLASELE I-IV CIUTURA",524,"VÂRVORU DE JOS",74750,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:55:24",572,531,1,7,33,299,259,0,7,33,261,38,700,401,41,29,58,122,0,1,1,2,3,4,0
17,DOLJ,"SCOALA CU CLASELEI-IV DIN SATUL CASTRELE TRAIANE",443,PLENIŢA,73709,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:17:13",695,640,0,18,37,412,357,0,18,37,347,65,800,388,59,20,104,90,10,32,7,15,2,5,3
17,DOLJ,"SCOALA CU CLASELE I-IV FOISOR",346,DRĂNIC,72221,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:31:24",200,193,0,4,3,142,135,0,4,3,118,24,300,158,52,0,23,43,0,0,0,0,0,0,0
17,DOLJ,"ŞCOALA CU CLASELE I-IV LAZU",504,TERPEZIŢA,74359,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:47:12",310,242,0,51,17,243,175,0,51,17,212,31,300,57,23,52,63,65,1,0,0,3,2,3,0
17,DOLJ,"ȘCOALA CU CLASELE I-IV MOSNA",252,BRABOVA,70986,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:14:20",140,124,0,16,0,109,93,0,16,0,95,14,200,91,17,5,27,43,0,1,1,1,0,0,0
17,DOLJ,"SCOALA CU CLASELE I-IV PIETROAIA",492,SOPOT,74242,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:59:36",357,351,0,3,3,230,224,0,3,3,199,31,400,170,11,7,109,24,3,1,1,18,0,4,21
17,DOLJ,"SCOALA CU CLASELE I-IV SOPOT",488,SOPOT,74242,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:36:48",421,389,0,20,12,266,234,0,20,12,241,25,500,234,32,6,185,12,0,1,0,3,1,0,1
17,DOLJ,"ŞCOALA CU CLASELE I-IV STIUBEI",527,VELA,74616,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:54:57",92,68,0,14,10,69,45,0,14,10,55,14,200,131,1,2,0,44,1,0,1,6,0,0,0
17,DOLJ,"ŞCOALA CU CLASELE I-IV SUHARU",529,VELA,74616,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:05:25",250,204,0,34,12,184,138,0,34,12,165,19,300,116,2,3,46,105,0,0,1,4,2,2,0
17,DOLJ,"ŞCOALA CU CLASELE I-IV VELEŞTI",421,MURGAŞI,73371,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:48:05",423,393,0,17,13,290,260,0,17,13,258,32,500,210,9,2,51,184,1,0,0,1,7,3,0
17,DOLJ,"ŞCOALA CU CLASELE I-IV VÎRVOR",522,"VÂRVORU DE JOS",74750,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:08:13",533,518,0,1,14,290,275,0,1,14,250,40,600,310,16,42,62,108,6,2,1,3,4,3,3
17,DOLJ,"SCOALA CU CLASELE I-VIII",517,"VALEA STANCIULUI",74581,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 14:04:22",1342,1322,0,20,0,765,745,0,20,0,648,117,1400,635,36,25,212,345,0,6,0,7,8,9,0
17,DOLJ,"SCOALA CU CLASELE I-VIII",222,"ORAŞ ŞEGARCEA",70502,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 18:46:50",1490,1467,8,13,2,645,630,0,13,2,508,137,1600,955,69,7,194,219,4,0,0,3,8,2,2
17,DOLJ,"SCOALA CU CLASELE I-VIII BELOŢ",489,SOPOT,74242,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:38:43",292,260,0,17,15,197,165,0,17,15,184,13,300,103,40,2,120,18,1,0,0,1,1,0,1
17,DOLJ,"ȘCOALA CU CLASELE I-VIII CIOROIAȘI",309,CIOROIAŞI,71812,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:42:04",884,781,1,83,19,671,569,0,83,19,580,91,899,228,26,46,193,288,3,2,2,5,7,3,5
17,DOLJ,"ŞCOALA CU CLASELE I-VIII COȚOFENII DIN FAŢĂ",320,"COŢOFENII DIN FAŢĂ",74875,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 15:12:01",1333,1324,0,5,4,801,792,0,5,4,672,129,1500,699,38,60,199,270,45,2,2,19,11,25,1
17,DOLJ,"ŞCOALA CU CLASELE I-VIII GUBAUCEA",528,VELA,74616,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:27:29",526,496,0,12,18,338,308,0,12,18,280,58,600,262,0,10,31,208,2,1,8,7,12,1,0
17,DOLJ,"SCOALA CU CLASELE I-VIII MAGLAVIT",392,MAGLAVIT,73031,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:04:10",1883,1812,1,48,22,1099,1028,1,48,22,829,184,1900,887,31,87,393,278,9,17,1,0,12,1,0
