precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","ALIANȚA PNL USR PLUS-voturi","PARTIDUL PRAHOVA IN ACȚIUNE-voturi","ALIANȚA PENTRU PRAHOVA-voturi"
31,PRAHOVA,"SCOALA GIMNAZIALA GORNET",436,GORNET,133562,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:32:27",992,969,0,13,10,684,661,0,13,10,589,95,1000,316,42,39,193,15,300
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”GRIGORE MOISIL”",144,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:57:32",1126,1113,3,9,1,342,332,0,9,1,336,6,1200,858,18,18,213,26,61
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”GRIGORE MOISIL”",143,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:41:37",1065,1055,1,9,0,338,329,0,9,0,325,13,1200,862,15,24,195,23,68
31,PRAHOVA,"SCOALA GIMNAZIALA GURA VITIOAREI",445,"GURA VITIOAREI",131835,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:00:12",1667,1661,0,3,3,1033,1027,0,3,3,931,102,2000,967,69,49,421,40,352
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”HENRI MATHIAS BERTHELOT”",140,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:34:40",853,844,0,8,1,301,292,0,8,1,287,14,900,599,13,20,156,26,72
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”HENRI MATHIAS BERTHELOT”",142,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:54:20",1211,1199,11,1,0,435,434,0,1,0,418,17,1300,865,20,23,264,30,81
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”HENRI MATHIAS BERTHELOT”",141,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:23:28",1142,1133,1,8,0,422,413,1,8,0,408,14,1300,878,17,16,266,29,80
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ HOMORÎCIU",457,IZVOARELE,133795,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:27:36",791,782,5,3,1,382,378,0,3,1,353,29,900,518,20,13,71,13,236
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ HOMORÎCIU",456,IZVOARELE,133795,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:03:19",946,933,8,3,2,447,442,0,3,2,403,44,1000,553,27,12,96,17,251
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”I. A. BASSARABESCU” (ŞCOALA GIMNAZIALĂ I. A. BASARABESCU)",78,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:31:11",1530,1523,3,4,0,520,516,0,4,0,503,17,1700,1180,33,32,258,38,142
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”I. A. BASSARABESCU” (ŞCOALA GIMNAZIALĂ I. A. BASARABESCU)",80,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:14:58",2013,1999,8,6,0,736,730,0,6,0,714,22,2200,1464,42,29,433,74,136
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”I. A. BASSARABESCU” (ŞCOALA GIMNAZIALĂ I. A. BASARABESCU)",79,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:52:58",1408,1398,1,7,2,515,506,0,7,2,500,15,1500,985,33,24,308,49,86
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”I. A. BASSARABESCU” (ŞCOALA GIMNAZIALĂ I. A. BASARABESCU)",81,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:32:11",1481,1454,4,8,15,487,464,0,8,15,475,12,1600,1113,33,27,252,40,123
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”IENĂCHIŢĂ VĂCĂRESCU”",112,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:00:30",1433,1426,0,7,0,523,516,0,7,0,508,15,1600,1077,41,32,291,38,106
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”IENĂCHIŢĂ VĂCĂRESCU”",113,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:07:45",1432,1425,1,6,0,485,479,0,6,0,468,17,1600,1115,27,21,260,36,124
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”IENĂCHIŢĂ VĂCĂRESCU”",114,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:19:19",1300,1293,0,7,0,512,505,0,7,0,493,19,1400,888,27,31,303,38,94
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”IENĂCHIȚĂ VĂCĂRESCU”",111,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:23:16",1107,1095,0,12,0,348,336,0,12,0,331,17,1200,852,17,10,206,26,72
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”IENĂCHŢĂ VĂCĂRESCU”",115,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:53:26",926,918,0,8,0,293,285,0,8,0,287,6,1000,707,16,10,167,25,69
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”INGINER GHEORGHE PĂNCULESCU”",279,"ORAŞ VĂLENII DE MUNTE",131817,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:00:56",1296,1289,1,6,0,581,575,0,6,0,548,33,1400,819,39,40,108,83,278
31,PRAHOVA,"SCOALA GIMNAZIALA INOTESTI-COLCEAG-STRUCTURA",385,COLCEAG,132752,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:09:40",1455,1426,0,10,19,859,830,0,10,19,726,133,1500,641,69,65,261,16,315
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ÎNVĂŢĂTOR ION MATEESCU” POIANA-CĂMPINA",506,"POIANA CÂMPINA",131274,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:40:23",1027,1016,0,4,7,545,534,0,4,7,494,51,1100,555,70,42,270,27,85
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”IOAN DUHOVNICUL” BĂNEŞTI",314,BĂNEŞTI,132315,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:21:16",1136,1073,2,30,31,622,561,0,30,31,570,52,1200,578,61,44,308,26,131
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”IOAN DUHOVNICUL” BĂNEŞTI",312,BĂNEŞTI,132315,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:28:38",1453,1396,3,17,37,805,752,0,17,36,731,74,1500,695,83,46,365,52,185
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”IOAN DUHOVNICUL” BĂNEŞTI",315,BĂNEŞTI,132315,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:15:52",1034,962,1,17,54,590,518,1,17,54,553,37,1100,510,49,37,261,21,185
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”IOAN GRIGORESCU”",48,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:07:46",1126,1119,0,7,0,317,310,0,7,0,293,24,1200,883,23,24,174,14,58
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”IOAN GRIGORESCU”",49,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:54:15",1272,1263,0,9,0,439,430,0,9,0,417,22,1400,961,36,32,228,31,90
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”IOAN GRIGORESCU”",47,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:14:20",1205,1196,0,9,0,387,378,0,9,0,373,14,1300,913,28,18,224,18,85
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”IOAN MOGA”",412,"FILIPEŞTII DE PĂDURE",133161,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:09:10",1175,1165,1,7,2,610,601,0,7,2,532,78,1300,690,75,61,284,11,101
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",134,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:23:20",1253,1220,1,5,27,445,413,0,5,27,422,5,1400,955,28,27,243,36,88
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",133,"MUNICIPIUL PLOIEŞTI",130534,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:26:16",1235,1229,1,5,0,441,436,0,5,0,427,14,1400,959,29,21,257,31,89
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",132,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:04:57",1347,1339,0,8,0,424,416,0,8,0,402,22,1500,1076,25,6,263,20,88
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",136,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:42:49",1310,1297,6,7,0,452,445,0,7,0,435,17,1400,948,34,22,247,48,84
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",135,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:11:19",1202,1189,5,8,0,403,395,0,8,0,388,15,1300,897,25,20,235,34,74
31,PRAHOVA,"SCOALA GIMNAZIALA ION IONESCU VALEA CALUGAREASCA",601,"VALEA CĂLUGĂREASCĂ",135949,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:05:49",921,913,0,6,2,432,424,0,6,2,372,60,1000,568,41,59,89,31,152
31,PRAHOVA,"SCOALA GIMNAZIALA ION IONESCU VALEA CALUGAREASCA",600,"VALEA CĂLUGĂREASCĂ",135949,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:55:58",1435,1420,4,9,2,693,682,0,9,2,624,69,1500,807,55,96,185,40,248
31,PRAHOVA,"SCOALA GIMNAZIALA ”LAURENTIU FULGA”",428,FULGA,133394,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:27:21",1385,1360,2,0,23,789,766,0,0,23,651,138,1500,711,114,53,102,51,331
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ MĂGURENI,CORP A, SAT MĂGURENI, NR.982",473,MĂGURENI,134050,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:39:02",1305,1300,0,5,0,652,647,0,5,0,596,56,1400,748,57,65,256,35,183
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”MĂNĂSTIREANU MIHAI” PREDEAL",520,PREDEAL-SĂRARI,134755,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:07:20",725,704,0,5,16,530,509,0,5,16,474,56,800,270,44,24,144,14,248
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ MĂNECIU-PĂMÎNTENI, NR.1229",482,MĂNECIU,134096,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:15:37",1550,1542,1,6,1,744,737,0,6,1,671,73,1700,956,116,98,237,43,177
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ MĂNECIU-PĂMÎNTENI, NR.267",481,MĂNECIU,134096,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:55:38",937,930,0,7,0,450,443,0,7,0,403,47,1000,550,28,72,153,35,115
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ MĂNECIU-PĂMÎNTENI, NR.267",480,MĂNECIU,134096,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:14:36",885,883,1,1,0,431,429,1,1,0,391,40,1000,569,50,45,146,40,110
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ MATEI BASARAB CORP A, SAT BREBU MÎNĂSTIREI, NR.799",348,BREBU,132404,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:49:35",1510,1493,0,14,3,883,866,0,14,3,808,75,1600,717,66,52,387,18,285
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ MATEI BASARAB CORP B, SAT BREBU MÎNĂSTIREI, NR.803",347,BREBU,132404,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:26:50",901,879,0,21,1,558,536,0,21,1,526,32,1000,442,36,25,263,9,193
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ MATEI BASARAB, ŞCOALĂ GIMNAZIALĂ PIETRICEAUA, SAT PIETRICEAUA, NR.1",351,BREBU,132404,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:36:43",929,923,0,6,0,555,549,0,6,0,516,39,1000,445,37,22,252,12,193
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ MATEI BASARAB, ŞCOALĂ PRIMARĂ STRUCTURĂ, NR.2, SAT BREBU MEGIEŞESC, NR.53",349,BREBU,132404,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:26:34",1475,1455,0,18,2,839,819,0,18,2,775,64,1500,661,50,37,324,14,350
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ MATEI BASARAB, ŞCOALĂ PRIMARĂ STRUCTURĂ, SAT BREBU MEGIEŞESC, NR.278",350,BREBU,132404,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:23:15",1074,1054,0,19,1,651,631,0,19,1,617,34,1200,549,46,53,298,17,203
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ MATEI BASARAB, ŞCOALĂ PRIMARĂ STRUCTURĂ, SAT PODU CHEII, NR.12",352,BREBU,132404,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:18:17",144,136,0,8,0,102,94,0,8,0,95,7,200,98,9,1,38,3,44
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”MIHAI EMINESCU”",64,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 20:26:40",1259,1249,5,5,0,480,475,0,5,0,462,18,1400,920,27,19,262,36,118
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”MIHAI EMINESCU”",65,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:45:46",1340,1333,0,7,0,440,433,0,7,0,419,14,1500,1067,30,22,240,30,97
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”MIHAI VITEAZUL”",198,"ORAŞ BOLDEŞTI-SCĂENI",131069,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:40:12",1190,1183,0,6,1,621,614,0,6,1,586,35,1300,679,66,32,220,16,252
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”MIHAI VITEAZUL”",199,"ORAŞ BOLDEŞTI-SCĂENI",131069,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:22:47",1251,1240,0,10,1,613,602,0,10,1,581,32,1300,687,55,25,251,17,233
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”MIHAI VITEAZUL”",197,"ORAŞ BOLDEŞTI-SCĂENI",131069,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:41:29",1009,999,1,2,7,473,464,0,2,7,462,11,1100,617,54,31,162,13,202
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”MINERVA ALEXANDRESCU”",565,ŞOIMARI,135501,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:09:48",1423,1408,1,12,2,771,757,0,12,2,650,121,1500,729,64,37,229,12,308
31,PRAHOVA,"SCOALA GIMNAZIALA MISLEA",550,SCORŢENI,135164,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:24:21",1535,1481,0,19,35,779,725,0,19,35,707,72,1600,821,110,33,200,38,326
31,PRAHOVA,"SCOALA GIMNAZIALĂ ”MOISE VASILESCU”, SAT OLTENI, NR.147",586,TEIŞANI,135725,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:50:46",1424,1409,0,13,2,751,736,0,13,2,688,63,1500,749,131,30,377,52,98
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NESTOR URECHIA”",220,"ORAŞ BUŞTENI",131210,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:23:29",911,895,4,10,2,494,482,0,10,2,456,38,1000,506,69,32,180,46,129
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NESTOR URECHIA”",219,"ORAŞ BUŞTENI",131210,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:04:04",1006,976,22,8,0,526,518,0,8,0,485,41,1100,574,82,70,164,39,130
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU”",127,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:29:02",1069,1061,0,8,0,334,326,0,8,0,323,11,1200,866,20,21,168,20,94
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU”",126,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:58:05",1447,1442,0,5,0,449,444,0,5,0,428,21,1600,1151,44,22,234,40,88
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU”",124,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:51:34",1422,1413,1,6,2,417,409,0,6,2,401,16,1600,1183,26,31,211,30,103
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NICOLAE BĂLCESCU”",125,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:50:27",1419,1410,1,8,0,442,434,0,8,0,418,24,1600,1158,26,17,264,26,85
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",98,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:35:42",1304,1297,1,6,0,379,373,0,6,0,358,21,1400,1021,16,22,200,33,87
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",96,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:06:30",1377,1361,11,5,0,399,394,0,5,0,384,15,1500,1101,27,27,210,36,84
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",97,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:06:25",1239,1231,0,8,0,389,381,0,8,0,377,12,1400,1011,22,17,225,22,91
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NICOLAE TITULESCU”",24,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:03:06",1400,1389,2,8,1,520,511,0,8,1,497,23,1500,980,24,30,288,51,104
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”NICOLAE TITULESCU”",23,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:42:08",1284,1268,3,11,2,480,467,0,11,2,473,7,1400,920,35,37,278,25,98
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ NISTOREȘTI",216,"ORAŞ BREAZA",131103,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:17:36",1093,1083,0,8,2,501,491,0,8,2,465,36,1200,699,44,35,254,15,117
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ NR. 13 (FOSTA ŞCOALĂ GIMNAZIALĂ ”DIMITRIE BOLINTINEANU”)",31,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:55:22",1029,1018,6,5,0,372,367,0,5,0,365,7,1100,728,16,26,199,43,81
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ NR. 13 (FOSTA ŞCOALĂ GIMNAZIALĂ ”DIMITRIE BOLINTINEANU”)",30,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:33:15",1149,1131,4,12,2,428,414,0,12,2,403,11,1300,886,22,21,213,43,104
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ NR.1 MIZIL",237,"ORAŞ MIZIL",131407,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:14:06",1006,998,0,8,0,397,389,0,8,0,360,37,1100,703,33,40,84,12,191
31,PRAHOVA,"ŞCOALA GIMNAZIALA NR.1 TELEGA",587,TELEGA,135789,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:15:02",1115,1094,1,10,10,613,592,1,10,10,572,41,1200,587,90,88,159,64,171
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ NR.2",202,"ORAŞ BOLDEŞTI-SCĂENI",131069,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:59:15",1050,1032,0,15,3,536,518,0,15,3,503,33,1100,564,41,21,261,17,163
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ NR.2",201,"ORAŞ BOLDEŞTI-SCĂENI",131069,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:30:40",888,875,1,12,0,434,422,0,12,0,417,17,1000,566,44,13,190,19,151
31,PRAHOVA,"ŞCOALA GIMNAZIALÃ OLOGENI",515,"POIENARII BURCHII",134559,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:00:19",471,445,1,11,14,250,226,0,11,13,217,33,500,249,16,13,40,7,141
31,PRAHOVA,"SCOALA GIMNAZIALA PAREPA-RUSANI-COLCEAG-STRUCTURA",386,COLCEAG,132752,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:58:37",794,773,1,9,11,474,454,0,9,11,381,93,900,426,26,23,232,0,100
31,PRAHOVA,"SCOALA GIMNAZIALA PIETROSANI",528,"PUCHENII MARI",134942,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:48:58",979,969,0,10,0,437,427,0,10,0,398,39,1100,663,66,9,232,9,82
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”PLATON MOCANU”",391,DRAJNA,132896,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:42:12",1418,1417,0,1,0,772,771,0,1,0,699,73,1600,828,66,37,390,16,190
31,PRAHOVA,"SCOALA GIMNAZIALA POIANA COPACENI",447,"GURA VITIOAREI",131835,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:47:28",851,849,1,1,0,505,504,0,1,0,456,49,950,445,25,23,299,11,98
31,PRAHOVA,"SCOALA GIMNAZIALA ”PRINCIPESA MARIA”CORP A",256,"ORAŞ SINAIA",131540,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:23:35",1025,1015,0,7,3,543,533,0,7,3,513,30,1100,557,41,52,293,21,106
31,PRAHOVA,"SCOALA GIMNAZIALA ”PRINCIPESA MARIA”CORP A",255,"ORAŞ SINAIA",131540,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:48:42",681,665,1,13,2,337,322,0,13,2,320,17,701,364,24,40,177,10,69
31,PRAHOVA,"SCOALA GIMNAZIALA ”PRINCIPESA MARIA”CORP B",254,"ORAŞ SINAIA",131540,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:06:01",790,774,0,10,6,397,381,0,10,6,367,30,900,503,22,57,202,7,79
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”PROF.DINU MIHAIL-DAN” SAT MAGULA, COMUNA TOMŞANI, JUDEŢUL PRAHOVA",595,TOMŞANI,135896,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:23:05",1348,1322,3,10,13,876,851,2,10,13,775,101,1400,524,34,34,145,17,545
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”PROFESOR CRISTEA STĂNESCU”",389,CORNU,132805,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:46:03",1453,1426,1,13,13,747,720,1,13,13,686,61,1600,853,54,37,155,16,424
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ PROFESOR ”NICOLAE SIMACHE”",121,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:34:40",1158,1152,0,6,0,395,389,0,6,0,381,14,1300,905,24,43,186,25,103
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ PROFESOR ”NICOLAE SIMACHE”",122,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:05:37",1406,1397,1,8,0,452,444,0,8,0,436,16,1500,1048,32,32,232,37,103
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ PROFESOR ”NICOLAE SIMACHE”",123,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:50:55",1227,1218,0,9,0,386,377,0,9,0,370,16,1400,1014,26,20,200,33,91
31,PRAHOVA,"SCOALA GIMNAZIALA PROVITA DE JOS",523,"PROVIŢA DE JOS",134853,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:23:59",901,879,2,4,16,511,491,0,4,16,453,58,1000,489,54,35,118,25,221
31,PRAHOVA,"SCOALA GIMNAZIALA PUCHENII MOSNENI",530,"PUCHENII MARI",134942,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:14:38",1240,1222,1,5,12,681,664,0,5,12,619,62,1300,619,88,31,323,16,161
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”RADU STANIAN”",67,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:56:31",1034,1021,4,9,0,339,330,0,9,0,322,17,1100,761,25,18,161,35,83
31,PRAHOVA,"ȘCOALA GIMNAZIALĂ ”RADU TUDORAN” BLEJOI, SAT BLEJOI, NR. 510",333,BLEJOI,130678,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:58:28",1664,1634,6,21,3,842,818,0,21,3,776,66,1800,956,57,58,212,147,302
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”RAREŞ VODĂ”",50,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:25:34",1011,996,1,14,0,427,413,0,14,0,403,24,1100,673,33,34,223,34,79
