precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL PRO ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL ȚĂRĂNESC CREȘTIN DEMOCRAT-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","ALINȚA PARTIDUL NAȚIONAL LIBERAL-UNIUNEA SALVAȚI ROMÂNIA-PARTIDUL LIBERTATE UNITATE ȘI SOLIDARITATE (PNL-USR-PLUS)-voturi","PARTIDUL VERDE-voturi"
4,BACĂU,"SCOALA GIMNAZIALA ”VASILE BORCEA”",259,BEREŞTI-BISTRIŢA,21249,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:55:54",927,900,0,1,26,502,475,0,1,26,446,56,982,480,252,26,20,58,15,3,9,56,7
4,BACĂU,"ŞCOALA GIMNAZIALĂ VASILE GH.RADUSATUL SATU NOU",501,PÂRGĂREŞTI,24276,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:20:38",1345,1337,2,5,1,493,487,0,5,1,437,56,1500,1007,162,23,110,10,17,8,5,98,4
4,BACĂU,"ŞCOALA HELTIU",301,CĂIUŢI,21757,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:45:21",311,304,2,5,0,147,140,2,5,0,131,16,325,178,43,25,9,16,4,0,0,33,1
4,BACĂU,"ŞCOALA HÎRLEŞTI",350,FILIPEŞTI,22576,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:02:32",660,652,0,8,0,376,368,0,8,0,328,48,700,324,93,31,7,5,4,6,6,176,0
4,BACĂU,"ŞCOALA HOLT",407,"LETEA VECHE",20359,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 21:53:52",1480,1473,2,5,0,786,781,0,5,0,730,56,1600,814,282,36,155,48,21,9,9,162,8
4,BACĂU,"ŞCOALA HUŢU",353,GĂICEANA,22665,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:00:21",316,292,0,8,16,316,292,0,8,16,284,32,593,277,156,8,6,5,3,0,2,101,3
4,BACĂU,"ŞCOALA ION CREANGĂ ZEMEŞ",636,ZEMEŞ,26289,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:43:24",883,878,0,5,0,446,441,0,5,0,373,73,900,454,94,28,10,13,8,7,3,206,4
4,BACĂU,"ŞCOALA ION IONESCU DE LA BRAD SATUL POIANA-NEGRI",454,NEGRI,23644,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:37:08",1218,1190,3,3,22,566,540,1,3,22,488,78,1391,825,288,20,134,2,3,3,3,30,5
4,BACĂU,"ŞCOALA I.S.STURZA SATUL SĂUCEŞTI",565,SĂUCEŞTI,25228,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:35:14",962,946,2,8,6,492,478,0,8,6,460,32,1000,508,259,23,16,15,5,8,11,115,8
4,BACĂU,"ŞCOALA I.S.STURZA SATUL SĂUCEŞTI",564,SĂUCEŞTI,25228,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:56:20",1102,1090,3,5,4,537,528,0,5,4,491,46,1200,663,299,34,13,9,15,6,10,101,4
4,BACĂU,"ŞCOALA LĂLOAIA",201,"ORAŞ COMĂNEŞTI",20821,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:14:41",1197,1188,0,9,0,476,467,0,9,0,428,48,1300,824,199,20,5,16,17,5,5,156,5
4,BACĂU,"SCOALA LAPOȘ",214,"ORAŞ DĂRMĂNEŞTI",22166,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:15:40",816,799,1,3,13,438,423,0,3,12,357,81,800,362,55,48,7,6,11,6,0,222,2
4,BACĂU,"ŞCOALA LEONTINEŞTI",239,ARDEOANI,21098,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:08:51",678,662,0,5,11,437,421,0,5,11,373,64,742,305,185,28,12,7,17,6,3,114,1
4,BACĂU,"SCOALA LIVIU REBREANU",196,"ORAŞ COMĂNEŞTI",20821,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:19:48",1605,1598,1,6,0,535,528,1,6,0,499,36,1806,1271,170,26,17,16,14,7,12,233,4
4,BACĂU,"ŞCOALA LIVIU REBREANU",198,"ORAŞ COMĂNEŞTI",20821,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:13:21",631,626,0,5,0,205,200,0,5,0,189,16,700,495,47,14,9,2,2,3,6,101,5
4,BACĂU,"ŞCOALA LIVIU REBREANU",197,"ORAŞ COMĂNEŞTI",20821,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:17:41",1012,1006,1,5,0,344,339,0,5,0,328,16,1107,763,104,24,11,10,11,8,9,141,10
4,BACĂU,"ŞCOALA LUPEŞTI",437,"MĂNĂSTIREA CAŞIN",23449,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:13:39",641,627,0,7,7,291,277,0,7,7,249,42,700,409,85,10,17,15,8,8,3,102,1
4,BACĂU,"ŞCOALA MEDELENI",631,VULTURENI,26118,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:27:38",146,137,0,9,0,93,84,0,9,0,78,15,150,57,41,6,1,4,2,1,0,23,0
4,BACĂU,"ŞCOALA MIHAI EMINESCU ZEMEŞ",633,ZEMEŞ,26289,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:16:15",1116,1111,3,2,0,501,499,0,2,0,441,60,1200,699,149,46,13,12,15,18,4,181,3
4,BACĂU,"ŞCOALA MILEŞTII DE JOS",493,PARINCEA,24089,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:24:03",232,227,0,4,1,130,126,0,4,0,114,16,273,143,69,18,2,1,5,2,1,15,1
4,BACĂU,"SCOALA MUNCELU",370,GLĂVĂNEŞTI,22834,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:11:23",192,186,0,6,0,113,107,0,6,0,94,19,204,91,27,9,4,3,0,4,0,47,0
4,BACĂU,"ŞCOALA NĂNEŞTI",491,PARINCEA,24089,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:45:50",584,581,0,2,1,290,287,0,2,1,261,29,600,310,202,8,2,1,3,2,3,38,2
4,BACĂU,"SCOALA NICOLAE BALCESCU",455,"NICOLAE BĂLCESCU",23715,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:55:03",1227,1215,10,2,0,467,464,1,2,0,420,47,1306,839,98,22,52,36,12,13,15,165,7
4,BACĂU,"SCOALA NICOLAE BALCESCU",456,"NICOLAE BĂLCESCU",23715,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:04:37",1535,1531,0,1,3,606,602,0,1,3,555,51,1700,1094,134,34,73,44,26,21,28,188,7
4,BACĂU,"SCOALA NICOLAE BALCESCU",457,"NICOLAE BĂLCESCU",23715,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:42:04",1611,1608,0,1,2,603,600,0,1,2,574,29,1800,1197,166,39,72,38,26,14,13,192,14
4,BACĂU,"ŞCOALA NR.1 ARDEOANI",238,ARDEOANI,21098,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:44:59",1305,1275,0,6,24,748,718,0,6,24,665,83,1400,652,354,64,18,9,21,11,5,178,5
4,BACĂU,"SCOALA NR.1 CLEJA",305,CLEJA,21855,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:35:21",1527,1523,1,3,0,618,615,0,3,0,528,90,1697,1079,65,141,21,13,26,14,15,227,6
4,BACĂU,"ŞCOALA NR.1 CLEJA",304,CLEJA,21855,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:04:28",796,784,4,8,0,316,308,0,8,0,257,59,882,566,23,57,15,5,13,9,5,127,3
4,BACĂU,"ŞCOALA NR.1 IOAN BORCEA RACOVA",531,RACOVA,24711,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:06:53",1322,1313,3,6,0,616,610,0,6,0,540,76,1400,784,140,53,12,80,21,13,6,208,7
4,BACĂU,"ŞCOALA NR.1 PÎNCEŞTI",494,PÂNCEŞTI,24187,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:07:08",1184,1157,1,8,18,551,525,0,8,18,424,127,1240,689,274,35,8,15,11,8,3,69,1
4,BACĂU,"SCOALA NR. 1 SĂRATA",561,SĂRATA,26320,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:44:35",643,628,0,9,6,309,294,0,9,6,286,23,700,391,161,24,4,8,7,5,7,67,3
4,BACĂU,"SCOALA NR. 1 SLĂNIC",221,"ORAŞ SLĂNIC-MOLDOVA",20910,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:07:11",1581,1547,0,20,14,757,724,0,20,13,719,38,1767,1010,301,46,37,10,23,11,10,276,5
4,BACĂU,"ŞCOALA NR.2",208,"ORAŞ DĂRMĂNEŞTI",22166,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:39:39",1344,1332,3,7,2,597,588,0,7,2,528,69,1500,903,165,82,19,19,16,6,8,208,5
4,BACĂU,"ŞCOALA NR.2",209,"ORAŞ DĂRMĂNEŞTI",22166,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:45:24",986,965,1,8,12,477,457,0,8,12,434,43,1100,623,75,48,18,11,10,3,5,261,3
4,BACĂU,"SCOALA NR. 2 CIRESOAIA",222,"ORAŞ SLĂNIC-MOLDOVA",20910,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:13:01",1524,1499,0,3,22,881,856,0,3,22,835,46,1600,719,342,51,70,18,13,9,8,323,1
4,BACĂU,"ŞCOALA NR.2 CLEJA",306,CLEJA,21855,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:51:52",1466,1460,0,6,0,624,618,0,6,0,583,41,1594,970,88,128,30,14,37,10,12,257,7
4,BACĂU,"ŞCOALA NR.2 MĂGURA-SALA 1",430,MĂGURA,20411,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:53:13",1101,1090,4,7,0,558,550,1,7,0,531,27,1200,642,143,52,51,43,19,11,13,193,6
4,BACĂU,"ŞCOALA NR.2 RACOVA-ŞES",532,RACOVA,24711,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:09:58",637,612,0,25,0,328,303,0,25,0,296,32,700,372,76,24,4,32,8,8,9,133,2
4,BACĂU,"SCOALA NR. 2 SĂRATA",562,SĂRATA,26320,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:30:52",839,820,0,7,12,429,410,0,7,12,395,34,917,488,225,22,5,7,10,10,13,101,2
4,BACĂU,"SCOALA NR.2 SAT MAGURA - SALA 2",431,MĂGURA,20411,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:58:15",844,839,0,5,0,374,369,0,5,0,349,25,954,580,135,31,38,28,7,8,6,92,4
4,BACĂU,"ŞCOALA NR.3 DĂRMĂNEȘTI",212,"ORAŞ DĂRMĂNEŞTI",22166,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:42:04",680,676,0,3,1,292,288,0,3,1,270,22,700,408,112,33,5,9,7,3,2,97,2
4,BACĂU,"ŞCOALA NR.3 DĂRMĂNEȘTI",213,"ORAŞ DĂRMĂNEŞTI",22166,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:26:24",1056,1047,0,9,0,527,518,0,9,0,336,191,1100,573,102,63,8,10,13,11,9,117,3
4,BACĂU,"ŞCOALA NR.3 LEORDA",204,"ORAŞ COMĂNEŞTI",20821,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:38:50",1294,1287,0,7,0,528,521,0,7,0,482,46,1400,872,179,23,11,16,28,8,8,203,6
4,BACĂU,"SCOALA NR. 3 SĂRATA",563,SĂRATA,26320,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:04:02",401,388,0,4,9,184,171,0,4,9,168,15,401,217,134,1,4,2,6,4,0,15,2
4,BACĂU,"ŞCOALA NR.5 BIS SUBLĂLOAIA",202,"ORAŞ COMĂNEŞTI",20821,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:09:37",1493,1487,1,4,1,575,570,0,4,1,515,60,1604,1029,213,31,18,12,27,18,7,186,3
4,BACĂU,"ŞCOALA ONIŞCANI",348,FILIPEŞTI,22576,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:42:03",413,398,1,14,0,214,200,0,14,0,186,28,500,286,41,22,5,6,2,4,5,100,1
4,BACĂU,"ŞCOALA PĂLTINATA",375,"GURA VĂII",20607,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:37:30",370,366,0,4,0,222,218,0,4,0,195,27,400,178,104,7,9,53,5,5,0,10,2
4,BACĂU,"SCOALA POIANA-SĂRATĂ",475,OITUZ,23797,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 21:55:19",227,219,0,8,0,89,81,0,8,0,85,4,300,211,36,3,6,0,3,2,2,31,2
4,BACĂU,"ŞCOALA POPENI",297,CĂIUŢI,21757,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:43:58",666,659,0,7,0,366,359,0,7,0,337,29,700,334,234,23,22,12,7,3,2,33,1
4,BACĂU,"ŞCOALA PRALEA",299,CĂIUŢI,21757,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:59:08",746,741,0,5,0,391,386,0,5,0,364,27,800,409,260,19,15,23,0,0,3,44,0
4,BACĂU,"ŞCOALA PRIMARĂ BĂLĂNEASA",421,LIVEZI,23289,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:40:48",925,917,1,7,0,441,434,0,7,0,372,69,1000,559,85,10,16,20,14,30,16,154,27
4,BACĂU,"ŞCOALA PRIMARĂ CAMENCA",285,BRUSTUROASA,21597,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:57:26",779,773,0,5,1,449,443,0,5,1,410,39,844,395,166,39,87,23,9,15,5,65,1
4,BACĂU,"ŞCOALA PRIMARĂ CUCHINIŞ",286,BRUSTUROASA,21597,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:09:12",623,617,0,3,3,314,308,0,3,3,277,37,700,386,112,9,73,7,9,3,5,57,2
4,BACĂU,"ŞCOALA PRIMARĂ CUCOVA",627,"VALEA SEACĂ",26083,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:47:15",554,532,1,16,5,285,263,1,16,5,254,31,600,315,186,10,14,1,7,1,2,31,2
4,BACĂU,"SCOALA PRIMARA MARCESTI",303,CĂIUŢI,21757,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:20:53",126,115,0,11,0,70,59,0,11,0,61,9,202,132,24,3,4,21,0,2,0,4,3
4,BACĂU,"ŞCOALA PRIMARĂ NR.1",75,"MUNICIPIUL BACĂU",20297,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 14:04:32",1889,1878,2,8,1,302,293,0,8,1,270,32,2100,1798,60,16,21,37,22,13,35,56,10
4,BACĂU,"ŞCOALA PRIMARĂ NR.1",76,"MUNICIPIUL BACĂU",20297,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 12:53:02",1681,1669,2,10,0,345,335,0,10,0,302,43,1900,1555,65,20,23,29,25,10,31,80,19
4,BACĂU,"ŞCOALA PRIMARĂ NR.2 DRĂGUGEŞTI",383,HELEGIU,22898,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:48:50",363,353,0,9,1,183,173,0,9,1,142,41,400,217,94,2,17,9,2,1,0,17,0
4,BACĂU,"ŞCOALA PRIMARĂ NR.2 SATUL ORBENI",479,ORBENI,23948,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:39:46",680,666,0,8,6,364,350,0,8,6,301,63,770,406,189,17,21,33,5,2,0,34,0
4,BACĂU,"ŞCOALA PRIMARĂ NR.2 VALEA SEACĂ",625,"VALEA SEACĂ",26083,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:57:16",725,685,0,25,15,371,332,0,25,14,335,36,800,429,268,8,11,2,6,1,4,35,0
4,BACĂU,"ŞCOALA PRIMARĂ NR.3 VALEA SEACĂ",626,"VALEA SEACĂ",26083,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:19:41",770,739,0,23,8,394,363,0,23,8,363,31,800,406,314,4,10,4,6,0,1,24,0
4,BACĂU,"ŞCOALA PRIMARĂ ORĂŞA",417,LIVEZI,23289,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:37:20",705,701,0,4,0,391,387,0,4,0,339,52,807,416,144,60,7,7,18,5,2,89,7
4,BACĂU,"ŞCOALA PRIMARĂ PRĂJOAIA",418,LIVEZI,23289,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:23:57",806,801,0,5,0,362,357,0,5,0,315,47,900,538,75,59,12,3,10,1,3,147,5
4,BACĂU,"ŞCOALA PRIMARA SATUL DRĂGEŞTI",603,TĂTĂRĂŞTI,25745,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:20:20",306,300,0,6,0,185,179,0,6,0,172,13,300,115,141,8,7,1,3,0,0,12,0
4,BACĂU,"ŞCOALA PRIMARA SATUL GHERDANA",604,TĂTĂRĂŞTI,25745,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:28:12",284,279,0,5,0,157,152,0,5,0,133,24,300,143,104,6,6,0,1,1,0,14,1
4,BACĂU,"ŞCOALA PRIMARA SATUL GIURGENI",602,TĂTĂRĂŞTI,25745,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:55:11",205,201,0,4,0,134,130,0,4,0,124,10,274,140,86,10,5,1,1,2,1,18,0
4,BACĂU,"ŞCOALA PRIMARĂ SATUL POIENI",547,ROŞIORI,24999,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:01:34",288,282,2,4,0,145,141,0,4,0,134,11,300,155,85,5,12,4,2,2,1,23,0
4,BACĂU,"ŞCOALA PRIMARĂ SATUL TEIUŞ",487,PARAVA,24034,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:36:17",213,206,0,6,1,146,139,0,6,1,129,17,272,126,44,37,13,4,4,1,3,21,2
4,BACĂU,"ŞCOALA PRIMARĂ SATUL VALEA MARE",548,ROŞIORI,24999,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:35:42",502,477,2,11,12,283,259,1,11,12,256,27,563,280,183,28,6,2,1,2,3,30,1
4,BACĂU,"ŞCOALA PRIMARĂ SATU NOU",311,COLONEŞTI,21891,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:05:45",273,271,0,2,0,163,161,0,2,0,142,21,300,137,80,33,2,0,1,2,3,21,0
4,BACĂU,"ŞCOALA PRIMARĂ SCĂRIGA",419,LIVEZI,23289,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:35:51",448,446,0,2,0,250,248,0,2,0,217,33,500,250,84,27,7,5,9,10,1,74,0
4,BACĂU,"ȘCOALA PRIMARĂ VALEA BOȚULUI",637,FILIPENI,22488,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 15:58:52",289,282,0,7,0,177,170,0,7,0,158,19,300,123,65,13,5,3,2,2,0,66,2
4,BACĂU,"ŞCOALA RĂCĂTĂU",391,HORGEŞTI,22941,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:39:25",916,912,0,4,0,395,391,0,4,0,358,37,1100,705,245,8,9,41,8,0,1,41,5
4,BACĂU,"ŞCOALA RADOMIREŞTI",408,"LETEA VECHE",20359,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:10:46",346,336,1,9,0,160,151,0,9,0,151,9,399,239,59,11,25,11,13,4,0,26,2
4,BACĂU,"ŞCOALA RECEA",390,HORGEŞTI,22941,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:30:55",669,664,0,5,0,330,325,0,5,0,280,50,800,470,191,2,12,23,4,9,1,37,1
4,BACĂU,"ŞCOALA RUŞI CIUTEA",409,"LETEA VECHE",20359,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 22:58:50",618,609,0,5,4,348,339,0,5,4,323,20,700,357,189,16,13,31,20,6,9,37,2
4,BACĂU,"ŞCOALA SATUL BĂHNĂŞENI",506,PÂRJOL,24338,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:56:03",710,702,0,8,0,321,313,0,8,0,295,26,800,479,100,25,35,19,18,4,1,88,5
4,BACĂU,"ŞCOALA SATUL BĂRNEŞTI",507,PÂRJOL,24338,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:17:27",189,177,0,7,5,87,75,0,7,5,81,6,200,113,43,8,11,2,1,3,1,12,0
4,BACĂU,"ŞCOALA SATUL BĂRTĂŞEŞTI",616,UNGURENI,25932,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:52:33",311,309,0,2,0,147,145,0,2,0,133,14,389,242,118,5,4,0,0,1,1,4,0
4,BACĂU,"ŞCOALA SATUL BĂSEŞTI",508,PÂRJOL,24338,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:05:15",475,468,0,6,1,190,183,0,6,1,160,30,500,310,57,16,24,6,14,6,8,29,0
4,BACĂU,"ŞCOALA SATUL BOGDAN VODĂ",569,SĂUCEŞTI,25228,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:04:54",591,584,0,3,4,301,294,0,3,4,285,16,600,299,148,9,14,14,8,3,12,72,5
4,BACĂU,"ŞCOALA SATUL BUCŞEŞTI",527,PODURI,24631,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:58:10",1326,1319,2,4,1,556,551,0,4,1,504,52,1400,844,370,23,19,9,12,2,5,58,6
4,BACĂU,"ŞCOALA SATUL CĂDĂRĂŞTI",483,PALANCA,23975,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:47:58",94,85,0,9,0,33,24,0,9,0,32,1,100,67,26,1,1,0,0,0,0,4,0
4,BACĂU,"ŞCOALA SATUL CERNU",528,PODURI,24631,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:03:54",1206,1195,0,11,0,546,535,0,11,0,519,27,1300,754,421,18,18,13,14,8,3,23,1
4,BACĂU,"ŞCOALA SATUL CHITICENI",575,SECUIENI,25362,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:48:27",155,147,0,8,0,91,83,0,8,0,72,19,200,109,18,10,10,9,1,1,1,20,2
4,BACĂU,"ŞCOALA SATUL CÎMPENI",510,PÂRJOL,24338,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:27:30",484,469,0,4,11,220,205,0,4,11,193,26,498,279,73,26,12,20,7,5,5,42,3
4,BACĂU,"ŞCOALA SATUL COCIU",449,MOTOŞENI,23494,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:21:12",242,236,0,6,0,125,119,0,6,0,112,13,300,175,98,2,0,0,3,0,0,8,1
4,BACĂU,"SCOALA SATUL CRĂIEŞTI",582,STĂNIŞEŞTI,25521,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:10:15",186,178,0,8,0,186,178,0,8,0,171,15,400,214,105,8,34,2,1,2,1,18,0
4,BACĂU,"ŞCOALA SATUL DIENEŢ",495,PÂNCEŞTI,24187,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:18:04",531,518,0,10,3,287,274,0,10,3,248,39,600,313,122,24,10,9,13,2,3,65,0
4,BACĂU,"ŞCOALA SATUL FÎNTÎNELE",451,MOTOŞENI,23494,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:00:23",530,521,0,9,0,275,266,0,9,0,237,38,600,325,200,7,3,4,4,3,3,13,0
4,BACĂU,"ŞCOALA SATUL FUNDENI",574,SECUIENI,25362,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:32:43",324,283,0,40,1,217,176,0,40,1,185,32,301,84,30,20,30,17,7,7,0,72,2
4,BACĂU,"ŞCOALA SATUL GALBENI",458,"NICOLAE BĂLCESCU",23715,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:40:06",1209,1205,0,3,1,541,537,0,3,1,491,50,1300,759,82,40,102,29,42,8,12,173,3
4,BACĂU,"ŞCOALA SATUL GLODIŞOARELE",576,SECUIENI,25362,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:09:12",233,226,0,7,0,155,148,0,7,0,120,35,233,78,25,19,7,12,2,6,0,47,2
4,BACĂU,"ŞCOALA SATUL GURA VĂII",533,RACOVA,24711,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:48:00",1048,1037,0,10,1,515,504,0,10,1,449,66,1150,635,196,32,11,29,28,7,8,134,4
4,BACĂU,"ŞCOALA SATUL HĂINEALA",509,PÂRJOL,24338,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:56:37",218,208,0,10,0,94,84,0,10,0,73,21,220,126,30,4,10,2,4,3,5,15,0
4,BACĂU,"ŞCOALA SATUL LĂRGUŢA",462,"NICOLAE BĂLCESCU",23715,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:51:31",186,180,0,6,0,113,107,0,6,0,102,11,200,87,35,12,10,21,2,2,2,18,0
4,BACĂU,"ŞCOALA SATUL PÎRJOL",504,PÂRJOL,24338,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:03:55",765,731,1,16,17,358,325,0,16,17,318,40,800,442,146,18,23,12,13,9,9,84,4
4,BACĂU,"ŞCOALA SATUL PODURI",523,PODURI,24631,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:52:01",1203,1187,2,13,1,526,512,0,13,1,476,50,1344,818,334,15,17,7,20,6,6,71,0
4,BACĂU,"ŞCOALA SATUL PODURI",524,PODURI,24631,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:55:14",1046,1032,0,12,2,514,500,0,12,2,486,28,1100,586,356,18,11,19,8,4,6,62,2
4,BACĂU,"ŞCOALA SATUL POIANA",450,MOTOŞENI,23494,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:47:17",264,253,0,10,1,148,137,0,10,1,135,13,300,152,121,3,2,0,0,1,1,7,0
4,BACĂU,"ŞCOALA SATUL PROHOZEŞTI",526,PODURI,24631,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:21:57",800,790,0,9,1,415,405,0,9,1,384,31,908,493,271,19,11,6,6,3,1,64,3
4,BACĂU,"ŞCOALA SATUL SCHINENI",566,SĂUCEŞTI,25228,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:44:23",690,675,2,5,8,349,336,0,5,8,337,12,800,451,230,21,5,6,7,3,5,60,0
4,BACĂU,"ŞCOALA SATUL ŞENDREŞTI",452,MOTOŞENI,23494,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:40:54",293,286,0,7,0,165,158,0,7,0,155,10,300,135,123,2,1,0,5,0,1,23,0
