precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-voturi","PARTIDUL NEAMUL ROMÂNESC-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA USR PLUS-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL LIGA ORGANIZATA A REGIUNILOR DREPTE-voturi",PSD-ALDE-PNȚCD-ADER-voturi
14,CONSTANŢA,"ŞCOALA PRIMARĂ NR.3 ŞIRIU",420,CRUCEA,61559,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:48:15",181,174,0,4,3,93,86,0,4,3,82,11,200,107,4,1,45,0,2,0,2,0,1,2,0,25
14,CONSTANŢA,"ȘCOALA PRIMARA NR 3 STEFAN CEL MARE",528,SALIGNY,63318,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:04:09",453,449,1,0,3,251,247,1,0,3,230,21,500,249,20,7,53,0,6,4,24,1,3,8,2,102
14,CONSTANŢA,"ȘCOALA PRIMARĂ NR.3 VÎRTOP",368,ALBEŞTI,60945,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:50:59",234,228,0,5,1,148,142,0,5,1,136,12,300,152,25,0,81,0,1,4,0,1,4,1,0,19
14,CONSTANŢA,"ŞCOALA PRIMARĂ NR.4 STUPINA",419,CRUCEA,61559,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:12:01",567,545,0,3,19,250,228,0,3,19,233,17,600,350,24,6,162,0,1,5,0,3,6,5,0,21
14,CONSTANŢA,"SCOALA PRIMARA VADU",412,CORBU,61513,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:21:34",562,549,0,8,5,291,278,0,8,5,273,18,600,309,7,50,142,2,10,6,2,2,13,10,2,27
14,CONSTANŢA,"ŞCOALA PRIMARĂ VADU OII",300,"ORAŞ HÂRŞOVA",60801,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:53:29",308,302,0,6,0,183,177,0,6,0,148,35,400,217,12,4,53,0,4,4,4,2,1,7,3,54
14,CONSTANŢA,"SCOALA ROMANA",398,COBADIN,61318,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:04:47",1730,1719,0,7,4,790,779,0,7,4,718,72,1900,1110,50,167,212,2,3,25,15,12,15,14,3,200
14,CONSTANŢA,"ȘCOALA SIBIOARA",478,LUMINA,63152,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:53:11",361,354,0,7,0,200,193,0,7,0,185,15,401,201,16,12,56,0,1,3,11,2,2,4,5,73
14,CONSTANŢA,"ŞCOALA ”SPIRU HARET”",271,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:41:44",1235,1228,0,7,0,493,486,0,7,0,465,28,1400,907,28,12,268,3,4,17,42,2,12,8,2,67
14,CONSTANŢA,"ŞCOALA ”SPIRU HARET”",270,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:44:43",1203,1194,0,9,0,474,465,0,9,0,408,66,1300,826,23,9,254,2,2,9,12,1,6,10,3,77
14,CONSTANŢA,"ŞCOALA ”SPIRU HARET”",269,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:14:45",1048,1041,0,7,0,402,395,0,7,0,359,43,1100,698,14,22,189,0,5,8,25,5,13,7,3,68
14,CONSTANŢA,"ȘCOALA TĂTARĂ COBADIN",397,COBADIN,61318,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:14:34",1791,1783,0,3,5,851,843,0,3,5,757,83,2000,1160,31,211,240,1,4,15,17,8,27,13,2,188
14,CONSTANŢA,"ȘCOALA VECHE LUMINA",472,LUMINA,63152,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 13:48:13",1538,1524,2,8,4,697,684,1,8,4,649,48,1700,1003,132,60,151,3,7,65,51,1,55,17,9,98
14,CONSTANŢA,"ȘCOALA VECHE TOPRAISAR",541,TOPRAISAR,63072,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:16:45",1599,1584,0,12,3,808,793,0,12,3,746,62,1700,892,149,44,166,1,4,20,51,7,17,21,5,261
14,CONSTANŢA,"ŞCOALA ZORILE",355,ADAMCLISI,60883,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:18:15",480,459,0,8,13,350,329,0,8,13,323,27,500,150,56,85,126,0,0,5,12,1,4,5,0,29
14,CONSTANŢA,"S.C.U.G S.A. MURFATLAR",306,"ORAŞ MURFATLAR",62360,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:45:05",1037,1011,1,20,5,615,590,0,20,5,568,47,1100,485,21,61,257,0,3,15,21,2,35,8,3,142
14,CONSTANŢA,"SEDIU ADMINISTRATIV",335,"ORAŞ NEGRU VODĂ",62397,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:49:44",147,132,0,15,0,80,65,0,15,0,76,4,200,120,7,9,43,0,0,0,2,1,0,3,1,10
14,CONSTANŢA,"SEDIU ADMINISTRATIV AL PRIMARIEI",336,"ORAŞ NEGRU VODĂ",62397,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:44:38",620,606,1,9,4,268,254,1,9,4,236,32,700,432,20,18,121,0,0,6,3,4,3,8,0,53
14,CONSTANŢA,"SEDIUL POLITIEI LOCALE EFORIE SUD",287,"ORAŞ EFORIE",60455,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:22:53",1572,1551,9,6,6,786,765,9,6,6,728,58,1700,914,30,76,316,0,9,21,47,4,81,27,1,116
14,CONSTANŢA,"SEDIU S.C. ECO GOLD S.A.",224,"MUNICIPIUL MANGALIA",60482,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:49:16",2020,1991,11,18,0,1100,1080,2,18,0,1054,46,2100,1000,54,54,424,14,11,21,115,2,117,23,7,212
14,CONSTANŢA,"TEATRUL DE STAT CONSTANȚA (TEATRUL ”FANTASIO” )",15,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:52:01",806,793,1,12,0,308,296,0,12,0,301,7,900,592,14,17,89,1,5,3,82,7,16,1,4,62
14,CONSTANŢA,"TEATRUL DE STAT CONSTANȚA (TEATRUL ”FANTASIO” )",14,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:08:35",660,649,1,10,0,264,254,0,10,0,255,9,700,436,15,10,83,2,3,11,50,7,10,6,2,56
14,CONSTANŢA,"UNITATEA AGRICOLĂ SIBIOARA, CENTRUL PENTRU TINERET",491,"MIHAIL KOGĂLNICEANU",62191,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:59:47",367,363,0,4,0,228,224,0,4,0,214,14,400,172,10,7,149,0,1,3,2,1,3,5,1,32
14,CONSTANŢA,"UNIVERSITATEA ”ANDREI ŞAGUNA”",207,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:31:39",781,770,1,9,1,322,312,0,9,1,315,7,800,478,10,17,94,1,5,8,91,6,14,6,3,60
14,CONSTANŢA,"UNIVERSITATEA ”OVIDIUS”",194,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:18:49",307,266,23,18,0,127,109,0,18,0,123,4,300,173,5,8,38,1,1,1,41,1,12,2,0,13
14,CONSTANŢA,"UNIVERSITATEA ”OVIDIUS”",193,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:52:32",1136,1107,17,12,0,463,451,0,12,0,445,18,1200,737,15,30,150,1,7,11,83,25,15,6,4,98
14,CONSTANŢA,"UNIVERSITATEA ”OVIDIUS”",191,"MUNICIPIUL CONSTANŢA",60419,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:44:07",1743,1734,0,9,0,734,725,0,9,0,704,22,1900,1174,29,36,236,3,2,10,168,44,23,13,4,136
14,CONSTANŢA,"UNIVERSITATEA ”OVIDIUS”",192,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:38:06",1043,1018,4,6,15,427,406,0,6,15,412,14,1100,673,20,19,149,3,4,9,102,17,15,5,5,64
