precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","ALIANȚA USR PLUS-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL ECOLOGIST SOCIALIST ROMÂN-voturi","PARTIDUL VERDE-voturi"
35,SUCEAVA,"SCOALA PRIMARA CORLATA",220,BERCHIŞEŞTI,151576,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:40:57",416,395,0,5,16,244,223,0,5,16,230,14,526,282,12,41,167,2,3,1,2,1,0,1
35,SUCEAVA,"ȘCOALA PRIMARĂ CU CLASELE I-IV STAMATE",308,FÂNTÂNELE,148453,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 15:47:09",1555,1553,0,2,0,881,879,0,2,0,779,102,1700,819,99,279,227,87,30,23,10,15,4,5
35,SUCEAVA,"ŞCOALA PRIMARĂ CUMPĂRĂTURA",236,BOSANCI,147134,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:35:37",309,307,0,2,0,142,140,0,2,0,133,9,340,198,10,70,23,5,4,5,0,3,9,4
35,SUCEAVA,"ŞCOALA PRIMARĂ DIN SATUL GĂLĂNEŞTI",334,GĂLĂNEŞTI,148872,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:01:55",1548,1548,0,0,0,541,541,0,0,0,506,35,1700,1159,44,125,249,24,13,24,2,11,8,6
35,SUCEAVA,"SCOALA PRIMARA DUMBRAVA",265,"CORNU LUNCII",147786,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:41:48",465,457,0,5,3,213,205,0,5,3,178,35,500,287,4,46,111,3,1,7,1,1,1,3
35,SUCEAVA,"ȘCOALA PRIMARĂ DUMBRAVA",341,GRĂNICEŞTI,148970,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:22:26",349,343,0,6,0,137,131,0,6,0,131,6,400,263,21,66,35,3,1,2,0,3,0,0
35,SUCEAVA,"ȘCOALA PRIMARĂ DUMBRĂVIȚA",508,"VADU MOLDOVEI",150766,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:13:44",849,833,0,11,5,432,416,0,11,5,393,39,930,498,28,71,129,61,2,92,5,2,1,2
35,SUCEAVA,"ŞCOALA PRIMARĂ FETEŞTI",204,ADÂNCATA,146799,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:12:11",471,468,1,2,0,239,237,0,2,0,228,11,500,261,4,212,7,0,0,1,1,1,1,1
35,SUCEAVA,"SCOALA PRIMARA GRIGORESTI",459,SIMINICEA,150221,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:03:47",273,267,0,6,0,122,116,0,6,0,102,20,400,278,17,47,22,2,1,5,5,2,1,0
35,SUCEAVA,"ŞCOALA PRIMARA GROPENI",217,BĂLCĂUŢI,146995,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:42:06",315,308,0,5,2,159,152,0,5,2,135,24,600,441,7,69,42,2,2,4,2,6,1,0
35,SUCEAVA,"ŞCOALA PRIMARĂ HUŞI",437,PREUTEŞTI,149968,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:11:37",558,553,0,5,0,330,325,0,5,0,292,38,600,270,15,152,85,28,2,6,0,1,1,2
35,SUCEAVA,"ŞCOALA PRIMARĂ IACOBEŞTI",343,GRĂNICEŞTI,148970,6,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:22:16",454,451,0,3,0,207,204,0,3,0,200,7,640,433,39,93,34,21,3,3,2,2,2,1
35,SUCEAVA,"SCOALA PRIMARA IAZ",290,DORNEŞTI,148293,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:28:08",233,228,0,5,0,100,95,0,5,0,94,6,300,200,2,66,16,4,0,5,0,1,0,0
35,SUCEAVA,"ŞCOALA PRIMARĂ ”ION CREANGĂ” MITOCAŞI",393,"MITOCU DRAGOMIRNEI",146325,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:05:47",732,727,0,5,0,417,412,0,5,0,388,29,800,383,158,106,59,20,6,21,4,3,5,6
35,SUCEAVA,"ȘCOALA PRIMARĂ IONEASA",512,"VADU MOLDOVEI",150766,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:14:56",281,275,0,6,0,169,163,0,6,0,149,20,298,129,11,5,107,5,0,17,2,2,0,0
35,SUCEAVA,"ȘCOALA PRIMARĂ IPOTEȘTI",370,IPOTEŞTI,146281,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:14:08",1163,1158,0,5,0,557,552,0,5,0,524,33,1200,643,63,298,59,57,7,23,7,5,1,4
35,SUCEAVA,"ŞCOALA PRIMARĂ LIPOVENI",394,"MITOCU DRAGOMIRNEI",146325,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:49:26",392,387,0,5,0,210,205,0,5,0,195,15,400,190,57,82,34,6,1,3,5,3,1,3
35,SUCEAVA,"ŞCOALA PRIMARĂ LISAURA",372,IPOTEŞTI,146281,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:57:02",1043,1038,1,4,0,551,547,0,4,0,523,28,900,349,79,241,102,35,4,42,1,6,8,5
35,SUCEAVA,"ŞCOALA PRIMARĂ LIVIU V. IONESI FRĂTĂUŢII-VECHI",326,"FRĂTĂUŢII VECHI",148694,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:11:41",1216,1195,1,3,17,486,466,0,3,17,443,43,1600,1114,27,198,94,21,28,37,16,14,6,2
35,SUCEAVA,"ȘCOALA PRIMARĂ LUNCA",550,ZAMOSTEA,151246,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:58:13",223,210,0,12,1,134,121,0,12,1,122,12,300,166,7,28,77,5,1,1,2,1,0,0
35,SUCEAVA,"ŞCOALA PRIMARĂ LUNCUŞOARA",501,UDEŞTI,150588,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:42:13",541,532,1,8,0,261,253,0,8,0,245,16,550,289,12,102,91,6,0,23,1,6,3,1
35,SUCEAVA,"ȘCOALA PRIMARĂ MESTECENI",511,"VADU MOLDOVEI",150766,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:34:46",166,152,0,9,5,88,74,0,9,5,80,8,161,73,9,14,50,4,1,2,0,0,0,0
35,SUCEAVA,"ȘCOALA PRIMARĂ MOVILENI",510,"VADU MOLDOVEI",150766,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:58:31",131,119,0,9,3,131,119,0,9,3,115,16,254,123,5,7,90,3,0,9,0,1,0,0
35,SUCEAVA,"ȘCOALA PRIMARĂ NICANI",551,ZAMOSTEA,151246,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:29:36",443,426,0,8,9,247,230,0,8,9,226,21,500,253,31,38,120,22,1,0,5,5,1,3
35,SUCEAVA,"ŞCOALA PRIMARĂ NR.2 BOROAIA",227,BOROAIA,147072,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:59:16",725,720,0,5,0,304,299,0,5,0,283,21,800,496,11,51,185,8,4,19,0,2,2,1
35,SUCEAVA,"ȘCOALA PRIMARĂ NR. 2 HĂNȚEȘTI VALE",347,HĂNŢEŞTI,151512,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:05:01",1216,1203,1,6,6,583,571,0,6,6,520,63,1300,717,26,100,341,20,6,7,3,7,9,1
35,SUCEAVA,"ȘCOALA PRIMARĂ NR. 2 RÎȘCA",449,RÂŞCA,150114,6,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 22:39:57",609,597,0,9,3,345,333,0,9,3,326,19,800,455,44,163,78,17,10,11,0,2,1,0
35,SUCEAVA,"ŞCOALA PRIMARĂ NR. 2 ROTUNDA",169,"ORAŞ LITENI",149227,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:59:15",730,723,0,7,0,311,304,0,7,0,280,31,800,489,18,193,41,8,1,14,0,4,1,0
35,SUCEAVA,"SCOALA PRIMARA NR. 3",223,BILCA,147036,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:33:15",972,963,0,4,5,449,440,0,4,5,382,67,1100,651,11,228,52,44,6,11,2,21,7,0
35,SUCEAVA,"ȘCOALA PRIMARĂ NR.3",127,"MUNICIPIUL VATRA DORNEI",146744,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:47:04",862,859,0,3,0,411,408,0,3,0,394,17,1000,589,54,130,90,38,9,52,2,10,4,5
35,SUCEAVA,"ȘCOALA PRIMARĂ NR.3",126,"MUNICIPIUL VATRA DORNEI",146744,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:56:09",1042,1037,0,5,0,480,475,0,5,0,457,23,1100,620,55,188,94,11,4,88,2,1,5,9
35,SUCEAVA,"SCOALA PRIMARĂ OSOI",547,VULTUREŞTI,151157,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:26:20",285,274,0,11,0,180,169,0,11,0,153,27,310,130,5,77,56,2,1,2,0,1,8,1
35,SUCEAVA,"ŞCOALA PRIMARĂ POIANA",144,"ORAŞ DOLHASCA",148006,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:27:26",375,365,0,10,0,177,167,0,10,0,163,14,409,232,10,102,37,3,5,2,0,1,0,3
35,SUCEAVA,"ŞCOALA PRIMARĂ POIENARI",147,"ORAŞ DOLHASCA",148006,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:05:39",243,236,0,7,0,139,132,0,7,0,126,13,260,121,25,50,34,1,2,3,4,1,3,3
35,SUCEAVA,"SCOALA PRIMARA RUSI",314,FORĂŞTI,148514,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:21:12",326,313,0,5,8,199,186,0,5,8,187,12,361,162,5,57,112,1,3,5,0,3,1,0
35,SUCEAVA,"ŞCOALA PRIMARĂ RUŞII - MĂNĂSTIOARA",500,UDEŞTI,150588,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:12:17",441,434,0,7,0,218,211,0,7,0,195,23,480,262,13,65,72,6,1,27,3,3,4,1
35,SUCEAVA,"ŞCOALA PRIMARĂ SĂCUŢA",230,BOROAIA,147072,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:09:06",453,447,0,6,0,178,172,0,6,0,158,20,600,422,1,34,114,2,1,3,1,0,1,1
35,SUCEAVA,"ŞCOALA PRIMARĂ SÂNDENI",143,"ORAŞ DOLHASCA",148006,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:54:53",731,721,0,10,0,382,372,0,10,0,359,23,800,418,56,195,47,15,3,22,3,7,6,5
35,SUCEAVA,"SCOALA PRIMARA SASCA MICA",267,"CORNU LUNCII",147786,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:13:28",263,259,0,2,2,263,259,0,2,2,243,20,649,386,12,72,144,1,5,3,1,3,1,1
35,SUCEAVA,"ŞCOALA PRIMARĂ SLOBOZIA",560,ZVORIŞTEA,151344,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:08:11",491,485,0,6,0,197,191,0,6,0,173,24,550,353,30,50,53,10,9,3,16,1,1,0
35,SUCEAVA,"ŞCOALA PRIMARĂ SLOBOZIA SUCEVEI",345,GRĂNICEŞTI,148970,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:58:59",574,569,0,5,0,224,219,0,5,0,206,18,640,416,24,88,56,15,0,13,1,7,2,0
35,SUCEAVA,"ŞCOALA PRIMARĂ SPĂRTURI",526,"VATRA MOLDOVIŢEI",150980,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:39:12",681,675,0,5,1,388,382,0,5,1,368,20,760,372,29,275,43,4,0,7,2,4,3,1
35,SUCEAVA,"ŞCOALA PRIMARĂ STÂNCA",556,ZVORIŞTEA,151344,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:12:58",486,484,0,2,0,191,189,0,2,0,178,13,600,409,8,33,94,6,6,3,23,2,2,1
35,SUCEAVA,"ȘCOALA PRIMARĂ TĂUTEȘTI",552,ZAMOSTEA,151246,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:33:54",159,155,0,3,1,110,106,0,3,1,99,11,200,90,8,34,48,5,1,2,1,0,0,0
35,SUCEAVA,"ŞCOALA PRIMARĂ TIŞĂUŢI",371,IPOTEŞTI,146281,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:37:01",1085,1077,2,6,0,553,547,0,6,0,516,37,1200,647,104,204,113,29,7,36,3,4,9,7
35,SUCEAVA,"SCOALA PRIMARA UIDESTI",318,FORĂŞTI,148514,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:57:06",135,127,0,5,3,88,80,0,5,3,80,8,150,62,3,18,51,5,0,2,0,0,0,1
35,SUCEAVA,"ŞCOALA PRIMARĂ VADU NEGRILESEI",473,STULPICANI,150356,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:12:05",465,457,0,8,0,302,294,0,8,0,279,23,600,298,5,207,44,1,3,4,1,4,8,2
35,SUCEAVA,"ŞCOALA PRIMARĂ VALEA BOUREI",282,DOLHEŞTI,148097,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:43:20",632,626,0,6,0,371,365,0,6,0,333,38,700,329,6,83,233,1,2,2,0,4,2,0
35,SUCEAVA,"ŞCOALA PRIMARĂ VALEA POIENII",150,"ORAŞ DOLHASCA",148006,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:47:15",415,402,0,13,0,249,236,0,13,0,232,17,446,197,9,173,32,2,2,7,0,2,4,1
35,SUCEAVA,"SCOALA PRIMARĂ VASILE ŢIGĂNESCU",352,"HORODNIC DE JOS",149101,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:13:31",626,624,0,2,0,351,349,0,2,0,323,28,800,449,25,120,38,30,2,100,1,4,3,0
35,SUCEAVA,"SCOALA ROSIORI",313,FORĂŞTI,148514,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:08:13",302,293,0,5,4,171,162,0,5,4,153,18,323,152,4,47,84,7,4,3,1,1,0,2
35,SUCEAVA,"ŞCOALA RUNCU",251,CACICA,147526,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:16:06",176,165,0,7,4,73,62,0,7,4,72,1,200,127,2,35,28,5,0,2,0,0,0,0
35,SUCEAVA,"SCOALA SALAGENI",300,DUMBRĂVENI,148426,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:41:22",415,408,1,6,0,175,169,0,6,0,152,23,500,325,7,44,69,3,7,8,1,5,5,3
35,SUCEAVA,"SCOALA SASCA MARE",269,"CORNU LUNCII",147786,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:32:51",571,557,0,3,11,288,274,0,3,11,265,23,600,312,3,31,217,3,1,6,2,1,0,1
35,SUCEAVA,"SCOALA SASCA NOUA",266,"CORNU LUNCII",147786,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:17:25",190,182,0,8,0,115,107,0,8,0,109,6,200,85,5,33,60,2,0,4,2,2,0,1
35,SUCEAVA,"SCOALA SINCA",268,"CORNU LUNCII",147786,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:01:41",145,132,0,4,9,87,74,0,4,9,81,6,200,113,4,8,64,0,2,0,1,0,1,1
35,SUCEAVA,"ȘCOALA SLĂTIOARA",451,RÂŞCA,150114,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:00:00",644,631,0,11,2,368,355,0,11,2,336,32,643,275,83,100,115,29,1,3,1,2,1,1
35,SUCEAVA,"ŞCOALA SOLONEŢU NOU",250,CACICA,147526,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:42:32",702,684,5,4,9,318,305,0,4,9,278,40,800,482,8,195,51,7,2,9,2,2,1,1
35,SUCEAVA,"SCOALA TOLESTI",315,FORĂŞTI,148514,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:43:41",338,328,1,6,3,179,169,1,6,3,158,21,371,192,6,59,83,3,1,1,1,1,2,1
35,SUCEAVA,"SCOALA TOLOACA",298,DUMBRĂVENI,148426,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:41:49",1870,1868,0,2,0,744,742,0,2,0,681,63,2100,1356,33,136,426,19,12,20,6,18,9,2
35,SUCEAVA,"SCOALA UNCESTI",246,BUNEŞTI,147465,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:23:21",546,540,0,6,0,316,310,0,6,0,279,37,640,324,8,124,117,4,5,7,1,5,6,2
35,SUCEAVA,"ŞCOALA VÂRFU DEALULUI",426,"PÂRTEŞTII DE JOS",149780,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:02:46",146,141,0,5,0,74,69,0,5,0,70,4,155,81,5,28,21,4,2,4,0,0,0,6
35,SUCEAVA,"SCOALA VIISOARA, CATUN VIISOARA",319,FORĂŞTI,148514,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:02:33",169,159,0,6,4,95,85,0,6,4,86,9,183,88,6,21,38,15,1,2,1,1,0,1
35,SUCEAVA,"ŞCOLA GIMNAZIALĂ ”IORGU G. TOMA” LOCALUL DIN SATUL MOLID",520,VAMA,150935,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:43:09",533,526,1,5,1,260,254,0,5,1,239,21,866,606,61,76,34,17,4,39,3,1,3,1
35,SUCEAVA,"S.C. ROMTELECOM S.A.",34,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:19:48",1961,1952,2,7,0,627,620,0,7,0,613,14,2200,1573,90,223,96,34,10,96,18,12,28,6
35,SUCEAVA,"SEDIU ASOCIAŢIE ”OBŞTEA GURA NEGRII” DORNA ARINI",285,DORNA-ARINI,148131,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:33:08",563,558,3,2,0,330,326,2,2,0,318,12,618,288,22,144,71,14,35,22,1,5,3,1
35,SUCEAVA,"SEDIUL FOSTEI PRIMARII MANOLEA",317,FORĂŞTI,148514,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:31:23",424,411,0,5,8,227,214,0,5,8,209,18,475,248,12,47,127,8,1,8,1,2,2,1
35,SUCEAVA,"SEDIUL NOU AL PRIMARIEI COMUNEI BRODINA",240,BRODINA,147241,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:58:45",1292,1282,3,3,4,687,680,0,3,4,635,52,1400,713,89,225,150,13,106,23,1,12,7,9
35,SUCEAVA,"SEDIUL PRIMARIEI BAIA",210,BAIA,146904,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:36:20",1729,1719,2,8,0,760,752,0,8,0,709,51,1850,1090,45,150,456,29,2,11,5,8,2,1
35,SUCEAVA,"SEDIUL PRIMĂRIEI COMUNEI BĂLCĂUŢI",215,BĂLCĂUŢI,146995,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:36:46",1219,1188,0,5,26,557,526,0,5,26,486,71,1200,643,19,220,151,14,7,6,67,1,1,0
35,SUCEAVA,"SEDIUL PRIMARIEI FORASTI",310,FORĂŞTI,148514,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:17:37",491,472,0,5,14,290,271,0,5,14,265,25,540,250,16,81,146,5,2,5,1,6,2,1
35,SUCEAVA,"SEDIUL PRIMĂRIEI MILIȘĂUȚI",173,"ORAŞ MILIŞĂUŢI",146931,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:03:23",1535,1530,1,0,4,764,760,0,0,4,703,61,1600,836,61,194,144,17,8,189,1,78,8,3
35,SUCEAVA,"SPITAL MEDICO SOCIAL CARMEN SYLVA",133,"ORAŞ BROŞTENI",147358,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:26:14",450,443,0,7,0,219,212,0,7,0,198,21,500,281,32,37,28,65,6,10,13,1,4,2
35,SUCEAVA,"UNIVERSITATEA ”ŞTEFAN CEL MARE”",15,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:28:35",855,841,1,12,1,297,284,0,12,1,284,13,900,603,49,94,57,11,7,29,6,4,19,8
